Date,ABEV3.SA,ANIM3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CBEE3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,EQTL3.SA,EVEN3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,KLBN11.SA,LIGT3.SA,LREN3.SA,MDIA3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NATU3.SA,ODPV3.SA,OIBR4.SA,PETR3.SA,PETR4.SA,POMO4.SA,PPLA11.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SEER3.SA,TAEE11.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VLID3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2014-11-17,0.0031605683754356573,-0.014925317048332887,-0.02327947679183162,0.024509819962803547,-0.024601986308520063,-0.022371372263226608,0.005806461457283252,-0.013392866421010896,0.019760072221124414,-0.005684413116114673,-0.011542461674650117,-0.009469696969697017,-0.0256944371778286,0.011363650948092774,-0.01588573114857139,-0.02294114056755514,-0.007250434359893032,-0.011006558277732337,0.0026720080921525113,-0.019886344779005638,-0.004366828957883873,-0.007099482059111262,-0.012496156853705975,-0.07787608766535026,-0.09090903692548691,0.004184116446269481,-0.004322217198096889,-0.00749062934645095,-0.03639680368706766,-0.04179332804802571,0.00123612221176983,-0.010471164234390318,-0.007365447650218626,0.008620640043698113,0.011133554917256427,-0.006833026507405027,0.007502626284110248,-0.010563491168947725,0.009358310237973289,-0.009046924207691376,-0.02547384000033448,0.008695644241649925,-0.022900763358778664,-0.05086069108854019,-0.04545450276251273,-0.009925506827065167,-0.016949135630557888,0.004842593925539873,0.01629334168267782,0.0,0.0,0.01163852868792592,0.0007158988128082022,-0.009302341169365347,-0.03693513872162579,-0.010828308772389272,-0.017594583130066455,0.0032736392163228434,-0.06934308633545683,-0.003043464992357303,0.001546793809396263,0.0047553689826402845,-0.028215479367227125,-0.009947461948543568,0.00016229599331363254
2014-11-18,0.019533737986903388,-0.009090943769975102,0.025906938908623278,0.03668261878359669,0.0471809623514452,0.044908491143897944,0.036241214145455114,-0.024434388743114877,-0.04152241134458334,0.01035227160005503,0.02760087333079153,0.0248565965583174,-0.007127543100404088,0.011235898814094591,0.016949222508334527,0.043347338163598925,0.010112321087872855,0.02893501649835173,-0.0029980063696040116,-0.03768119207076481,0.02543859399623516,0.005107261566690502,0.01327159960101687,0.009596859918641343,-0.042465809796847775,0.03250002861022949,0.016574530469000592,0.035848976140688826,-0.02077435107172554,-0.02061849978479935,0.012962905838441063,0.028571257744154366,0.02910963146956158,0.013986000875913174,0.01251255250456218,0.010951879059304837,0.026383015506136198,-0.01245549172091398,0.019867505501151905,0.03885348178904202,0.0331307021894971,0.02047406289367326,0.015625,-0.015663687738256438,-0.011904806957402148,0.010025010133587475,-0.0010345110308559446,0.029259910629716668,0.018036025724666338,0.021097023458353403,0.0,0.015743286270326617,0.012875467864870593,0.03651542828135357,0.0024480167749909576,0.014778349808356905,0.009982509264218065,0.021497108201557813,-0.017646995575231528,-0.03924987381387535,-0.012870041111716968,0.01588917686618463,0.014328776553823808,0.015705171976510446,0.00016229599331363254
2014-11-19,0.022249728279448933,0.03211012786410716,0.00808065599500285,0.059230804443359375,0.03797109005028321,0.04297832961876291,0.030331151364371145,-0.007421173480197885,0.005776166652576187,0.034103031708131226,-0.001033081463488017,-0.027052238805970186,0.0014357145478256506,0.0,-0.003968281017374342,0.015579945698345421,0.04783098004235242,0.03213851029795589,0.029401909515330837,-0.039156589950699816,0.01967497897062387,0.0680894360798816,0.03563816730695213,0.08174917408244453,0.044349131583320434,-0.010492341472046696,0.014751628047997345,0.027322422881791875,0.0028930656113028697,0.006477726415789364,0.02193788017666165,0.039094691287976824,0.040210744323555536,0.017624544973104284,0.04251107014683342,0.011111197988187493,0.005389683307769566,0.06126144886461815,0.03246759793234921,0.008174936268709132,0.019711625062077243,0.012671583981230139,0.08461538461538454,0.026800725271739267,0.026506018374431894,0.03473945276276891,-0.0024162835587725473,0.014715737112749983,0.003937022951637115,-0.006611698451057801,0.0,0.016095319186880896,0.04166664620559479,0.011575215527026783,0.027675975148103937,0.034519922224622634,0.013081366209757528,0.01465612887181389,0.0019959584007662734,0.005901005751915767,0.026336434034427425,-0.010648959767534216,0.024163554934867548,0.025757750374553412,0.00016229599331363254
2014-11-21,0.03567099229634163,0.04888890584309902,0.05711418343044583,0.08315174045210671,0.06524708773611154,0.07611552947497358,0.04385698541064542,0.046729005847719884,0.08973434874256125,0.0034014008598977075,0.005687725412806932,0.04985618408437209,0.038709675214072536,0.0,0.055776966566791986,0.022727250560256484,0.0674096934104389,0.07245505386239137,0.05809798893886353,0.047021897886595054,0.04026841771510825,0.043767863841274623,0.01117643156678727,0.07029876358339249,0.050684914505712664,-0.03466559402940772,0.03672538483861776,0.05141843416988112,0.04038457694490982,0.030571207169052705,0.05843765745293328,0.05841587505767465,0.06584913147969007,0.03765056671952949,0.024182087396400265,0.04697796236052176,0.01041235423972342,0.08998304944126012,0.0704402782949618,0.026758598322569327,0.03866128558820359,0.0,0.07801418439716312,0.11174550244556003,0.11893587554952867,0.031175013523639272,0.023875406485548645,0.03823335008497564,0.042745104023054425,0.019134852345359832,0.0,0.05133474024594653,0.021694958675387177,0.01990047815616136,0.05386144553334549,0.027111597992172554,-0.004017213306762413,0.037037065431285265,0.07569723423998576,0.06453070013638929,0.017022286295749645,0.009081687817794393,0.02177859884157818,0.05020317210643599,0.0003246183266167879
2014-11-24,-0.01517795296386737,-0.004237304231073047,-0.002843599775077421,-0.034864197480343195,-0.013839054292122843,-0.01609758106378323,-0.038848876953125,0.017857155228014454,0.0026351454069173386,-0.009579984206513181,-0.01491007219289775,0.00273972602739736,0.03312632874345467,-0.044444363882224835,-0.007547293762024454,-0.0022222730848524552,-0.012928820304216493,0.0008374957897177016,0.009202548030668334,0.011976108173510136,0.0008064700959258264,-0.06745660878237014,0.0037812715477381076,-0.0016419929092663654,0.00521511883378678,-0.01774398288720691,0.006273070726210195,-0.006745356325623009,0.015711696832162003,0.030444916227419405,-0.019718331350407126,-0.019644522651619534,-0.02076038514547729,-0.0021770281620521192,-0.004629626266661857,-0.02125414102559131,0.02030406887052738,-0.02647993856901054,0.012925927802372339,0.019940737001776787,-0.03333335452609587,-0.009384713414117174,-0.08552631578947367,-0.014673500189720357,-0.00629371688024194,-0.023255694398561677,-0.006421079763573756,-0.0009524027506510047,-0.003384736821038792,0.010612286784961178,0.0,-0.011439736657833377,-0.007299220515624816,-0.026829231076124227,-0.004133832954979044,0.005076064479612397,0.028810105321996904,-0.03571431211658971,0.020370394735505837,0.004663018636712257,0.0047464507837648995,0.01666673278809605,-0.017761989583504834,-0.012071178945866956,0.00016229599331363254
2014-11-25,-0.002371127062087419,0.01985809650826953,0.007604693030463627,0.014588334685282867,0.028326366152764626,0.014377748549309954,0.002993966154271277,0.011403533548702605,0.0052562354464000816,-0.011755917869289756,-0.008350722791562015,-0.007285974499089298,-0.068136301908438,0.3837208954493192,0.05323201282773371,-0.013363016890443835,-0.027707877692463412,-0.030683347307634334,-0.016717417211217556,-0.011834378377890364,-0.0024173838307860462,-0.005865150247517992,-0.02578962251174355,0.004934237366858607,0.011673171484123834,-0.006451596495925749,0.002200037446328462,-0.01867566369621665,0.0009098052867986262,-0.004545414152223648,-0.011494187354914032,0.01908397572839382,0.012771413945179555,-0.01018180847167971,-0.03720927517098971,-0.01072394278111266,0.01500000057220463,0.01920004959762167,0.02436188253073346,-0.020905848859340104,-0.00862066792062055,0.005263208457971569,0.050359712230215736,-0.011169066924501925,-0.004222408124956112,0.002380825430620792,0.0,-0.008897323972233306,0.024150920364091943,-0.016155051804741416,0.0,-0.020039596712474683,0.030748609750171685,-0.027568978615324258,-0.01886792738442522,0.013636387281182216,-0.02268272104781832,0.015925970334530026,0.0,0.01097039296048341,-0.0037294961174133556,-0.0036065714507306224,-0.0018082906962153533,0.002779432201707399,0.00016229599331363254
2014-11-26,-0.011289396014196651,0.029207265804964244,0.002830186196602469,-0.01266685872925788,-0.02628247141882345,-0.010263888994585413,-0.002985029078241608,-0.021682581442270865,-0.03464054046233633,-0.006173778933214913,-0.01052635594418172,-0.022018348623853212,0.02150539031087395,0.0,-0.0064981417705822775,0.020316062319497563,0.005181350941890761,0.0123740719051455,0.04173113918068072,-0.07934127942979408,-0.005654256395568713,0.031465128793871644,0.012492580444996015,-0.009820098493753981,-0.0025641000560834293,-0.001298731002168041,0.005854499132493807,-0.001730143342359436,-0.04545448586959866,-0.04718416052965646,-0.0017442258903935803,-0.014981247563747413,-0.00832280805141572,-0.015429854679585575,-0.009661828425278518,0.025609781680041577,-0.03192112483587872,0.01569865201046583,-0.009059967419496773,0.023131635559312524,0.010724606721297603,0.010471194411496354,-0.03424657534246578,-0.0007529574855859034,0.0014134599507324985,-0.00950113884451742,0.0034013794631702066,-0.007694766495951133,0.0062638201959128725,0.005747046878419537,0.0,0.022465517655272604,-0.027237339045923625,0.006185610391392871,-0.003846185296676574,-0.02840058313360183,0.014326671392163925,-0.010572393285997128,-0.0707804586429025,-0.03839725392733928,0.013226882555329222,0.0013163091875085797,0.010507210296033742,-0.008333183348031903,0.00016229599331363254
2014-11-27,-0.0048076878990646055,0.02135135087068285,-0.007525998168729897,0.010402192630835527,-0.015572277880212981,-0.018765408545064477,0.002395150080919617,-0.0070922205343967315,0.0013540070000215287,-0.002121208146896536,0.009574484706411424,0.022514071294559068,0.003508785314727314,0.0,0.021075555860395667,-0.0038716645530754157,0.008762986579083254,0.026151182628760372,-0.030267075212810912,-0.02439025903112113,-0.008935873810066663,0.0314584195311971,0.0038190397404682663,-0.0016528491640902532,0.008997389837595238,0.005635070213910742,0.007639115857608347,0.010398603635680903,0.009523773556662452,0.006389770030435393,0.00931856998841929,-0.0076046272574412654,-0.014750853512037865,0.029104411126669394,0.018536609447278973,0.010569416579993662,0.014654982652173354,-0.010819216815862731,-0.017142819120892994,0.012560305388077397,-0.004588467230086657,-0.019689046623221462,-0.014184397163120588,-0.03918616728151225,-0.051517324769243755,-0.016786598932076235,0.0,0.0187399001424442,0.007323352868932487,-0.008163297526893265,0.0,-0.011267649389330558,-0.00800002384053855,-0.0056352770374967776,0.017374582556216378,0.02564102564102555,0.02401127386802493,0.0009211769801549252,-0.003906246362021082,-0.002604226167828738,0.015270969629719078,-0.000986035951322184,0.003944087944024455,-0.006842353624450959,0.00016229599331363254
2014-11-28,0.012077341146705889,-0.004763198295166471,-0.001895529793085604,0.019217617879907944,0.00843652735326228,-0.0027680464044935738,0.0011947704920629576,0.017857155228014454,0.014874986650635025,0.005314323512927377,0.016333054834968053,0.0009174311926605228,0.02657343422184888,0.0,0.00925267700751009,-0.007218271319439418,-0.004598909652101746,-0.022991726862803596,-0.02692781701032798,0.008333365122477288,0.028688556306691426,0.012014826936821432,0.00702368423751798,-0.004966756792082805,-0.007643304905536774,0.018965457424115817,0.016245519407484643,-0.00514575186342725,0.02830189427857599,0.023809462537933257,0.00923253595594331,0.005747136353796423,-0.0010325106177851984,0.011602676509655963,-0.008620720425726147,-0.0005230172196404315,-0.027081289438067535,0.018750122230628552,-0.01162788073682608,-0.008015232873636813,0.016133719045285932,0.031712441922900014,0.007194244604316502,-0.044705858417585786,-0.04464281596192565,0.0073171526444681945,0.013559286331177756,-0.01585791275329007,0.0003635124972241055,0.00534971348910851,0.0,-0.01111110509186597,-0.024865538144161703,-0.006182325235863706,0.06072102434287996,-0.017500019073486306,-0.020413754157759145,0.009939220021389028,0.029411783955364257,0.013490051325773411,-0.03081035317709857,0.002302722346023245,-0.009642873491559678,-0.0010416476307084643,0.0001618883171301544
2014-12-01,-0.045346075089674365,-0.04280770661193012,-0.0626780709994228,-0.073063973755911,-0.05228757334260736,-0.05122377053558114,-0.04653941980868015,-0.05000001701537404,-0.05929382993265442,-0.01570761910739582,-0.012960082329429246,-0.04399633363886346,-0.04632154571114222,0.0,-0.05782803358661692,-0.039709122919344475,-0.015202800328870447,-0.042245486117731934,-0.02830187547556262,-0.047933876481052184,-0.05418329042558878,-0.05844746821049629,-0.026445824037249044,-0.06322802842362663,-0.07830553741996449,-0.04610829867724886,-0.01811725298700173,-0.03275862947797348,-0.06055045224271505,-0.0697674143522814,-0.05831906638718387,-0.05333324286914054,-0.04676998574304192,-0.037992833427960115,-0.06811591882260126,-0.05035973143440253,-0.025670101742699236,-0.07822097328416366,-0.037647133308242986,-0.06579450412767807,-0.055854868021967596,-0.005122999605856937,-0.0714285714285714,-0.05008215066237298,-0.04049847753770208,-0.029055712470861028,-0.02775915529054196,-0.021914285856539983,-0.027616286927329314,-0.007367817096417095,0.0,-0.030538714181315596,-0.011026933358836977,-0.06583724196412011,-0.04436492716966978,-0.01374048157787533,0.014362087448971161,-0.05230548084227837,-0.06666664850144155,-0.049806857413533856,-0.006257836299483732,-0.01640956591702014,-0.05697800035299361,-0.043685057807697936,0.0001618883171301544
