Date,ABEV3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,EQTL3.SA,FLRY3.SA,FNOR11.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,KLBN11.SA,LIGT3.SA,LREN3.SA,MDIA3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NATU3.SA,ODPV3.SA,OIBR3.SA,OIBR4.SA,PETR3.SA,PETR4.SA,PPLA11.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SMTO3.SA,TAEE11.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VLID3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2015-10-26,-0.004552359661304295,0.0016598684712720857,-0.0197960361245193,0.0033320124667848283,-0.007424578469672594,-0.005975397952023842,-0.04327485401341524,-0.007635777335573635,0.027131850283477865,0.024955436720142554,-0.034666635099939946,-0.014734829833779606,-0.007115150967895056,-0.058980371589396174,-0.005912136310988081,0.008130073421291018,-0.0695708560481747,-0.007478600148695724,-0.04962417565408628,0.004464317075148827,-0.028517088370026977,-0.021560579371847854,-0.023153222416905872,0.014624203871461017,0.023081797023148276,0.0,-0.008680419556567287,-0.014184383971608927,0.005917182469050486,-0.014725637088692789,-0.014760203223929014,0.010619459167905632,-0.015564191644660053,-0.01986403094032918,-0.035561824754808735,0.0015479418801718214,0.004132178562998856,-0.010798640611724752,0.03221411320234813,0.0019998932075491194,0.060606002403102543,0.08717948717948709,-0.008255926436571692,-0.017521886169716838,-0.0017667942530648073,0.01419883228916441,0.0,-0.010367500884845282,-0.07012986691288803,0.005078225582823226,-0.01033774574515478,-0.029126226283002432,-0.04834499601033082,-0.003514040891371417,0.007501365037691388,-0.005032322027657354,-0.009771977863882841,-0.03978493311512987,-0.002127664205613944,-0.012618268647358155,-0.011183080436563908,-0.008151774271487722,0.00020305428770028833
2015-10-27,0.00660564831050392,-0.00994199613370772,0.013463850140763345,-0.00041507608445290334,0.004207665490167045,-0.02263087982523615,-0.022004898632425607,-0.002467993464297158,0.02405652373488354,0.034782608695652195,-0.02348066390393244,0.031904352643860046,0.005211725969468617,0.014173104024630012,0.007221672146715097,-0.008064508376086854,-0.0167715608536414,0.016146352975910494,-0.01898719382695435,0.004740750348126488,0.011741841724346003,0.00839453577624738,0.047780303288526005,0.014413419092172308,-0.015243869349609418,0.0,-0.01225925317979415,-0.043165426904336224,0.001764746273265061,-0.008152239724103172,-0.005617901773524281,-0.00919436438585819,-0.011857699236882624,0.018666665465677967,0.008701982604474301,0.015455939314132472,-0.008230563708677252,0.018876571155213018,0.011428581489311362,-0.0009978461139332762,-0.09428566688405782,-0.08490566037735847,-0.03850155034105518,-0.03184713414486362,0.0017699213399164915,-0.012857164655412978,0.001265791382780046,-0.004762040828085734,0.0335195884175985,-0.029537532694378976,-0.016713072845837784,-0.005882375380572125,-0.009610942752301677,0.007556655700132975,0.0022909842065188535,0.006791977843259467,0.0,-0.046472558529756736,-0.01172710447129599,-0.002555762229031533,0.005952403929229133,-0.0035162786756762765,0.00020305428770028833
2015-10-28,-0.008581528565218322,0.002510457997128235,-0.01690813939171476,0.015365377165245109,0.043761625287791706,0.014833569336678787,0.005000124125497107,0.00014545978824220818,-0.011515431162721912,-0.014285714285714235,0.01697321488531478,0.0009661135110121677,-0.0006480722495703084,-0.00527941958824496,0.005904736499494634,-0.016260146842582146,0.036247339664600586,0.004237284282951448,0.016128982020317206,-0.0011795778423294712,-0.03481634377505327,-0.0010405073428458866,-0.0010772239222470725,0.01079850829388107,0.001238397382532952,0.0,0.0,-0.026315853158898173,0.06576622940262355,-0.006849116467027905,0.0067795951592686254,-0.015466203796501987,-0.008799962406130013,-0.02356016582956566,0.018277582915286805,-0.004566221377723223,0.02904578433418803,-0.005580335831725902,0.01173404846058057,0.00399589521823529,-0.04731861503937784,-0.010309278350515427,0.01731600123110688,0.04605261960848539,0.03886924243264733,-0.005209849758338048,0.008217453663001528,0.0004784707727676363,0.005405400180747089,0.02122550871111617,0.018413593947114615,-0.028402340418400063,0.04482439082949563,-0.00950002670288086,-0.029142809759397537,-0.011195683447594473,-0.04276311764921792,-0.027011213932716438,0.015318264662047332,-0.028827705044040308,-0.023668617015333404,-0.006419658610207657,0.00020305428770028833
2015-10-29,-0.03258652798053341,-0.038397294494267875,-0.04791158806801177,-0.03885479924941215,-0.06155219821334612,-0.05276290846671061,-0.029850969013079598,-0.03303258910040663,-0.012581480052829774,0.023017902813299296,-0.022253199347869734,-0.06563700521584381,-0.01102468982004956,-0.02653757123388778,-0.016771472206811966,-0.1095041721279626,-0.0054868866923811765,-0.024261556259745465,-0.05555565347486646,-0.005019249466497122,-0.004007910666973036,-0.030208328159319286,0.007908023835961897,-0.025302202615855918,-0.013605459621052307,0.0,-0.037234116782431825,-0.03088800245451473,-0.038567430870695696,-0.015172585470643596,-0.027310119549321277,-0.017504495388783403,-0.003228439265293037,-0.02466488963427449,-0.00919011193649677,-0.001529006915434561,-0.02284945279512396,-0.06172841488286762,-0.035652916633382326,-0.007960191942294137,0.026490068018607538,0.04166666666666674,-0.01063823743123149,-0.04276725583747665,-0.013605406609239812,-0.05149841468635186,-0.0012538874187156823,-0.055475888091621295,-0.005376338917391199,-0.028627455634788745,-0.049374134051773155,0.0018270820040262592,-0.023662090527147628,-0.027763717914587205,-0.020306135332122444,-0.026709295003886302,-0.03436430931327672,-0.02595053187056462,-0.04419890053234288,-0.041556806181611394,-0.0448484709768584,-0.023812070772983085,0.00020305428770028833
2015-10-30,0.00473685013620484,-0.010416656965389626,0.030322597872826318,-0.0025531563616637554,-0.0019011606523149371,0.0011291188178430556,0.057692370173302976,-0.0955605279778966,0.027843328821045343,-0.01666666666666672,0.01849212434888914,0.018594973742430687,0.015737768265572383,0.042334860976983135,0.05373126995904043,0.006960605616389559,0.006896508246690747,-0.03135134722735433,0.0,0.005044569418861444,0.01006038457470404,0.012889353399623493,0.00855919269907246,-0.008076164992755652,0.027586179347543816,0.0,0.0,0.035856539645922725,0.002865285666160844,0.008403429525436712,0.018076918442361922,0.001827316702594839,0.03886643250908106,0.017042254131389933,0.0130434450895891,-0.024502381550733254,0.020632690236494833,0.006459272619825596,0.020044491772743367,-0.009027020560272492,0.012903226657487554,0.06000000000000005,0.008602142157561943,0.01314059170540216,-0.010344884752899852,-0.008282106003187018,0.016949180953621523,0.012405112349827663,-0.008108100271120633,0.04965686178239448,0.011704521491001652,0.01762911822059343,0.006342074800945063,0.03322945908841213,0.026434405304645248,-0.0007456726044688944,-0.010676146619453597,0.05700124603994694,-0.0264562604213211,-0.008946955985451033,-0.01903554482093739,0.005281844481458853,0.00020305428770028833
2015-11-03,0.026715569659788496,0.08771927843243543,0.08829047402390056,0.0580204309364869,0.05285716809608987,0.06052626616218015,0.006060709783478169,-0.03793680455420623,-0.01331500947587938,0.045762711864406835,0.05586576743222538,0.09026372964628249,0.03808903819538023,0.03384609198102173,0.028733347556756605,0.1658985633358383,0.027397167992146976,0.033482164001966463,-0.0033612372144176117,0.06583991899822239,0.07968126051435886,0.05302226763720985,0.04031115141332986,0.01657452964726036,0.006711449151739268,-0.06666669978035689,0.08287295751972978,0.08076924840374167,0.21142861502511168,0.043055540942250836,0.06384586385900759,0.057911506605758056,0.009353010569067122,0.01567571663342382,0.015736772782379616,0.01726838922948426,0.04986516013603448,0.03803188541218261,0.10131003202929811,0.037449303836572856,0.07643312599605734,0.037735849056603765,0.12579960456067796,0.09987023349930069,0.008710850033782469,0.0009278929043567974,-0.01851858828892705,0.03025755857673751,0.03678473778114544,0.029999920162244953,0.06652193696464814,0.054360804053423584,0.03848748674370195,0.0075376694173701075,0.06731049814597312,0.03641785588875557,0.053956869392500106,0.04044551908897165,0.010276341801427114,-0.0006944471349320525,0.06403626923348571,0.047635658069720366,0.00020305428770028833
2015-11-04,0.0,-0.007258115499500062,0.0040277103310149,-0.0060483861028199915,-0.020805100625428508,-0.002126886490237734,-0.016867607266201512,-0.03268762481648757,0.007910659753585403,-0.0032414910858995505,0.030423456107524283,-0.04930230074150621,0.02052249320384325,0.011309397992831594,-0.006687650502899989,-0.01976282722596967,0.006666702665508506,0.01511872421037097,0.062394599453907684,0.0027700805412327334,0.014760021918201804,0.0221550157697199,-0.03806936901186053,0.028318051984035364,0.02969702185165346,0.0,-0.03401358250394315,-0.03558715539817858,0.014150906899257576,0.006657892722511827,0.0024857987505544354,-0.008620681859082935,0.02702700860738161,0.017562495791443977,0.02999996212166689,-0.012345612315950882,0.019255548628609453,0.006182679234377986,0.017843012497671618,-0.01463408243790365,0.06804734139439383,0.00454545454545463,-0.06344697440061886,-0.047169768882415086,-0.00103629776100711,-0.03121137854857614,0.00943393849868146,0.021844685465333136,-0.04336398395746888,0.047050138800430075,0.036610179627692974,0.028328612510283735,0.018422160116955855,0.01496265116333051,-0.02851661040869513,-0.0015839935393047178,-0.006825931901308424,-0.019718331350407126,-0.005424966814183807,-0.0013897732983462197,0.006078934315090212,-0.00715861322678657,0.00020305428770028833
2015-11-05,-0.007142923177156146,-0.006498892021707947,0.04871051214658584,0.011359007957761902,0.027251785087205826,0.0373002187793281,-0.02205883424827093,0.039513679553821346,0.006925190193304509,0.008130081300812941,0.02310648245071789,0.038160408948973545,-0.018890991541743674,0.02118900447978178,0.0241584400139232,-0.0020161751622832513,0.006622552079905031,0.02021282359236154,0.011111023409467569,0.0016574702075558,0.08181819995276651,0.07980300000582541,0.009540652475003908,0.008344962383230126,-0.03178346835826107,0.0,0.01936633704001567,0.0,-0.004651180533475685,0.015872847460394413,0.012043897036136952,-0.01739128848329996,-0.03007516801227139,-0.005753150548845176,-0.003281823962690389,-0.00624996581288928,0.021410570609222468,0.03664095565726644,-0.02687964674744303,0.016831615501472053,-0.013850472934413549,-0.04524886877828049,0.0010110490253187887,0.0037128382740665433,0.032157651712801716,0.06220091967665242,0.05295952784265667,0.0035630181147572326,0.012362592466615085,0.041012797688206204,0.013080527633710037,0.01377410497269449,-0.01085337820209753,0.004422611837876955,0.03725657857973408,-0.014135367959768885,-0.0034364227382496226,-0.02586200376186165,-0.017727215349720327,0.07098104893209256,0.006042319400583196,0.007063508698386123,0.00020305428770028833
2015-11-06,-0.02517984553807817,-0.018806024478009387,-0.04918030907387272,-0.017248276341225166,-0.014388457729039739,-0.022602733909849015,-0.05388467734367264,-0.036807743902447454,0.02017425698449493,-0.032258064516129004,-0.06649925202220386,-0.038642776689825964,-0.013664564668827595,-0.043227679174331235,-0.01972158611155206,0.010101049022522401,-0.03289468375467963,-0.030239828700604376,-0.04238608173054337,-0.028130171023581063,-0.02521014264614385,-0.020985446634134375,-0.016100773167176174,0.0027586553849816564,-0.004863312066448633,-0.07142860944173757,-0.02245262564889816,-0.03690042127066717,0.006074816375354786,-0.023437400272245834,-0.015050694963667954,0.0017699098613175313,-0.03488369706389105,-0.017359248406800143,-0.025929449815322858,0.012578547115224659,-0.020961767212230975,-0.0296378108269022,-0.04003202635409153,0.03213244771185275,-0.011235956346808296,-0.023696682464455,-0.03232320274288303,-0.035758261071824116,0.008375256179956159,-0.0024023428885965314,-0.02958579948438389,-0.009704237717848563,0.0,-0.006509043861160468,-0.04648160964415671,-0.007608662638636465,-0.021084348658990892,-0.03620351036122327,-0.005170035857393951,-0.018141886786510186,-0.044827624195111215,-0.07551626129977418,0.03887087882012619,-0.021442499209531563,-0.06606603321306914,-0.02347701209232622,0.00020305428770028833
2015-11-09,-0.014232923573432421,0.00666654109954834,-0.01379309059654088,-0.02897955374689387,-0.02235410949408001,-0.03644011500229227,-0.009271462751936466,-0.005357153335767362,0.0031460536999647903,-0.012499999999999956,-0.005376328744408632,-0.006862715307174305,-0.02896728162205353,-0.025602362903823672,-0.013806720954748775,0.011999988555908114,0.0,-0.024731235612208136,-0.029508279758734268,-0.007661734094676076,-0.01724133818806517,-0.01677533636352324,-0.012806851744392778,-0.011829505607922286,0.006108833878775588,0.07692312100935417,-0.017667885032905284,0.007662919597304585,-0.006038135809065315,-0.020000011883195334,-0.025586351846107358,-0.015901045334914876,0.020883566592090563,-0.03158456796136955,0.015492963535495896,-0.003105424249742139,0.015113355617060176,-0.013574648332039696,-0.004587101964250939,-0.04245284185922271,0.025568242874085545,0.0,-0.032359025930185914,0.01150890968991014,0.006644555092860438,-0.02438294230965332,-0.0012195401359078595,-0.02031544850701128,-0.009497923461488478,-0.030000098352379045,-0.018280368707827788,-0.011500601817579947,-0.0228571220170376,-0.03045687097629335,0.009299739561391629,0.0035761763437649474,-0.01805052442619881,-0.01467775971862284,-0.01781741084198185,-0.009296103149428192,0.006430831290599848,-0.01543084890982327,0.00020305428770028833
2015-11-10,-0.002673857880705288,0.012417149040011788,-0.0017482917781046492,-0.008827202258694822,-0.005132903371315445,0.01963639692826713,-0.017379782119373743,-0.03213639092708087,-0.008064529912046647,0.0008438818565401629,0.013513409539984922,-0.01184599054327895,0.020752267806045666,0.0003091834791633108,0.015199966430664125,0.01976282722596956,0.00340133912526297,-0.017640557088818065,-0.021959369091594683,-0.004861298269280168,0.06140348528071771,0.018957327549697922,0.0,0.02060135691233489,-0.021250761416332642,0.2142857218883476,-0.0017986626033137387,-0.030418311271305787,-0.007476628517019468,0.0,0.0061998080081446805,0.006732512713981231,0.04484655971168672,0.026534046098735997,-0.02843269588206332,-0.010903627147358153,-0.004962780932602717,0.011467912182866025,-0.020108983356046495,0.004926155723696146,0.027700832593836378,0.014563106796116498,-0.006472536855858357,-0.03792663965674481,-0.0016501741004916193,-0.01727860131375769,-0.05067149038809193,-0.018785081763256994,-0.009589064360603805,-0.03981514257265961,0.010344876013779647,-0.01772851569806111,0.04385968863626877,0.018324626936096156,-0.01138210457771438,-0.0034149872435101924,-0.007352934086817808,-0.003885975879080572,0.008390041327734021,-0.030160892606003187,-0.005111816335850339,-0.00034635783093406314,0.00020305428770028833
