Date,Estrategia,Benchmark,CDI,Estrategia_Acum,Benchmark_Acum,CDI_Acum
2011-04-08,-0.00837622039709204,-0.0066207933387302,0.0001697601391912,1.0388431731233514,0.9808869920207857,1.010441630525814
2011-04-11,-0.0016997670966392155,-0.0080619342821386,0.0001697601391912,1.0370773816791081,0.9729791455529094,1.0106131632376567
2011-04-12,-0.012976266611122009,-0.0186021947068834,0.0001696232384522,1.0236199890780757,0.9548795980415972,1.0107845867152276
2011-04-13,0.002440439917236777,-0.0061289165271466,0.0001698932326226,1.0261180721595033,0.9490272206917248,1.0109563121761498
2011-04-14,-0.0025549968162384765,-0.0031134374153957,0.0001700301240858,1.023496343752051,0.9460724838345942,1.0111282052033546
2011-04-15,0.002083851314951639,0.0061105327479291,0.0001700301240858,1.025629157953827,0.9518534907289802,1.011300127457552
2011-04-18,-0.00027589127791295427,-0.0190300521864315,0.0001704331660874,1.0253461958147743,0.9337396691265707,1.0114724865401392
2011-04-19,0.0004969977694478615,0.0113582511656347,0.0001700301240858,1.025855790587006,0.9443453188118269,1.011644467332535
2011-04-20,0.0044503918244744685,0.0136037969708879,0.0001697601391912,1.0304212508105242,0.9571920007993515,1.0118162042381216
2011-04-25,0.004197915493731315,-0.0012824718900056,0.0001729987512359,1.0347468721443716,0.9559644289649881,1.011991247177935
2011-04-26,0.004044130599951377,0.0025682374723765,0.0001731355360561,1.0389315236332146,0.958419572633715,1.0121664588249994
2011-04-27,-0.016167421280674218,-0.0131061598951507,0.0001731355360561,1.0221346800088638,0.9458583724681355,1.0123417008074262
2011-04-28,-0.006591514444349139,-0.0089188699746468,0.0001731355360561,1.0153972645015152,0.9374223846296612,1.0125169731304675
2011-04-29,0.0021701602970456155,0.0070044005908058,0.0001734052923569,1.0176008393306653,0.9439884665343958,1.0126925489322096
2011-05-02,-0.00719354034023617,-0.0101310994511061,0.0001732685167965,1.010280686642682,0.9344248254992387,1.012868016668134
2011-05-03,-0.008497369328171177,-0.0174907963276965,0.0001732685167965,1.0016959585231606,0.9180809911928882,1.0130435148070929
2011-05-04,-0.005248097786952224,-0.0109145184862713,0.0001732685167965,0.9964389601800362,0.9080605792426191,1.0132190433543538
2011-05-05,0.0003724077721114238,-0.0032853370221328,0.0001732685167965,0.9968100417932418,0.9050772942032939,1.0133946023151859
2011-05-06,0.0064614216463082545,0.0159288406642799,0.0001732685167965,1.0032508517745422,0.9194941262115157,1.0135701916948587
2011-05-09,0.013535731491892748,0.0031823897418383,0.0001731355360561,1.016830585923175,0.9224203148864519,1.0137456767133284
2011-05-10,0.0,0.0039460245736746,0.0001731355360561,1.016830585923175,0.9260602081162506,1.0139211921144908
2011-05-11,-0.02053594559432357,-0.0169705750882439,0.0001729987512359,0.9959490083320125,0.910344433818179,1.0140965992145783
2011-05-12,0.001943765719574423,0.003559332664325,0.0001728657614923,0.9978848998728524,0.9135846524972545,1.0142719017954283
2011-05-13,-0.008982501878428684,-0.0119994375263658,0.0001728657614923,0.988921396885289,0.9026221505345671,1.0144472346800923
2011-05-16,0.0,-0.0064046809520044,0.0001727289674111,0.988921396885289,0.8968411436401811,1.0146224591034319
2011-05-17,-0.006059589086689584,0.013417157408881,0.0001729987512359,0.9829289395811291,0.9088742024351623,1.0147979875218327
2011-05-18,-0.006272950755124123,-0.013066762992163,0.0001729987512359,0.9767630747473504,0.8969981586422507,1.0149735463064309
2011-05-19,-0.0011076266845693843,-0.0075428462309639,0.0001729987512359,0.9756811859012581,0.8902322394621545,1.0151491354624795
2011-05-20,0.0002979685662270001,0.0036878477399906,0.0001732685167965,0.9759719082253158,0.8935152804145218,1.0153250288475084
2011-05-23,-0.005656142577997285,-0.004025752032845,0.0001732685167965,0.9704516719602733,0.8899182094580149,1.0155009527093233
2011-05-24,0.017962071001644524,0.0159114604218462,0.0001731355360561,0.9878829937956884,0.9040781078264863,1.0156767720111362
2011-05-25,-0.0041420407450835,0.0008052165400951,0.0001731355360561,0.9837911421840116,0.9048060864724461,1.015852621753518
2011-05-26,0.009692307044308991,0.0112166340632295,0.0001729987512359,0.9933263480015304,0.9149549652425903,1.0160283629885212
2011-05-27,-0.00424813641054227,0.0030577700120126,0.0001731355360561,0.9891065621750341,0.9177526870976512,1.0162042736037955
2011-05-30,-0.006032452294914816,-0.0053036783575706,0.0001729987512359,0.983139824024126,0.9128852220334891,1.0163800756741297
2011-05-31,0.0025544627737244772,0.0104137348719393,0.0001725959686631,0.9856512181059616,0.9223917667042573,1.0165554987778207
2011-06-01,-0.009096734898159224,-0.0187093779015784,0.0001734052923569,0.976685010272804,0.9051343905676827,1.0167317748812834
2011-06-02,0.002244936215173447,0.0127264985570327,0.0001731355360561,0.9788776058231825,0.916653582083163,1.0169078072821527
2011-06-03,-0.0050794446773418465,0.0019153508362141,0.0001731355360561,0.9739054511785148,0.9184092952881248,1.017083870160486
2011-06-06,-0.013173558218961885,-0.0197852069442501,0.0001734052923569,0.9610756510176502,0.9002383773213263,1.017260237886343
2011-06-07,0.0011619036180842844,0.0023783852349845,0.0001731355360561,0.9621923282938204,0.9023794909859137,1.0174363617829378
2011-06-08,-0.006732649177473331,-0.0029263817267234,0.0001729987512359,0.9557142249061619,0.8997387841329225,1.0176123770029883
2011-06-09,0.0008747220419027622,0.0069170117240175,0.0001755588883924,0.9565502092044473,0.9059622878513233,1.0177910279007094
2011-06-10,-0.011104440554922402,-0.0121634183617198,0.0001758284806949,0.9459282542685379,0.8949426895242468,1.0179699845508101
2011-06-13,-0.004248263335747309,-0.0107501156355168,0.0001755588883924,0.9419097019476813,0.8853219521247008,1.0181486982297148
2011-06-14,0.006909372479179292,0.0029343953049674,0.0001754221867349,0.9484177069201907,0.8879198367044001,1.0183273041007797
2011-06-15,0.0030302058120466316,-0.009661602765051,0.0001763638141534,0.9512916077679482,0.8793411079549532,1.0185069001881875
2011-06-16,-0.001017975281643677,-0.0117362508927991,0.0001763638141534,0.9503232164256054,0.869020940091642,1.0186865279498463
2011-06-17,-0.004708395773202977,0.0029401619552897,0.0001763638141534,0.9458487186102105,0.8715760023980496,1.0188661873913423
2011-06-20,0.006097095476672031,0.0017687520471667,0.0001762309366719,0.9516156485540647,0.8731176042365525,1.0190457431338897
2011-06-21,0.004924765008360331,0.0041851948731361,0.0001765004835119,0.9563021320014718,0.8767717715574482,1.0192256052002737
2011-06-22,-0.002970452415971554,-0.00374446470435,0.0001763638141534,0.9534614820230692,0.8734887306050809,1.0194053597154897
2011-06-24,0.0009599086829350384,-0.0028924404353367,0.0001762309366719,0.9543767179785073,0.8709622164808679,1.0195850104768809
2011-06-27,0.0005765056564270235,0.0032777750462986,0.0001762309366719,0.9549269215547842,0.8738170347003179,1.019764692898294
2011-06-28,0.01318453420450428,0.0177401702141561,0.0001760980547593,0.9675171882148252,0.8893186976319307,1.0199442714770257
2011-06-29,0.003585168322037677,0.0004975683353931,0.0001762309366719,0.97098590018904,0.8897611944559455,1.0201240172113413
2011-06-30,0.0033384388908363075,0.0011229826418968,0.0001766333520054,0.9742274772806848,0.8907603808327529,1.0203042051359625
2011-07-01,0.0058996251943340995,0.0158643676687391,0.0001766333520054,0.9799750542506626,0.9048917310190298,1.020484424887781
2011-07-04,0.009829179586066524,0.007839858661703,0.0001766333520054,0.9896074050487577,0.9119859542943627,1.020664676472418
2011-07-05,-0.005224698891868947,-0.0133352115321406,0.0001767700121197,0.9844370043362142,0.8998244286795063,1.0208450993796483
2011-07-06,-0.0098161308461458,-0.0075191548089278,0.0001766333520054,0.974773641891862,0.89305850949941,1.0210254146714302
2011-07-07,-0.00492031311893717,-0.0057220490689682,0.0001766333520054,0.9699774503536673,0.8879483848865948,1.0212057618129062
2011-07-08,-0.015430805410515154,-0.0111563007378591,0.0001766333520054,0.9550099170646723,0.8780421656651036,1.0213861408097025
2011-07-11,-0.012053041497087845,-0.0209549200981906,0.0001766333520054,0.9434991429041614,0.8596428622407492,1.0215665516674457
2011-07-12,-0.005142849562872716,-0.0086178267800212,0.0001766333520054,0.938646868749506,0.8522346089612768,1.0217469943917634
2011-07-13,0.01944927238774836,0.0161628004354743,0.0001767700121197,0.9569028673757223,0.8660091068701224,1.0219276086203455
2011-07-14,-0.0098132784902313,-0.0163342673479479,0.0001767700121197,0.9475125130500635,0.8518634825927484,1.022108254776107
2011-07-15,-0.006596728582970878,-0.003368018901121,0.0001767700121197,0.9412620301725035,0.8489943902822011,1.0222889328646914
2011-07-18,-0.008488344838873955,-0.010760281112344,0.0001767700121197,0.9332722734766608,0.8398589719799616,1.0224696428917437
2011-07-19,0.004231847857640578,0.0041469798429585,0.0001766333520054,0.9372217397477683,0.8433418502076904,1.0226502451320916
2011-07-20,-0.0008378657672206621,0.0006431738939101,0.0001766333520054,0.9364364737357387,0.8438842656693858,1.0228308792728185
2011-07-21,0.010198790026479847,0.0193335588633287,0.0001799877622992,0.9459869927045068,0.8601995517935418,1.0230149763139893
2011-07-22,0.005310989718649746,0.0001161575095829,0.0001799877622992,0.9510111198967369,0.8602994704312225,1.0231991064903747
2011-07-25,-0.004818294500180546,-0.0049610087937613,0.0001801205145655,0.9464288682481279,0.856031517193145,1.0233834056399387
2011-07-26,-0.004242508443767908,-0.0105217521802204,0.0001799877622992,0.9424136357831595,0.8470245657107806,1.023567602129094
2011-07-27,-0.010320642396558402,-0.0177283451297607,0.0001799877622992,0.9326873216586011,0.8320082218764742,1.0237518317713632
2011-07-28,0.0026016077469473322,0.0072055997804008,0.0001799877622992,0.9351138082201077,0.8380033401373189,1.0239360945727134
2011-07-29,-0.0019001477045976617,0.0019588471758533,0.0001799877622992,0.9333369538638807,0.8396448606135026,1.024120390539113
2011-08-01,0.002785396209857877,-0.0048790439113951,0.0001801205145655,0.9359366670776934,0.8355481964685921,1.0243048556308338
2011-08-02,-0.025814861699138502,-0.0209272926062593,0.0001799877622992,0.9117755914579301,0.8180624348744617,1.0244892179697112
2011-08-03,-0.014709189763743672,-0.0225785625796095,0.0001799877622992,0.8983641112612257,0.7995917609946209,1.0246736134915533
2011-08-04,-0.039500486380282245,-0.0572326258100219,0.0001799877622992,0.8628782919198174,0.7538290249368393,1.0248580422023328
2011-08-05,0.004882413824092978,0.002613091969476,0.0001799877622992,0.8670912208207965,0.7557988495082597,1.0250425041080231
2011-08-08,-0.0716976032096678,-0.0808513852952841,0.0001799877622992,0.8049228585238006,0.694691465520935,1.025226999214599
2011-08-09,0.04068305718409266,0.0510191501602694,0.0001799877622992,0.8376695812059077,0.7301340337154052,1.0254115275280364
2011-08-10,0.0025599961525383927,0.0047701902211101,0.0001799877622992,0.8398140121108933,0.7336169119431342,1.025596089054312
2011-08-11,0.022905142765660507,0.0379025197003599,0.0001799877622992,0.8590500719548956,0.761422841400576,1.025780683799404
2011-08-12,-0.0025187120874282385,0.002437058283186,0.0001799877622992,0.8568863721549567,0.7632784732432184,1.0259653117692906
2011-08-15,0.023754151976292225,0.0220485104632244,0.0001799877622992,0.8772409812655393,0.7801076266468755,1.0261499729699526
2011-08-16,-0.0061261889819525005,-0.0060016101880991,0.0001799877622992,0.8718668372315932,0.7754257247669778,1.0263346674073708
2011-08-17,0.012207698978490824,0.0137876445033502,0.0001799877622992,0.8825103251298453,0.7861170189988176,1.0265193950875275
2011-08-18,-0.023003815509439095,-0.0352078150818004,0.00017985500561,0.8622092204253832,0.758439556361251,1.0267040197390898
2011-08-19,-0.013888991033771447,-0.0129107539428614,0.0001799877622992,0.85023400429366,0.7486475298685379,1.0268888138981462
2011-08-22,-0.0009169716286543457,-0.0001525320317267,0.00017985500561,0.8494543638340055,0.7485333371397599,1.0270735049915307
2011-08-23,0.019929611236154516,0.0256864988558351,0.0001799877622992,0.8663836590680721,0.7677605378477548,1.0272583656534109
2011-08-24,-0.00023750174068793057,0.00016732667745,0.0001799877622992,0.8661778914409399,0.7678890046676301,1.027443259587948
2011-08-25,-0.010143075014396078,-0.0156703100602275,0.00017985500561,0.857392184112243,0.7558559458726489,1.027628050401165
2011-08-26,0.005861838993075369,0.0075160991822937,0.00017985500561,0.8624180790494302,0.7615370341293543,1.0278128744499349
2011-08-29,0.021685782781871117,0.0283031245899796,0.00017985500561,0.8811202901788547,0.7830909116862009,1.0279977317402351
2011-08-30,0.00605882712901483,0.0095514117496946,0.00017985500561,0.8864588456969157,0.7905705354211596,1.0281826222780444
2011-08-31,0.0217516889108356,0.0200415274893923,0.00017985500561,0.9057408227407734,0.8064147765391064,1.0283675460693422
2011-09-01,0.02582239762999927,0.0287282060359324,0.0001729987512359,0.9291292224153083,0.8295816263899423,1.028545452370624
2011-09-02,-0.020390790537986564,-0.0272893079596682,0.0001729987512359,0.9101835430583154,0.8069429179097047,1.0287233894494734
2011-09-05,-0.024475845000597442,-0.0271350739404231,0.0001729987512359,0.8879060317363255,0.7850464621665241,1.0289013573112153
2011-09-06,0.028154159051122535,0.0292556092948834,0.0001729987512359,0.912904279376281,0.8080134747419984,1.0290793559611753
2011-09-08,0.011703724139339854,0.0179659759393715,0.0001729987512359,0.9235886592277238,0.8225302253879011,1.0292573854046794
2011-09-09,-0.02478887269995779,-0.0320352630848257,0.0001729987512359,0.9006939375270031,0.7961802532223787,1.029435445647055
2011-09-12,0.004347624404041329,-0.0016673240345655,0.0001729987512359,0.9046098164703675,0.7948527627503347,1.0296135366936299
2011-09-13,-0.007098793077710407,-0.0025321002065188,0.0001729987512359,0.8981881785671788,0.7928401159056225,1.0297916585497335
2011-09-14,0.005419216593296942,0.0133587786259541,0.0001729987512359,0.9030556548483732,0.8034314914997815,1.0299698112206959
2011-09-15,0.002650321733242564,0.0016878086913263,0.0001729987512359,0.9054490428767454,0.8047875301540202,1.030147994711848
2011-09-16,0.015588581402057829,0.0147035348787711,0.0001729987512359,0.9195637089870449,0.8166207516736399,1.0303262090285212
2011-09-19,-0.0014182737329028635,-0.0018703023946862,0.0001728657614923,0.9182595159328578,0.8150934239262342,1.0305043171532304
2011-09-20,-0.004729465237467628,-0.0126788434933365,0.0001728657614923,0.9139166394732795,0.8047589819718257,1.0306824560667363
2011-09-21,-0.004926561476745157,-0.0070416289753276,0.0001729987512359,0.909414172964294,0.7990921678062178,1.0308607628445567
2011-09-22,-0.043815403840788796,-0.048265513915187,0.0001729987512359,0.8695678237173265,0.76052357366145,1.031039100469227
2011-09-23,0.0012940711471341,-0.0009384384384384,0.0001729987512359,0.8706931063484753,0.7598098691065874,1.0312174689460836
2011-09-26,0.008914580398888972,0.0097313544993424,0.0001729987512359,0.8784549700477772,0.7672038482949627,1.031395868280464
2011-09-27,0.006259918821279428,0.0032001190741981,0.0001729987512359,0.8839540268484258,0.7696589919636896,1.0315742984777065
2011-09-28,-0.004708023703345014,-0.0120548961424332,0.0001729987512359,0.8797923503373561,0.7603808327504775,1.0317527595431504
2011-09-29,0.002839126964031293,0.0021588135911394,0.0001729987512359,0.8822901925219474,0.7620223532266612,1.0319312514821357
2011-09-30,-0.001597770559888965,-0.0198744965814366,0.0001729987512359,0.880880495227057,0.7468775425724797,1.0321097743000036
2011-10-03,-0.020077528934074225,-0.0292791071019035,0.0001731355360561,0.8631945915966741,0.7250096350114936,1.032288469179046
2011-10-04,-0.007941971539623026,-0.0020869428256418,0.0001729987512359,0.8563391247170568,0.7234965813551852,1.0324670537951293
2011-10-05,0.00137521783249255,0.0064712149311447,0.0001729987512359,0.8575167775520288,0.7281784832350832,1.0326456693061281
