ESTRATÉGIA ASSIMETRIA DE BAIXA;ASSIMETRIA ONLY;ENTROPIA ONLY;ESTRATÉGIA COM ASSIMETRIA DE ALTA;Data
2,319478633;2,026257699;2,197521048;1,294033642;28/12/2017
2,319478633;2,026257699;2,197521048;1,294033642;29/12/2017
2,327871455;2,033589528;2,21665723;1,315228899;02/01/2018
2,333940653;2,038891478;2,212571691;1,311626862;03/01/2018
2,329704564;2,035190901;2,220283425;1,320496607;04/01/2018
2,341427354;2,045431735;2,232136977;1,324349674;05/01/2018
2,335165917;2,039961848;2,236757778;1,321869261;08/01/2018
2,325665967;2,031662851;2,228035704;1,312730714;09/01/2018
2,319802812;2,026540897;2,227112717;1,310228556;10/01/2018
2,342508064;2,046375825;2,250908582;1,324581562;11/01/2018
2,34604857;2,049468752;2,24682006;1,316337608;12/01/2018
2,366022411;2,066917565;2,266612657;1,328696661;15/01/2018
2,369696632;2,070127303;2,265645571;1,328313679;16/01/2018
2,382345363;2,081177022;2,280650135;1,336692992;17/01/2018
2,38618371;2,084530138;2,292169764;1,339474409;18/01/2018
2,394306895;2,091626416;2,298969979;1,340284016;19/01/2018
2,403488125;2,099646985;2,307100114;1,345520995;22/01/2018
2,38305169;2,081794058;2,284604609;1,330931294;23/01/2018
2,453193333;2,143068622;2,344807308;1,365632821;24/01/2018
2,453193333;2,143068622;2,344807308;1,365632821;25/01/2018
2,495616266;2,180128587;2,376701572;1,384571222;26/01/2018
2,476095725;2,163075769;2,356546452;1,38379648;29/01/2018
2,472257728;2,159722959;2,355298113;1,381439633;30/01/2018
2,478520645;2,165194138;2,361607652;1,384549653;31/01/2018
2,508043412;2,190984733;2,380184242;1,391342436;01/02/2018
2,480897722;2,167270713;2,364334165;1,376904367;02/02/2018
2,435129457;2,127288323;2,333423089;1,358186754;05/02/2018
2,473296352;2,160630284;2,346208801;1,368430496;06/02/2018
2,448689329;2,139134;2,342129823;1,361768686;07/02/2018
2,412200109;2,107257629;2,316900943;1,345338823;08/02/2018
2,388421285;2,086484846;2,304634724;1,338341634;09/02/2018
2,434746306;2,126953608;2,351296117;1,364297834;14/02/2018
2,438306712;2,130063919;2,357233185;1,369141271;15/02/2018
2,439893553;2,131450158;2,36888595;1,366547175;16/02/2018
2,456882446;2,14629137;2,366972861;1,3670687;19/02/2018
2,491129711;2,176209207;2,404163719;1,385352597;20/02/2018
2,508906037;2,191738308;2,423497709;1,39663335;21/02/2018
2,522171901;2,203327144;2,425685566;1,400427466;22/02/2018
2,536582686;2,215916166;2,419669147;1,386718504;23/02/2018
2,541355529;2,220085641;2,412670261;1,382310955;26/02/2018
2,525107063;2,205891253;2,392835982;1,370726009;27/02/2018
2,498324596;2,182494539;2,370462626;1,359545895;28/02/2018
2,504882847;2,188650025;2,370631904;1,359464591;01/03/2018
2,519275254;2,202514048;2,385441158;1,365913416;02/03/2018
2,526783984;2,20748624;2,390694686;1,368491759;05/03/2018
2,520743076;2,203398285;2,376499255;1,35290171;06/03/2018
2,532111949;2,216010892;2,38534371;1,349529367;07/03/2018
2,53606766;2,218748444;2,392526807;1,350929872;08/03/2018
2,581888304;2,256623509;2,422363722;1,372410552;09/03/2018
2,591857766;2,263064406;2,426812198;1,378640691;12/03/2018
2,591339207;2,263066418;2,426748417;1,374987117;13/03/2018
2,579599593;2,254259391;2,414886164;1,367989678;14/03/2018
2,55268002;2,229146497;2,391949142;1,356238816;15/03/2018
2,572258135;2,245316527;2,408670234;1,363106595;16/03/2018
2,579764793;2,249223696;2,414692502;1,355174206;19/03/2018
2,584344099;2,252794376;2,409200587;1,352645933;20/03/2018
2,607308845;2,272481152;2,41931711;1,354176453;21/03/2018
2,614853484;2,278429902;2,426742125;1,356348333;22/03/2018
2,607434525;2,270639817;2,428226486;1,353287805;23/03/2018
2,632134289;2,291604243;2,445061397;1,357520452;26/03/2018
2,59695889;2,260988201;2,431139376;1,350030237;27/03/2018
2,601866118;2,264666318;2,429685862;1,349656283;28/03/2018
2,642944168;2,299627586;2,449872455;1,360853122;29/03/2018
2,612990147;2,272896618;2,430246643;1,344237506;02/04/2018
2,622845436;2,282097724;2,424891476;1,346014497;03/04/2018
2,632042238;2,288154994;2,43027986;1,344754056;04/04/2018
2,636635538;2,292315945;2,434315752;1,35298671;05/04/2018
2,63081333;2,286673223;2,41726652;1,343043055;06/04/2018
2,601706547;2,260594234;2,386563269;1,322634802;09/04/2018
2,608851806;2,266019887;2,403156032;1,326204354;10/04/2018
2,598659903;2,259715652;2,397935049;1,329827564;11/04/2018
2,607481151;2,267401811;2,402593694;1,335065015;12/04/2018
2,584429585;2,248525229;2,38617339;1,321039675;13/04/2018
2,558993582;2,224637542;2,364856569;1,301563466;16/04/2018
2,595403871;2,255944506;2,387552589;1,313194532;17/04/2018
2,612632708;2,271344389;2,410873911;1,328597751;18/04/2018
2,607859298;2,268704703;2,405445146;1,330128174;19/04/2018
2,597963991;2,260196866;2,399147715;1,330777392;20/04/2018
2,593495871;2,25802004;2,391495297;1,32747794;23/04/2018
2,576407932;2,243821371;2,375849911;1,325508463;24/04/2018
2,590126478;2,256528385;2,387837706;1,321491449;25/04/2018
2,627090648;2,288501787;2,4141982;1,332315549;26/04/2018
2,63475802;2,295232918;2,417016049;1,333482771;27/04/2018
2,621908362;2,282862913;2,403758836;1,325564951;30/04/2018
2,588004459;2,253343207;2,376874232;1,305824607;02/05/2018
2,558670335;2,227802352;2,342081582;1,278709957;03/05/2018
2,533800206;2,20614824;2,326603419;1,276658041;04/05/2018
2,523151038;2,196876143;2,31607364;1,272318938;07/05/2018
2,527260736;2,200454406;2,307355195;1,264887249;08/05/2018
2,541904437;2,213204494;2,309267696;1,26437603;09/05/2018
2,572294388;2,239664645;2,342301452;1,280797016;10/05/2018
2,546008274;2,216777653;2,331818651;1,266845598;11/05/2018
2,512432528;2,18754367;2,310393418;1,255582226;14/05/2018
2,495660017;2,172940053;2,290389937;1,246224482;15/05/2018
2,534822424;2,207038273;2,319665065;1,263873814;16/05/2018
2,475012371;2,154962405;2,273118862;1,235137378;17/05/2018
2,451272336;2,134292254;2,257470298;1,232476067;18/05/2018
2,437870951;2,122623834;2,242603732;1,223715357;21/05/2018
2,476793639;2,156513333;2,286474608;1,261396914;22/05/2018
2,44663455;2,130254191;2,253968937;1,242016797;23/05/2018
2,446046351;2,129742053;2,256140903;1,245291115;24/05/2018
2,430501014;2,116206922;2,239595275;1,236267516;25/05/2018
2,359430249;2,054326494;2,176275432;1,191405831;28/05/2018
2,351729416;2,047621474;2,184894456;1,198293594;29/05/2018
2,382093346;2,07405897;2,213021693;1,207681036;30/05/2018
2,415552392;2,103191343;2,24623225;1,22842387;01/06/2018
2,439802729;2,12430581;2,261072026;1,237555799;04/06/2018
2,393202404;2,083731488;2,211700495;1,207184273;05/06/2018
2,381763875;2,073772103;2,189827956;1,187984881;06/06/2018
2,314899041;2,015553726;2,134868134;1,160585096;07/06/2018
2,304321704;2,006344171;2,137698241;1,165707845;08/06/2018
2,275869692;1,981571359;2,124445342;1,159773076;11/06/2018
2,276998127;1,982553873;2,126640199;1,167287098;12/06/2018
2,264116739;1,971338209;2,115973396;1,162870872;13/06/2018
2,241052776;1,951256704;2,097075112;1,152242802;14/06/2018
2,228297029;1,940150434;2,094892953;1,144667893;15/06/2018
2,213068617;1,926891246;2,077981269;1,133033067;18/06/2018
2,24640686;1,955918439;2,112997513;1,159236964;19/06/2018
2,262400573;1,969843965;2,118770024;1,162833654;20/06/2018
2,222835894;1,935395492;2,086310376;1,140515917;21/06/2018
2,241234801;1,951415191;2,095238088;1,1467943;22/06/2018
2,243795381;1,953644656;2,107770563;1,156361174;25/06/2018
2,267883017;1,97461746;2,108018016;1,161092122;26/06/2018
2,241941649;1,952030634;2,086248596;1,138476306;27/06/2018
2,269240769;1,975799638;2,101729379;1,149394672;28/06/2018
2,291506626;1,995186242;2,114474213;1,158189818;29/06/2018
2,288724274;1,992763683;2,115204011;1,155536399;02/07/2018
2,318584735;2,018762814;2,118051337;1,16315112;03/07/2018
2,334068611;2,032244432;2,137377219;1,173633918;04/07/2018
2,316995823;2,017379368;2,133109007;1,172724019;05/07/2018
2,319931694;2,019935594;2,140931927;1,180600283;06/07/2018
2,333010712;2,031323332;2,14158669;1,179986328;10/07/2018
2,320684839;2,020591348;2,139960283;1,180006412;11/07/2018
2,349498424;2,045678977;2,152142287;1,18900435;12/07/2018
2,360229833;2,055022681;2,161403944;1,200334486;13/07/2018
2,366351234;2,060352509;2,168917199;1,204185726;16/07/2018
2,397694924;2,087643069;2,192390779;1,222493945;17/07/2018
2,387882701;2,079099688;2,185025573;1,213314397;18/07/2018
2,391708077;2,082430396;2,188451853;1,213137692;19/07/2018
2,426329734;2,112575041;2,212089029;1,230655774;20/07/2018
2,408237718;2,096822548;2,195266954;1,218152252;23/07/2018
2,429681032;2,115492974;2,215016294;1,231017894;24/07/2018
2,453399268;2,136144146;2,239347571;1,245308712;25/07/2018
2,415502922;2,103148271;2,219312502;1,235358069;26/07/2018
2,407280577;2,095989177;2,223970876;1,237180215;27/07/2018
2,421311353;2,108205599;2,216649585;1,236503528;30/07/2018
2,412753084;2,100754021;2,195715677;1,218329409;31/07/2018
2,429467404;2,115306971;2,20653004;1,222559265;01/08/2018
2,428570275;2,114525852;2,205288668;1,232858747;02/08/2018
2,466993989;2,1479809;2,220468347;1,250738486;03/08/2018
2,446509819;2,13014559;2,209567183;1,247513782;06/08/2018
2,421728395;2,108568712;2,190105115;1,242447097;07/08/2018
2,407265152;2,095975747;2,194870494;1,238684368;08/08/2018
2,390077876;2,081011;2,196415883;1,233575619;09/08/2018
2,32674008;2,025863571;2,157866099;1,206138365;10/08/2018
2,351251524;2,047205379;2,170936401;1,214191324;13/08/2018
2,397442574;2,087423351;2,203839934;1,23841203;14/08/2018
2,387940021;2,079149596;2,201099615;1,227902387;15/08/2018
2,386648116;2,078024751;2,198997374;1,229014434;16/08/2018
2,364542245;2,058777444;2,182875068;1,218614433;17/08/2018
2,36447294;2,058717102;2,191545164;1,224099065;20/08/2018
2,330487663;2,029126544;2,160384305;1,200756049;21/08/2018
2,377418334;2,069988495;2,183487434;1,221697537;22/08/2018
2,350368738;2,046436749;2,153505353;1,199013115;23/08/2018
2,365656825;2,059747895;2,166498754;1,204673798;24/08/2018
2,421025741;2,10795692;2,208951997;1,225087564;27/08/2018
2,414402163;2,102189853;2,207605109;1,216948748;28/08/2018
2,432060685;2,117564908;2,217213471;1,226096625;29/08/2018
2,384811931;2,076426008;2,193011263;1,204633162;30/08/2018
2,399460662;2,089180474;2,208915549;1,20765587;31/08/2018
2,398559202;2,088395585;2,201788439;1,196250774;03/09/2018
2,372286253;2,065520055;2,183528667;1,183506533;04/09/2018
2,390512012;2,081388997;2,199894996;1,186308719;05/09/2018
2,411420914;2,099594117;2,208983775;1,201823196;06/09/2018
2,404055717;2,093181332;2,210588909;1,202261959;10/09/2018
2,367586291;2,061427857;2,179781165;1,176311988;11/09/2018
2,367978035;2,061768944;2,177033589;1,174434064;12/09/2018
2,360545341;2,05529739;2,164453416;1,161236588;13/09/2018
2,371693418;2,065003881;2,153364578;1,163039452;14/09/2018
2,393640421;2,084112863;2,169001714;1,180458513;17/09/2018
2,410594951;2,098874961;2,172961134;1,186869238;18/09/2018
2,396977939;2,087018799;2,154026176;1,177982129;19/09/2018
2,393842996;2,084289243;2,151019065;1,175294821;20/09/2018
2,412988783;2,100959241;2,165065807;1,192178388;21/09/2018
2,381312139;2,073378782;2,137047311;1,169605574;24/09/2018
2,380955935;2,07306864;2,133321377;1,166864356;25/09/2018
2,378492662;2,070923899;2,140653625;1,172022827;26/09/2018
2,391827321;2,08253422;2,153444905;1,187233198;27/09/2018
2,394933678;2,085238886;2,160898844;1,176249558;28/09/2018
2,3716141;2,064934821;2,148618597;1,167900457;01/10/2018
2,422958361;2,109639628;2,186504655;1,205861505;02/10/2018
2,457658795;2,139852864;2,206700346;1,232503725;03/10/2018
2,449113551;2,132412626;2,203627111;1,229206241;04/10/2018
2,44605219;2,129747138;2,194073072;1,225869302;05/10/2018
2,521711803;2,195623019;2,243440727;1,268218257;08/10/2018
2,50699452;2,182808864;2,240315836;1,27007292;09/10/2018
2,474160832;2,154220981;2,212314231;1,238249643;10/10/2018
2,458702001;2,14076117;2,202793693;1,231712774;11/10/2018
2,461422959;2,143130274;2,212997397;1,237187455;15/10/2018
2,497820197;2,174820895;2,246371366;1,264565694;16/10/2018
2,523238255;2,196952081;2,275372222;1,266048839;17/10/2018
2,519506475;2,193702867;2,271023081;1,254843567;18/10/2018
2,536669108;2,208646158;2,275681563;1,255350783;19/10/2018
2,561478388;2,230247288;2,296709138;1,264802323;22/10/2018
2,562982628;2,231557011;2,295982336;1,268611566;23/10/2018
2,519098448;2,193347603;2,269865357;1,243710369;24/10/2018
2,53799168;2,209797705;2,27614179;1,254130184;25/10/2018
2,562848077;2,231439859;2,281743952;1,257574747;26/10/2018
2,511892662;2,187073615;2,262295513;1,24918018;29/10/2018
2,559270457;2,22832487;2,295845513;1,271827556;30/10/2018
2,575819395;2,242733824;2,306223722;1,268839017;31/10/2018
2,603915829;2,267197039;2,332349864;1,289553609;01/11/2018
2,644925564;2,302903704;2,359937482;1,311735861;05/11/2018
2,64190852;2,300276802;2,363473137;1,31025542;06/11/2018
2,629028688;2,289062492;2,351459957;1,301910668;07/11/2018
2,578655395;2,245203095;2,325128834;1,287987281;08/11/2018
2,603540018;2,266869825;2,338025828;1,290667578;09/11/2018
2,591759733;2,256612878;2,333414442;1,293660125;12/11/2018
2,587667897;2,253050167;2,33059223;1,293990471;13/11/2018
2,60935578;2,271933536;2,356286861;1,306773735;14/11/2018
2,662519923;2,318222893;2,38702238;1,329288349;16/11/2018
2,647325424;2,304993232;2,365688086;1,314236183;19/11/2018
2,644721966;2,302726433;2,360277607;1,308987178;21/11/2018
2,669575829;2,324366382;2,37486936;1,310392322;22/11/2018
2,658154575;2,314422039;2,356793716;1,297726636;23/11/2018
2,641589786;2,299999283;2,366940563;1,299483018;26/11/2018
2,684104289;2,337016131;2,404125385;1,331783022;27/11/2018
2,705689389;2,355810008;2,420140788;1,347773213;28/11/2018
2,7307403;2,377621525;2,42959705;1,348284214;29/11/2018
2,703279119;2,353711417;2,41674135;1,342024497;30/11/2018
2,717340447;2,365954439;2,424679067;1,347307461;03/12/2018
2,692798594;2,344586154;2,40923711;1,33517544;04/12/2018
2,703310691;2,353738906;2,420194597;1,339655482;05/12/2018
2,710849041;2,360302453;2,427628127;1,341750279;06/12/2018
2,703051852;2,353513538;2,419033156;1,331702792;07/12/2018
2,661498896;2,317333897;2,391137084;1,312993431;10/12/2018
2,677608242;2,331360104;2,407218053;1,321637202;11/12/2018
2,706232011;2,356282463;2,417142584;1,321377284;12/12/2018
2,710888189;2,360336539;2,425056257;1,329878006;13/12/2018
2,705458991;2,355609404;2,422391893;1,325413173;14/12/2018
2,674956112;2,329050928;2,394122107;1,30813815;17/12/2018
2,690722459;2,342778489;2,407603572;1,318416639;18/12/2018
2,691063664;2,343075572;2,404341863;1,309749693;19/12/2018
2,690850059;2,342889589;2,410585059;1,31254854;20/12/2018
2,699615038;2,350521147;2,408898676;1,310958162;21/12/2018
2,688940722;2,341227153;2,398730297;1,302336587;26/12/2018
2,698619855;2,349654653;2,41092856;1,309893668;27/12/2018
2,754183196;2,398032962;2,456527072;1,338554893;28/12/2018
2,808550985;2,445370317;2,508742709;1,37263123;02/01/2019
2,838516753;2,471461138;2,540726781;1,385082838;03/01/2019
2,828630886;2,462853637;2,546604341;1,389293532;04/01/2019
2,813316232;2,449519358;2,530028226;1,388351503;07/01/2019
2,815449911;2,451377127;2,520887566;1,394130795;08/01/2019
2,840674452;2,47333982;2,542012867;1,415148216;09/01/2019
2,85408993;2,485020509;2,552824627;1,42171705;10/01/2019
2,871982062;2,500598965;2,572235703;1,432963934;11/01/2019
2,905223435;2,529541814;2,602132051;1,456574449;14/01/2019
2,901766901;2,526532253;2,606942279;1,455091712;15/01/2019
2,923741615;2,545665363;2,615801812;1,451155331;16/01/2019
2,954096748;2,572095198;2,639037306;1,463813146;17/01/2019
2,958420007;2,575859406;2,658922697;1,466078723;18/01/2019
2,948703468;2,567399336;2,658930253;1,482246975;21/01/2019
2,939687113;2,559548908;2,656922317;1,481345889;22/01/2019
2,971387551;2,587150085;2,683817972;1,501783562;23/01/2019
3,004792116;2,616235023;2,714917391;1,521136182;24/01/2019
3,000007163;2,612068824;2,73091344;1,520923113;28/01/2019
3,000684298;2,612658397;2,722506536;1,512737793;29/01/2019
3,011646642;2,622203173;2,744726811;1,528214493;30/01/2019
3,020139219;2,629597554;2,74565463;1,528166059;31/01/2019
3,019520959;2,629059243;2,762553743;1,541158561;01/02/2019
3,048281904;2,654101039;2,789083184;1,554906128;04/02/2019
3,050636597;2,656151241;2,788973604;1,551090413;05/02/2019
2,957049172;2,574665837;2,724150616;1,512426371;06/02/2019
2,936048382;2,556380711;2,722360534;1,50292661;07/02/2019
2,958210732;2,575677193;2,740268576;1,515314303;08/02/2019
2,929988842;2,551104745;2,722298574;1,498052303;11/02/2019
2,933125115;2,553835459;2,733745438;1,51078245;12/02/2019
2,926128807;2,547743861;2,735939684;1,505556788;13/02/2019
2,941973851;2,561539943;2,76152382;1,526382104;14/02/2019
2,923470034;2,545428901;2,750856287;1,526117562;15/02/2019
2,920546476;2,542883395;2,743201911;1,517015903;18/02/2019
2,930818688;2,551827282;2,769564128;1,533284551;19/02/2019
2,886048425;2,512846372;2,734494734;1,518479899;20/02/2019
2,875530616;2,503688647;2,730681963;1,526044471;21/02/2019
2,917602141;2,540319799;2,739639703;1,521515829;22/02/2019
2,921474772;2,54369165;2,740392382;1,527201278;25/02/2019
2,911969486;2,535415516;2,734840842;1,523369531;26/02/2019
2,923706487;2,545634777;2,745468851;1,523360972;27/02/2019
2,893404257;2,519251003;2,710714704;1,509715737;28/02/2019
2,881227033;2,508648446;2,695620118;1,499530064;01/03/2019
2,8588801;2,48919125;2,670489425;1,482904767;06/03/2019
2,831964938;2,465756554;2,659751129;1,478794086;07/03/2019
2,886592875;2,513320418;2,709663577;1,507238962;08/03/2019
2,91770354;2,540408086;2,732619452;1,529612791;11/03/2019
2,920997647;2,543276224;2,74472163;1,535303708;12/03/2019
2,936287499;2,556588907;2,759149161;1,5446098;13/03/2019
2,927716677;2,549126399;2,744894858;1,529425966;14/03/2019
2,935002463;2,555470042;2,743219095;1,534424129;15/03/2019
2,942389458;2,561901806;2,757040681;1,540568425;18/03/2019
2,934838798;2,555327541;2,748903377;1,544511622;19/03/2019
2,909186326;2,532992254;2,721939022;1,519143413;20/03/2019
2,869166072;2,498147118;2,693729736;1,502418592;21/03/2019
2,805467838;2,44268586;2,645764562;1,467636931;22/03/2019
2,797902611;2,436098911;2,64393915;1,464539974;25/03/2019
2,825727955;2,460326091;2,659270923;1,490897898;26/03/2019
2,736185658;2,382362729;2,597752005;1,452608474;27/03/2019
2,794323479;2,432982605;2,636879507;1,480350017;28/03/2019
2,835080965;2,46846964;2,654127488;1,490726331;29/03/2019
2,842198606;2,474666881;2,665950887;1,495314491;01/04/2019
2,83994076;2,472701003;2,663323008;1,495523398;02/04/2019
2,831406238;2,465270101;2,656302465;1,485544105;03/04/2019
2,860441673;2,490550892;2,668442751;1,498868092;04/04/2019
2,8756313;2,503776311;2,697440878;1,515331092;05/04/2019
2,860217655;2,490355842;2,691114591;1,508292919;08/04/2019
2,830205249;2,464224415;2,670141669;1,4933405;09/04/2019
2,841964609;2,474463143;2,655815429;1,485945189;10/04/2019
2,82274021;2,457724699;2,646248858;1,476459109;11/04/2019
2,80095463;2,438756265;2,630088398;1,467861147;12/04/2019
2,793970086;2,43267491;2,63924236;1,476518753;15/04/2019
2,806957429;2,443982828;2,649132836;1,482972508;16/04/2019
2,801807305;2,439498679;2,6384754;1,467753841;17/04/2019
2,827337643;2,461727626;2,650892629;1,477407703;18/04/2019
2,834202183;2,467704495;2,663962263;1,484259296;22/04/2019
2,848894117;2,480496579;2,68287772;1,50449176;23/04/2019
2,854903212;2,485728624;2,676460812;1,50270962;24/04/2019
2,891108025;2,517251702;2,695620332;1,515960451;25/04/2019
2,892082588;2,518100242;2,695121214;1,512831061;26/04/2019
2,917188373;2,539959537;2,709982182;1,512060624;29/04/2019
2,936271762;2,556575205;2,709379501;1,515135115;30/04/2019
2,930058196;2,551165131;2,691733824;1,508427239;02/05/2019
2,933556719;2,554211251;2,683808621;1,497657508;03/05/2019
2,918566759;2,54115968;2,683792593;1,495677856;06/05/2019
2,911771278;2,53524294;2,678975613;1,497008566;07/05/2019
2,939206857;2,559130756;2,69468958;1,510776558;08/05/2019
2,916308801;2,539193704;2,684201675;1,504963211;09/05/2019
2,91275278;2,536097521;2,690792321;1,506900974;10/05/2019
2,839912621;2,472676503;2,653992665;1,487171191;13/05/2019
2,836464347;2,469674134;2,658647571;1,494621014;14/05/2019
2,801426015;2,439166695;2,645934681;1,488449502;15/05/2019
2,751646206;2,395824036;2,624748786;1,47902243;16/05/2019
2,732673393;2,379304644;2,594815576;1,471004484;17/05/2019
2,799958154;2,437888646;2,648168776;1,496794111;20/05/2019
2,872391276;2,500955263;2,689696978;1,519006722;21/05/2019
2,858511693;2,488870482;2,68395229;1,521367129;22/05/2019
2,835230416;2,468599765;2,671946529;1,520993832;23/05/2019
2,806935814;2,443964008;2,65392677;1,514424222;24/05/2019
2,81982736;2,455188517;2,668933987;1,523809056;27/05/2019
2,862404626;2,492260011;2,688308051;1,53785163;28/05/2019
2,892010747;2,518037691;2,697100692;1,544210271;29/05/2019
2,912021781;2,535461049;2,710577646;1,552396055;30/05/2019
2,943170596;2,562581933;2,752194694;1,561899297;31/05/2019
2,946537745;2,565513669;2,7582488;1,564935425;03/06/2019
2,931215339;2,552172641;2,776068208;1,56486535;04/06/2019
2,913333351;2,536603016;2,773683506;1,559973344;05/06/2019
2,945943365;2,564996149;2,794938304;1,562649273;06/06/2019
2,965637534;2,582143617;2,803228306;1,571895435;07/06/2019
2,948967733;2,567629429;2,792383024;1,570027907;10/06/2019
2,975025057;2,590317216;2,799354003;1,574636907;11/06/2019
2,964138923;2,580838795;2,79560434;1,575064641;12/06/2019
2,990415984;2,603717904;2,821318483;1,584149204;13/06/2019
2,978372172;2,593231507;2,809377359;1,57956512;14/06/2019
2,983975033;2,598109848;2,804801131;1,580603404;17/06/2019
3,014445191;2,624639835;2,822471707;1,597610109;18/06/2019
3,052321133;2,657617945;2,846444785;1,609856247;19/06/2019
3,081037678;2,682621083;2,86887743;1,622230134;21/06/2019
3,098624486;2,697933697;2,873732681;1,625197444;24/06/2019
3,048911908;2,654649576;2,836105053;1,604085851;25/06/2019
3,070866964;2,673765569;2,846894703;1,610178882;26/06/2019
3,062514705;2,666493361;2,856534248;1,614396295;27/06/2019
3,093455574;2,69343319;2,883770333;1,624899057;28/06/2019
3,074309097;2,676762591;2,873093772;1,619070418;01/07/2019
3,055625268;2,660494814;2,87630529;1,621231857;02/07/2019
3,094661607;2,694483268;2,8970911;1,632152919;03/07/2019
3,127225931;2,722836618;2,915144483;1,64583515;04/07/2019
3,146469338;2,739591613;2,926317569;1,651494517;05/07/2019
3,163999159;2,75485461;2,928780902;1,653487004;08/07/2019
3,207875738;2,7930574;2,983569775;1,682315149;10/07/2019
3,178089248;2,767122675;2,986575133;1,684404372;11/07/2019
3,144612614;2,737974986;2,949900633;1,667728252;12/07/2019
3,138009839;2,732226033;2,933943077;1,658954876;15/07/2019
3,146729613;2,739818231;2,934285029;1,65300697;16/07/2019
3,147977743;2,740904963;2,928844252;1,659357346;17/07/2019
3,153403925;2,745629472;2,930802576;1,674225069;18/07/2019
3,095461206;2,695179469;2,891378495;1,667020966;19/07/2019
3,106328589;2,704641564;2,899070398;1,665044128;22/07/2019
3,104873056;2,703374249;2,883977858;1,657252799;23/07/2019
3,089202187;2,689729819;2,879635756;1,657634033;24/07/2019
3,070493981;2,673440818;2,853241646;1,645802855;25/07/2019
3,074747821;2,677144583;2,86315345;1,65138153;26/07/2019
3,089411046;2,68991167;2,89074691;1,667389602;29/07/2019
3,074439657;2,676876269;2,89356047;1,670797366;30/07/2019
3,056542089;2,661293079;2,883485886;1,663815607;31/07/2019
3,06972702;2,672773034;2,899315309;1,66827478;01/08/2019
3,067240682;2,67060821;2,897241137;1,669509095;02/08/2019
3,028238333;2,636649351;2,857157751;1,639626347;05/08/2019
3,092502843;2,692603659;2,914561926;1,670654428;06/08/2019
3,126886218;2,722540835;2,939641288;1,682649203;07/08/2019
3,148432804;2,741301178;2,973791866;1,70317247;08/08/2019
3,159750968;2,751155762;2,996145595;1,715116933;09/08/2019
3,124531001;2,720490177;2,934852183;1,680692904;12/08/2019
3,154436809;2,746528791;2,953319809;1,691964106;13/08/2019
3,100891931;2,699907934;2,911565648;1,659981165;14/08/2019
3,038452957;2,645543098;2,850009424;1,625930858;15/08/2019
3,06665112;2,670094886;2,873115373;1,642064014;16/08/2019
3,054761828;2,659743028;2,866340176;1,636899366;19/08/2019
3,041956103;2,648593243;2,848414408;1,628117081;20/08/2019
3,079607262;2,681375638;2,870161068;1,639292126;21/08/2019
3,071626644;2,674427012;2,842478522;1,621193443;22/08/2019
3,025968583;2,634673109;2,804397459;1,597368277;23/08/2019
2,986434126;2,60025095;2,778042731;1,580214841;26/08/2019
3,013597943;2,623902146;2,781190885;1,582517689;27/08/2019
3,043534461;2,649967499;2,801397414;1,597520039;28/08/2019
3,101043876;2,70004023;2,843156174;1,62339871;29/08/2019
3,16088594;2,752143969;2,882203528;1,64449918;30/08/2019
3,135570258;2,73010192;2,867526864;1,639415964;02/09/2019
3,112221929;2,709772821;2,856506711;1,632710136;03/09/2019
3,129880313;2,725147756;2,874776362;1,645535622;04/09/2019
3,164022666;2,754875077;2,899923225;1,657225606;05/09/2019
3,169574048;2,759708596;2,905236945;1,661589396;06/09/2019
3,163783077;2,75466647;2,877446469;1,648774519;09/09/2019
3,155292222;2,747273589;2,87179996;1,651929652;10/09/2019
3,184094119;2,772351041;2,921626671;1,678466156;11/09/2019
3,197426704;2,783959557;2,938295953;1,687421508;12/09/2019
3,192800948;2,779931968;2,933486215;1,673550343;13/09/2019
3,173957866;2,763525532;2,919899888;1,667277102;16/09/2019
3,204158896;2,789821192;2,943659128;1,679571811;17/09/2019
3,212581387;2,79715455;2,9568461;1,691251305;18/09/2019
3,208189092;2,793330233;2,965369948;1,698282085;19/09/2019
3,219313034;2,803015711;2,970408689;1,710403968;20/09/2019
3,201170901;2,787219582;2,95650221;1,705698392;23/09/2019
3,192962065;2,780072251;2,962343522;1,710153804;24/09/2019
3,202143918;2,788066776;2,966298929;1,705508396;25/09/2019
3,221326242;2,804768586;2,975335073;1,710058177;26/09/2019
3,215414022;2,79962089;2,967096394;1,709591657;27/09/2019
3,222126348;2,805465228;2,970300769;1,719117819;30/09/2019
3,205868384;2,791309621;2,947519637;1,702910091;01/10/2019
3,130733714;2,725890802;2,89780955;1,674557505;02/10/2019
3,138984229;2,733074422;2,902855033;1,683035082;03/10/2019
3,18048364;2,769207442;2,9259527;1,687995156;04/10/2019
3,126558822;2,722255775;2,860008322;1,649384694;07/10/2019
3,11313648;2,710569109;2,841020534;1,639941142;08/10/2019
3,156591344;2,748404717;2,864915761;1,656515385;09/10/2019
3,162232953;2,753316796;2,874178579;1,660130364;10/10/2019
3,21446815;2,79879733;2,921220846;1,690057298;11/10/2019
3,238454242;2,819681722;2,93005024;1,698142741;14/10/2019
3,222649274;2,805920534;2,911803858;1,699960421;15/10/2019
3,265216838;2,842983581;2,935331559;1,716802128;16/10/2019
3,268889184;2,846181047;2,926268831;1,710205282;17/10/2019
