Date,ABEV3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,EQTL3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,KLBN11.SA,LIGT3.SA,LREN3.SA,MDIA3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NATU3.SA,ODPV3.SA,OIBR4.SA,PETR3.SA,PETR4.SA,PPLA11.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,TAEE11.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VLID3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2015-03-24,-0.01008495395534903,-0.023173010863918653,-0.017946511446480407,-0.0024278058407052328,-0.009523804479960818,0.0018293102038617892,-0.010088182312793181,-0.033333465503978754,0.0015873259206811152,-0.028067391657973118,0.039682539682539764,-0.026248976172920435,0.007692211190777565,0.01111110031850071,0.0035516585582828775,-0.018764490545534307,0.005376330486780656,-0.013490712651246017,0.032526425326472985,-0.007470643645372421,0.00814607986942173,0.03490401149173139,-0.0012886892508864323,-0.035242258108351576,0.024809787627472435,-0.01711705411469433,-0.026424418158243035,-0.0020336001714383878,-0.001984069253094356,-0.0061624881719331,-0.003454228199981979,0.0006892199325270187,0.0004658577647072004,-0.0028388900936726635,-0.020930283133285932,0.02678577700670548,0.012658242255707108,-0.012533229193401607,0.01655932244446623,-0.027027027027026973,0.002169143547736674,0.00964631868422794,-0.015151475733642394,0.017725326908864414,-0.025730988585875303,0.02257066868825186,0.0,0.019307234089573022,0.011821969921214759,-0.03195870845752813,0.0219012693734546,-0.0028571639685852634,0.003064513705844707,-0.030000019073486373,-0.03925413493640473,-0.008863656113315743,-0.0032415035914943324,0.004986158248865724,-0.007744470987131047,1.8701165713785883e-06
2015-03-25,-0.012332415385564177,-0.010948895820576232,-0.022949464503578265,0.000540832775352218,0.0005494674423329737,-0.003043283230702576,0.002547809497263742,0.010344950272670461,0.009350215706058318,0.026402615333808388,0.04961832061068705,-0.02260871555494226,-0.00610685313416004,-0.012820544170753068,-0.02173934102014008,-0.007060829048568085,0.03778971130560693,0.03931624321760263,0.02197803656548114,-0.012903227815961649,-0.010866546246129705,0.01854974175848123,-0.011612922914566504,0.004566235353043124,-0.017107857104442292,0.019248323886240204,0.019508099801087253,-0.0076413461509499125,0.006958128843909117,-0.0008455353522430764,0.03581741291756457,-0.020661208933616004,0.015133818902904661,0.03784104971236024,-0.0190024981344582,-0.012422332728675434,-0.012500014049666719,-0.004999967721792342,0.020814508333569126,-0.02614379084967322,0.051948106904829316,0.040339714582085184,-0.009615374939180188,0.004354069894332291,-0.012404940727556935,0.0310513742505103,0.0,-0.009749275711971261,-0.017182119322852185,-0.01597450124815547,-0.027359798135895064,0.0017192433814152697,0.010612647839826073,0.06597941813477615,0.009193069758792527,0.01146528603640573,0.007154499236257328,-0.0022050170630951715,0.006834155244049178,1.8701165713785883e-06
2015-03-26,-0.01845820581865587,0.017527594258871293,-0.03914743921228414,-0.02486485993499632,-0.030752343640249147,-0.031746003097171016,-0.055908561493545395,-0.04607514074879504,-0.012717833098292108,-0.06430862251169767,0.032727272727272716,-0.04804270221077667,-0.02841784987903584,-0.07050086215522089,-0.03462514185144949,-0.02251861953956391,-0.02026795397517389,-0.0065789411768027994,0.0,-0.008714633385440429,-0.028168987598808592,-0.06456957578136446,-0.048302858084792843,-0.0057851773794764805,-0.02200334227984002,-0.026978318146187785,-0.04326126771715766,-0.01950714423492117,-0.02862781342443388,-0.02820879258753828,-0.011712174290951838,-0.021097031573550917,-0.010894504158432183,-0.017030558432165943,-0.019370355460304856,-0.012578720089137185,-0.030018081872857816,-0.009277219585660745,-0.024822671950315622,-0.0587248322147651,-0.05041159581596011,-0.04795920998788927,-0.023300972600162062,-0.020231126563943214,-0.01742302673657603,0.003265434723424665,0.0,-0.01631501479686215,-0.02797206489072257,-0.03679655422185646,0.007969998917112475,0.0011441403084246904,-0.015751770482614003,0.003868468207228748,-0.04251012868715054,0.0020403581962167294,-0.018082164405832324,-0.0033148875512626352,-0.024644220756681712,1.8701165713785883e-06
2015-03-27,0.011061989147312934,0.009066370621205966,0.0031688408483789843,-0.037472316859211485,-0.02776206597843811,0.005044131490404835,-0.04172269617005231,-0.03398925115491014,0.006361356804784446,-0.030068760407769513,-0.07535211267605635,0.00934583021049562,0.009486139594322873,-0.005988065556445155,0.025160456971490497,0.0021218638946336466,-0.042777040712529746,-0.0711920250090039,-0.02580642735479799,-0.007692300346469727,-0.00840580970092708,-0.03185824599393161,-0.017832663253934178,0.012053238651889675,0.01108130692236009,-0.0794825285042775,-0.08260867906653357,0.018324626936096156,-0.019308880145394003,-0.01741653192128123,0.01410830918031114,0.009339130107657079,0.013101464202583957,-0.009418620828553603,-0.019753036863423223,-0.014012695528742292,0.005592862760819051,0.02341008197878458,-0.034545516967773415,0.04991087344028511,-0.0010833451466344401,0.0032154054894435458,-0.009145140755217773,0.02359879649119878,-0.027628869125523536,-0.003616650798420773,0.0,-0.008578860283222745,-0.016546735032414883,-0.05337072451176694,-0.009302361066951259,0.010857157400580908,0.007112819055606456,-0.009633948012255145,-0.03012683364300861,0.017647097966236203,0.019072831201835783,-0.0016630091531584235,-0.009588770264926882,1.8701165713785883e-06
2015-03-30,0.0202406410277145,0.019766313807173308,0.029783386821150337,0.018313735414220655,0.020979028414803036,0.03042657901159007,0.0379212772398847,0.00833326389585265,-0.004424833683223883,-0.012400384747191406,0.00990099009900991,0.013888853322332029,0.014878694083986899,0.0240963624697752,0.03289834453093854,0.027828079448739107,0.01501830984872421,0.01782529451918613,-0.0029433378516490194,-0.007751930524327766,0.037708257339298834,0.03839116970132905,-0.01117317394007622,0.025461968056336604,0.03287941358432822,0.03815277166590714,0.04644547509567709,0.007712062346860504,0.031088024122024382,0.03367798648461662,0.014468603994485019,0.030604944749757834,0.020256342277630957,0.04930154968108269,0.012594328058799675,0.021963884789188093,0.021690840207249762,0.029355717544859106,0.0244821862426563,-0.08149405772495755,0.04013013826932532,0.03739320452004957,0.01926163892445909,0.015850121756998847,-0.02459711304421819,0.018148802195615543,0.0,0.049899075878376165,0.0482808695663548,-0.00712171136597517,0.004694853758291817,-0.003957034568844331,0.029534497271233473,-0.0038910469739347198,0.014713921098133964,0.0022232151614556273,0.027428067951121626,0.053303668643665425,0.022916458728416078,1.8687283340756977e-06
2015-03-31,-0.00911528577861398,-0.020264425338607395,0.0039439155912128765,0.022395625534586516,0.011986322888776213,0.0006088419693361935,0.0013531678077696174,-0.033057863014583466,0.004761914151964142,-0.013452881045931897,-0.011312217194570096,0.016438384320653254,-0.01080251303105817,0.0009804146145917514,0.034378111183773985,-0.0023540452964047054,0.006495861101512901,-0.050788084048268956,-0.02214023516693342,-0.0033481340637321333,-0.005633797519761674,0.014084555538964372,-0.03954798530910497,-0.01682018773902494,0.004823212206677363,-0.023210858919967436,-0.02626811257745254,0.004591844430420489,0.003015069848037122,0.009145455546706316,-0.00822821624231973,-0.005524844292700837,0.018283760399865123,-0.03669310923276703,-0.0024874890407390327,0.011377990289117568,0.017056700581891793,-0.003703717832212128,0.0018381371024271953,-0.055452865064695045,-0.001042776717697702,-0.005149350209931125,0.0051180999453919185,0.01276597909048105,-0.009999980097231687,0.021033951763179237,0.0,0.008241834064047548,-0.025819972593638885,0.05857738009868041,-0.016355158304146022,0.04426782863557088,0.012628638709709872,-0.02929689428128812,-0.036519885850003986,-0.01286604395245916,-0.0012562085211137441,-0.023194446106238664,-0.001814882032667886,1.8687283340756977e-06
2015-04-01,0.025432967118258265,0.0539568572068847,0.037538219820141494,0.03385337939312594,0.032487306510256886,0.017645325521810973,-0.013513457722597932,-0.01994308459118943,0.0009478564971092673,0.0009091117165305196,0.013729977116704761,0.0017969006184830327,0.04056166004328876,0.0381978787331656,0.018572850245811567,0.038347912843452514,0.039082114608882,0.029520266634666337,0.042264182612581136,0.02463607869358997,0.02832865265202167,0.032985985018476605,0.07058823611909548,-0.009775958394160011,0.030720051085763478,0.00990095240452038,0.02604648678801791,0.03098012628023139,0.03507010345145156,0.03370158589925443,0.006084094159390263,0.011111075547727278,0.020158670667088874,0.027174568519125142,0.01745638266238214,0.007500035732564081,-0.0010703952560817687,0.014498189685044238,0.013761504091166943,0.17416829745596862,0.05219206722149683,0.06211184171296491,0.020368217589281645,-0.005602262147486492,0.023276186589454628,-0.0013965669093726207,0.0,0.005177084116801289,0.04584529279910243,0.027668080395125916,0.0,-0.02445654698921418,0.02648191812073497,-0.012072423604111981,-0.0222965221082857,-0.03932583354829844,0.01698112030590515,0.01672959818969666,0.02291300097751714,1.8687283340756977e-06
2015-04-02,-0.005277064772751694,0.025597310345059077,0.03491795993781577,0.020866769580639266,0.009832878150562552,0.03049328653211192,0.024657510768616442,0.029069863593250922,0.0014205016225810052,0.06902817557516272,-0.012039127163280705,0.04035881420045917,0.037481298305927835,0.02641506819760786,-0.005278135278403595,0.014488744496708117,0.0006901469316631381,0.008960607781093755,0.0,-0.004371655396588903,-0.002754883902634897,0.00672267263717341,0.00961534241852191,0.002056813883489772,-0.0003105850589540937,-0.015686333182226453,-0.02266545839096379,0.02413801462476073,0.01742502364902032,0.009589015370844,-0.003298570200501394,0.030906638693241506,0.0047510865585875806,0.03335212001636978,0.01715682673459762,0.03349865741160718,0.003214831084678682,0.05166727006629945,0.003619906237498194,-0.0016666666666667052,0.051587347390820826,0.04191026724258928,0.023032631245383017,0.024788762482119253,0.010729614085237982,0.05874104933305224,0.0,0.01165629045712313,0.015068527262922293,0.0,-0.0023752607540488135,0.027855200470389807,-0.01454925747595659,0.018329970546806962,0.02622571610389368,0.01450295579037375,-0.0006184316080655172,0.014331234372446877,0.015309047819273003,1.8687283340756977e-06
2015-04-06,0.02068962237432226,-0.00915128767470208,0.03577232305368061,0.0009433832290914879,0.009737068294439988,0.044096327355240605,0.029411694154167778,-0.0009416550786015554,0.016548463655597923,0.028037375605060477,0.0038080731150038627,0.03362063593303288,0.01372824958978125,0.04963234891296464,0.013024329177536265,0.029123554552786812,-0.007241347740436388,0.03019539482031197,0.0181028234904963,0.00658611703890033,0.012430960695181126,0.015025124695721592,0.02857143413221186,0.002873550618651244,-0.0046582958831469234,-0.003984048963301068,0.0,0.023569011521889838,0.01807811722916841,0.012211606953065113,0.013237831375411346,0.018654203309236728,0.0072004715461468916,-0.005689241432597525,0.09638547534127939,0.025210205734450986,0.0325795995464333,0.0048780273842090605,0.027953133087743387,0.03338898163606019,-0.0018868355701793238,0.001870950285196793,0.032270150711932066,0.021165487497429636,0.01613592698199451,0.003963027790572671,0.011627839925551386,0.03429787499997872,0.02901483639189051,0.0329669477455663,-0.0014286041259765625,0.0,0.010958838680805716,0.0100000381469727,0.007222175598144531,-0.0016140223969932643,0.0024753339284160347,0.02407111825121988,0.011558082186623464,1.8687283340756977e-06
2015-04-07,0.010395050172489206,-0.02518895272808208,-0.03139714487570722,-0.006911666050052778,0.0054644402775732015,-0.0330648064992517,0.019480597181866788,0.041470315805400615,0.0031007604558013213,0.005785098563419799,-0.017450682852807264,-0.007506268082230094,-0.005702119897420865,0.007880923991823385,-0.005237921400175427,-0.04544217134371975,0.01806177609861015,-0.01379317205385755,-0.004267455037411327,-0.009814588524673873,-0.01855390966141046,-0.00328946542558195,0.003968281750716507,-0.007368002575818489,-0.023400932667940633,-0.010999959024425632,-0.007421143384760076,0.008458571053529651,-0.0018692570661383856,0.0005362878954320305,-0.011976093042061042,-0.03204709182420851,-0.0023474077936822546,0.0029709557686730115,-0.032966906722313505,0.00702573278814933,-0.01586200555354189,-0.030513213018699248,-0.01666660531919395,-0.008077544426494332,0.023629489773420387,0.019607846629224435,0.013449705406144208,-0.001076740615999161,-0.017551193938058707,0.007565901275754738,-0.09195399211914224,-0.03056989624539075,-0.017049177038929497,-0.026595745760156553,0.0014306479555485918,-0.009485126084435525,-0.014604020534110806,-0.04950494862528321,0.04798681078353728,-0.00692842147168804,0.004320927659033913,-0.001021995813774157,-0.00014887321584755586,1.8687283340756977e-06
2015-04-08,-0.0005144150518060497,0.031869048930393884,-0.01337114747267032,0.007908823291460143,-0.00031972885852060706,-0.028735632813895018,0.0063693075286928025,-0.0072398112955509575,0.004791331255619813,0.021364028533433777,-0.030888030888030937,-0.021008404034795758,-0.02939056610573787,0.026064307972998746,0.0,-0.0037059756060833227,0.008529512267323458,-0.019230709914687005,0.0049999782017298156,-0.0033039919283487373,-0.01028633363052256,-0.004950521937610919,-0.009222683827945555,-0.009072136633174965,-0.0031948521188345236,-0.023255847860315426,-0.018691571292548725,0.0037279512799501813,-0.0018726047411782298,0.004823085670788707,0.005509578820430905,0.007432400511444337,0.0007486359427137934,0.01108061794580495,-0.018181935098397828,0.011627880736825968,0.007182931943040538,0.00035766198888720346,-0.032114245790006546,0.061889250814332275,-0.024930702307610075,-0.03205131676047668,0.013629823162347066,-0.009700905535720783,-0.0187154627721815,0.016650326547387406,-0.012658215623466695,0.025922012580320786,0.02535018773363995,-0.016393401615722336,0.0,0.0008208545645560505,0.011459153508443398,-0.041666724615624595,-0.013157894736842146,0.013023284215810449,-0.0012291848769188096,0.025575448568415204,-0.0012656107502465597,1.8687283340756977e-06
2015-04-09,-0.00514669994333905,0.0,-0.036550360700378426,-0.020715601856580723,-0.017908467874089062,0.004437915067004861,0.0063291803592655516,-0.010938959752186506,0.003691759275029627,-0.029766683545857653,-0.0239043824701195,-0.053218876039525465,0.02806498387661782,0.00762059235527901,0.0052655016841294255,-0.02346213647325479,-0.0142083925535198,0.007130117807674585,-0.027718507328177266,-0.003314837785373781,0.010674187478175723,0.0,-0.011968105427681452,0.007074493193353071,0.004166627138245227,0.004140771297021173,-0.0038095201764788422,0.0004641746104103728,-0.018761716157452923,-0.02000003452606325,-0.0032876108219268563,-0.000670664035662516,0.001923698964990006,-0.009874130509463841,0.006944462174949484,0.0034482922856367004,-0.018438045741729026,-0.012155887055226189,-0.001843316279233509,-0.033742331288343586,0.09280298326653846,0.09555347758206656,0.0038923794633092257,0.0,-0.003467703717568882,-0.007386027533235251,0.04487172041497556,0.010158889180752473,-0.029928382728818925,-0.005555576748318192,-0.0019048055013021203,-0.006287611609387289,0.0010574207151776704,0.006521784876155623,0.00266662597656242,-0.011019307469091855,-0.012923202514648402,0.020947635524973807,0.002646242149792144,1.8687283340756977e-06
