Date,ABEV3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CMIG4.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CYRE3.SA,DASA3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,EVEN3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,KLBN4.SA,LIGT3.SA,LREN3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NATU3.SA,ODPV3.SA,OIBR4.SA,OSXB3.SA,PDGR3.SA,PETR3.SA,PETR4.SA,POMO4.SA,PPLA11.SA,PRIO3.SA,QUAL3.SA,RADL3.SA,RAPT4.SA,RENT3.SA,RSID3.SA,SANB11.SA,SBSP3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,^BVSP,CDI
2011-11-29,0.012565435608662856,0.005290773019615891,-0.016525478419199158,-0.008932336793671891,-0.00770322408352675,-0.01442745738697393,-0.014326751533188298,-0.03674353203723868,-0.030985915492957705,-0.017372404641629147,-0.010711032677271026,-0.02345413191551049,-0.0005664369656399604,-0.007535768031187495,0.02367992533894303,-0.04062290879309649,0.02249488220789586,0.00766282684733377,-0.004633242403279336,0.005357180414151896,-0.024683878386442926,-0.018581103394726073,-0.019349188148034102,0.018094079132223273,-0.004800033569335893,0.01562498544808455,-0.019607789430993283,-0.040740766454627986,-0.037102425073659795,-0.0669014809710643,-0.011022179109636099,-0.007910326197969497,0.004304535339708426,0.0045801192998908835,0.00858781118351315,-0.026997771047649,0.0398188758259681,-0.0014257795896176484,-0.011547415958724438,-0.008089180283770925,0.019189815821358147,-0.022346368715083775,-0.00897959183673469,-0.016793906181504115,-0.008943743124649739,-0.0041860536087391376,0.012722700916198093,0.0,0.04406775387153372,-0.01673360154094372,0.004262379878793521,-0.0020263000982710944,0.0046012723945603184,0.003124981667526283,0.006097554050631615,-0.0042613451638493505,-0.001602530008065095,-0.006546704061562436,-0.0633027160120524,-0.014084510890054802,-0.012799685809664951,1.6915059490862916e-06
2011-11-30,0.025853184294005294,0.04000012046414847,0.04265410243506218,0.06652351002146539,0.04551882676715069,0.010978991979161856,0.026162843526897017,0.046372467529243844,0.04709302325581399,0.06574588447389784,0.04974732397128334,0.0,0.03371119001479017,0.021260461429319033,0.00875273284254896,0.040931539914130344,0.0019999821980793975,-0.003802277231615414,0.03258344011528713,0.002486667616388605,0.02283952194985317,0.012908827339233042,0.01434984812201412,0.02369666943110782,0.045016112420113386,-0.07692300638503313,0.022857134049104832,0.04247107041550402,0.04709482812222765,0.02515720931616272,0.06889569334656942,0.05980060266042231,0.03142854787864979,0.04141339639642583,0.025543999359808778,-0.08768032456105712,0.01392525012140533,0.03369508576941316,0.042056121812677816,0.020809837885027216,0.0502091587404756,0.02857142857142847,-0.011532125205930832,0.043478275225492524,0.03652773376659457,0.02989254526901819,0.025125432766968325,0.0,0.07954549676834444,0.03812120051824319,0.06960937237711651,0.006091367093312927,0.04580146854631417,0.035306363534591156,0.05378788391884881,0.018748766850708032,0.04654897946400838,0.04843504631449935,0.014691441524959714,0.008474631847070091,0.028481012658227778,1.6943618781350978e-06
2011-12-01,0.01108865304174822,0.06680163379482296,0.042148699101575815,0.012877449531328189,0.03476202535944295,-0.004826540411893121,0.032577948867627216,0.00857754735684968,0.019988895058300926,-0.006739298182748765,-0.006772638096574468,0.0,-0.005207011227448488,0.026022330042479558,0.0024791335685931948,0.01016946566306931,0.04191617602353581,0.06946561667145668,-0.008264505976991243,-0.0024804994387616075,0.017501536131564688,0.028886931664416915,0.007073379375592159,-0.012037084297391254,0.05846155606783343,0.0,0.04748606272220024,0.025925918013960603,0.029789620124577088,0.040490790080008,0.025592475986417007,0.03918500504969957,0.00692529353560567,0.0018241862017995825,0.0018450165338046443,-0.02798058439342277,0.05579395586188607,0.020718228878300327,0.07130040311437247,0.01377410497269449,-0.011952180744807972,0.007407407407407307,0.02499999999999991,0.01636906033269514,0.024046430494423232,0.021315248841966783,-0.009803870759834132,0.0,-0.02406019879018173,0.016393442622950838,-0.039682215603736526,0.009081761325941295,0.017883180852225955,0.03811432596979025,0.04169666313148168,0.009401828170138016,0.011656457508046225,0.01979876690868876,0.027992275237781028,0.00600240074048175,0.0222945054945054,1.6249066900897446e-06
2011-12-02,-0.002990977210818313,0.0009486300442582696,-0.013481370414147986,0.003178298699164195,0.0013045604977055536,0.006365553993831652,-0.0027435261512331888,-0.028348662527499235,-0.003266194882961315,-0.000521932618031129,-0.046735555051768074,-0.010916994209385966,-0.020110051576616494,-0.0036232918014634796,-0.017001488764145978,-0.00536912253383981,0.021072792268295615,0.02069950560550482,-0.008333377222858096,-0.0113676959855733,0.004744946264986005,0.0066061045395606754,-0.0008779831940654015,-0.00773188117419632,0.002906973923522793,0.0,-0.024000035246831697,-0.00072201896700963,-0.011911463100916286,-0.010613113652343409,0.00831784638883093,0.003619864092819114,-0.013755327391347882,0.008739992976236621,-0.02117864764237365,-0.002503175184030426,0.01219509490901749,0.0032476593250976293,-0.003767238343006629,-0.007065171927269076,0.012096763447965175,0.023897058823529438,0.008130081300812941,-0.0600293378843203,-0.0028340728749240984,0.00044405988803553065,-0.025990081932893094,0.0,0.05238831503522712,-0.016129032258064502,0.02975177211223734,0.019999886306977466,-0.037647872806627736,-0.032850208500097455,0.007591390615112159,-0.021006803406102836,-0.029714954364207236,-0.024036956065650483,-0.002816876436220195,0.012410420623618412,-0.004420136559861065,1.6263346787059874e-06
2011-12-05,-0.003599939991456802,0.005687199550154842,-0.028536941656825188,0.003960472823654859,0.012052203696791386,0.030421710095215104,0.010178884841642866,0.03428156569810881,0.01856908793009282,0.0026110258697236155,0.0316648530088226,0.02030899307786238,0.019960644853696863,0.00909105240222119,-0.022012661732121908,0.03913629795205842,-0.0025015611273039307,0.013985999058919507,-0.019862481941672616,0.01509164765657589,0.01889015230233171,0.020508614323688112,0.0,0.05761511077401127,0.007246335247339308,0.0,0.01366115108834931,0.031069334990841524,0.04190582887710481,0.04410010374475726,0.021081726808704015,0.0159303800062931,-0.009762620395912802,0.005054091044584874,0.025399885090320096,0.050188353667939944,0.02409650127193763,0.006204459421441433,-0.016806713779650706,0.00985223320557127,-0.012350524077892278,0.014362657091562037,-0.001612903225806428,0.04828661399171219,0.02192452025688718,0.01952945465153899,-0.019059681430445785,0.0,-0.008784764780346288,-0.016393442622950838,0.022472302524707555,-0.011764580388682555,0.041356143849796245,0.03696304579523413,0.011643899087568688,0.005060767785110443,0.01718749186215307,0.006315181972757378,0.02636532353940324,0.018387614984980427,0.017689942300383565,1.6277626666560963e-06
2011-12-06,0.021477310233156688,-0.01319488693833537,0.00992965537280055,0.0019723185704063617,0.00611519252860715,0.004676989533209275,0.021241804921527052,0.023272208505214387,0.008042895442359255,0.02656241152435901,0.022111780739985543,0.03245355051042864,0.01708912070018509,0.005405443447208835,-0.005144612866338827,0.028571463958231513,0.016927868797372403,0.02965519382806825,0.013250203537250815,0.01238932630843892,0.01622249419701327,0.022106156067580596,-0.008787379654138006,-0.0022327139791418205,0.0071942722456204145,-0.033333399560713795,-0.005390833864706623,0.020322447707211255,0.017630837550955958,0.010273989753009305,0.006283676179020592,0.004437847942294626,0.04929545208991093,0.04849145013829359,0.012477063438355751,0.016726367680323317,0.00784311918626912,0.018766773512411294,-0.004273481231944487,-0.00542007465227845,0.02016940395047362,0.015929203539823078,-0.00646203554119551,-0.0074294457004960845,0.008740536856878922,0.015237283061921625,-0.014248691520061474,0.0,-0.05884783323292986,-0.005333328247070335,-0.04238654073624626,-0.020833411660205026,0.009660128717583927,-0.011560744647367782,0.0013541113494626167,0.005639528839919361,-0.011981663968547052,0.019767705510127298,0.01926605921985236,-0.0011573897263317257,0.010626379222542948,1.6263346787059874e-06
2011-12-07,0.015916604422717695,-0.02578794095225745,-0.02539938286605503,-0.013779476903014953,-0.008317314351746208,-0.04829794545304511,0.00933336909746263,-0.011026867325172995,-0.0026595744680850686,0.00558095461497099,-0.005491565813338095,-0.010477836283004693,-0.02168008649077935,0.003942556852809753,-0.02714931105901941,-0.032196983836424664,-0.022811279133663875,0.004688554296192082,-0.01153840783222504,0.0034965002902287434,-0.015393388405657737,-0.02359419481987224,-0.01684393482988622,0.010293206989765213,-0.03000000544956749,0.0,-0.02168020986837904,-0.009615430641457312,-0.011911170629845369,0.005649631062755178,-0.0008921610873767749,-0.0014728373012197205,-0.020134391798039664,-0.003768431034977371,-0.021565894957668363,-0.03290251046232595,-0.05058370523532585,-0.007894690278479999,-0.004291905559417275,-0.01525889268799463,0.0011862385132725972,-0.06794425087108014,-0.00894308943089428,-0.026946072521064734,-0.0023631141151915225,-0.0012863970707311934,-0.01576889431010231,0.0,-0.03372779391199687,-0.004691668529911097,0.004098580973548094,-0.001013119083945635,0.002126261140997565,-0.009746571879912014,0.008113546940860639,-0.026036511993032252,0.024564690341726925,0.0,-0.035103456498672636,-0.04356896875166316,-0.014663396936307471,1.6249066900897446e-06
2011-12-08,0.0,-0.02843148488349112,-0.004623816986899176,0.003991985747954896,0.0,-0.020177316153597635,-0.025099140333797565,-0.05156799338821272,0.008000000000000007,-0.0035317707316866453,0.005304247457073252,0.007200335400932678,0.013850462543099074,-0.00428412267237499,0.0036544146221417773,-0.040443567426267535,-0.049842267687048025,0.005333314849104154,-0.00233457427175765,0.033101056584789124,-0.009843648457509846,0.0,0.012623930362685165,-0.01661137802513568,-0.05007366045626649,0.0,-0.038781150757012606,-0.026352273000938564,-0.03561641745371358,0.0,-0.005357056421660622,-0.0020648369541320655,-0.03424620070208595,0.00928473138013941,-0.030746365166493095,0.031591738395177815,-0.047540980505422326,0.007957512374060283,-0.008189602954100206,-0.012174837690645202,0.001184833018714082,0.009345794392523255,-0.0237899917965545,-0.036923136311289295,-0.03908408109356665,-0.03306141809768315,-0.0013350424717123444,0.0,-0.0015593032463372403,0.030303016680501837,0.004081547557179155,-0.021298131122408304,-0.020509267005591192,-0.05708662436529821,-0.01944998603572301,0.00760845060213855,-0.0033383204655090815,0.0,-0.026119466387206858,-0.020596129861647716,-0.02059219610316554,1.6220507110809024e-06
2011-12-09,0.004061827945328167,0.019172464196250516,0.021959478507693087,0.0023856465063529786,0.007419339800997626,0.021528896741347836,0.013008090348652246,0.019838388286160358,-0.007936507936507908,-0.007594917393937917,0.0015088999444157203,0.0,0.022950716697983653,-0.0025098624273433012,0.029460420490174055,0.02243371331409083,0.0378485842591183,0.007957563876337614,0.009360299685045037,-0.01517701152715667,0.010526316964034166,0.02053967903539622,-0.0089046689110992,-0.005630627897437734,0.018604707898419726,0.0,0.020172952387467413,-0.0007122480300633116,0.0107954846556515,-0.011235891245119367,0.008976680255743608,0.010937070964395668,0.03404224569732417,-0.0017036096155912395,0.013949965456901747,0.03533566389721576,0.03528395022942332,0.026052605919417715,0.012603223765047522,0.005602262147486492,-0.008678554979099862,0.0,-0.01680672268907568,-0.004792326118669865,0.016844693707551928,0.022202486227198337,0.0,0.0,-0.02059504306862492,-0.022875841640948136,0.020325184404211605,0.0010361526571223134,-0.009025274661249583,0.02192066886764632,0.012995837893857498,0.006122472811521673,0.018270361875735164,-0.015384564432226022,0.004789290492771103,0.020039619247517404,0.013593246888869537,1.6192343967880163e-06
2011-12-12,-0.002118986438376491,0.0,0.0,-0.00039669702248901206,0.0,0.0,0.0,0.0,-0.03413333333333335,-0.013775533291261355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019079014872180666,-0.017001560357386092,-0.006849308357518069,0.0,0.0,0.0,-0.017893547264199117,-0.030441443055810535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010259616510051028,0.008583644507593746,0.0,0.014723425214661745,0.0,0.03418803418803429,0.0,0.0,0.0,-0.02673782877240416,0.0,-0.0067436755419651995,0.0,-0.015936023165157298,0.0,-0.00364301308409265,0.0,0.0,0.0,0.019138777771743554,0.0,0.0,0.0,-0.015265471529637975,1.6178064055072383e-06
2011-12-13,0.013513503554895445,-0.012871206284677084,-0.024793403411316528,-0.014285692937976102,-0.014409252523881477,-0.013744666108215786,-0.0021400861223316303,-0.01152736643320651,-0.006073992269464368,-0.001034684834071986,0.0109624112917166,0.03027759967208765,0.017628314354067864,-0.0014379480666232292,0.01736341910368866,-0.025930873956910738,-0.015994881520763338,-0.02711431044341006,-0.0015723146311418246,-0.006206939756230989,0.011574099890075962,0.013022885624266678,-0.006289280692225341,-0.0013837325775249987,0.007849323647275863,0.06896555622182587,-0.03954800753117582,-0.0014255113777973394,0.0005620191691209087,-0.05113634085359697,-0.008007331204593737,-0.01315796476007558,-0.015089155094734852,0.011945417164852534,-0.01978892984104519,0.006825955697083774,-0.011637512281187368,-0.04176276039139093,0.05063834813327461,-0.0027855789573232315,-0.027450956676793425,-0.0018518518518518823,-0.024793388429752095,-0.012840999087206595,-0.026262610849708046,-0.026064307972998857,-0.01923079842786002,0.0,-0.009180704293894837,0.010702331067118154,-0.03481814735814148,-0.005175843717196926,-0.024862870777543233,-0.03779367740303319,-0.007427430530659196,0.013793149074160072,-0.028755845337806396,-0.004687574792779481,-0.029551903975812865,-0.018190638087000055,0.0025807801628681126,1.6192343967880163e-06
2011-12-14,0.0,-0.007020985404405433,-0.01271191269321903,-0.013687628020681686,-0.012345616755692124,-0.022917340849628487,-0.03243970046305744,-0.02332366197306457,-0.010000000000000009,-0.016053830891561538,0.01116597963608168,0.004897912999065168,0.006561733020109761,-0.03527705991435903,-0.003476636867885019,-0.0245733560444531,-0.0013004198709265502,0.02189783701630943,-0.030708684704975564,0.019430948948972793,-0.0022883782281835074,0.01246590159225347,-0.018987344500864922,0.009237889657811582,-0.029595024137466952,0.0,-0.01764705182319648,-0.012134229841139543,-0.012921323151377284,0.03832331499461494,-0.00627804182608338,-0.0074074170146963825,0.0027852398451202465,0.001686306284102157,-0.020188437412603566,0.01694919478997181,-0.02775437043371143,-0.03743311212437561,0.0024300890479720394,-0.005307224322851245,0.0,-0.0009276437847866026,-0.012711864406779627,-0.014634241354109845,-0.03319506770731395,-0.026761836727384525,-0.028011324763817846,0.0,-0.05063294195399093,-0.007279924498782897,0.00671164533390356,-0.04994812938204951,-0.03974503954335051,-0.03609338241124782,-0.0047618909250730646,0.0016006387442730752,0.006042253846368917,-0.026687549347942596,0.0,-0.015810261780775714,-0.014749108618140716,1.6234787008073681e-06
