Date,IBOV,CDI,ABEV3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BRFS3.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,EQTL3.SA,GGBR4.SA,GOAU4.SA,HAPV3.SA,ITSA4.SA,ITUB4.SA,KLBN11.SA,LREN3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR4.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2012-01-27,-0.0007783584578971992,0.000288873738705675,-0.014285601163158468,0.0,0.018709176147598816,0.017682535508799724,0.007484485811841468,0.007643436050349672,-0.00942836248012724,0.0,-0.0016368743919102924,0.015096521463811019,0.007492808862797462,0.0,-0.02880676547570471,-0.00722880030151396,0.0005940275760174529,-0.0014167394044526382,0.0,-0.01186425082767606,-0.005234152700803851,0.0,-0.029362188819200608,0.02376223171608305,0.01361380051762362,-0.0021186960678132305,0.0012766697512560654,0.0,-0.010032093241395423,0.00815830630636194,0.017543827689941116,0.0,0.004258431179719135,0.007789119337510142,-0.004259722608110472,0.01473657492391034,0.0045900560931435574,-0.003781132021549505,0.009482489214211354,0.005842425951226415,0.0,0.025688590818804258,-0.010600790238992408,-0.028777004368675363
2012-01-30,-0.002130230192038618,0.000288873738705675,0.0007730040429012597,0.0,0.00826474326000115,0.01183032085259983,-0.011887027607947354,-0.016384112091034075,-0.006345744125262676,-0.0072202705716063464,-0.014207314352345679,-0.007138516683845353,0.009153425170405072,0.020153277032185724,-0.005084683515045874,-0.014563118739714054,-0.007117557955165887,0.009929348056743725,0.0,-0.010291210232475256,-0.016893534505191488,0.0,0.002592834185056958,-0.032882051539047774,-0.0036629702073158743,-0.03467803148890114,0.011224701278357285,0.0,-0.0040535182791545665,-0.0005777248206690899,-0.006896499593808669,0.0,-0.008833521584408421,-0.02318697549796289,0.014616486304682486,0.010373991312538022,-0.012075875904045907,0.0014595969228137218,-0.0034158546652877098,0.010455632891707145,0.0,-0.03063512638505239,-0.016836975909511942,-0.022222242856262953
2012-01-31,0.004811215548829129,0.000288873738705675,0.004054686085780634,0.0,0.0009107895669828725,-0.006576586982456778,-0.02481175283633008,-0.03146194988585216,0.004354210227451416,0.028000001358530868,0.011640704611591612,-0.030557116842961918,0.01757338840134537,0.011457871840016898,0.027257638979864218,0.009852453816213025,-0.005376601767440481,-0.01685410581111879,0.0,-0.008665439618310122,-0.010704218497562645,0.0,0.017241615757532136,0.002000018610764709,-0.01715696010682588,-0.013929444625841891,0.009081859120159352,0.0,0.0,0.0,0.006944391587571541,0.0,0.02281600664549588,-0.013998532806330788,0.024947510583516186,-0.0041068659653312745,-0.007598071360339409,0.030612431645471228,0.004284638116274886,0.02782218613119225,0.0,0.005766571480925409,0.010898293886819177,0.0035354905449607177
2012-02-01,0.02370306950786394,0.000288873738705675,0.013461393502349317,0.0,0.050045340248832115,0.01066488428464396,0.003084515794467002,-0.002228806315149323,0.021965242584456535,0.021223961903868327,0.014794743628981033,0.05006155416166869,-0.009470601459213301,-0.010547012695409919,0.02985045314137258,-0.004878010488711504,0.04504529139570135,0.04761907244134611,0.0,0.01923029911991936,0.016863102046177803,0.0,-0.004576181524761913,0.027944007099492074,0.034912725473039474,0.023791878903654418,0.004999856987486728,0.0,0.015466284486075788,-0.010989239552870678,0.018620548903283574,0.0,0.02823277986379291,0.02469115135708644,-0.005656666823312673,-0.022680418455410578,0.0339549502547265,0.02263079689733516,0.005972565318068668,0.020134100987444503,0.0,0.0006888086529848181,-0.0010269534590772178,0.036738523666799416
2012-02-02,0.0004026824848606392,0.000288873738705675,0.0018977545304099674,0.0,0.012131664762209615,-0.0029102917781698157,-0.0017476705329401154,0.0024266375819119723,-0.013008896788976876,-0.009352516666722432,-0.018358828971394625,0.008240036218183144,-0.0174354045230366,-0.007500880409583521,-0.03784216460409329,0.008986505241957321,0.01436748425169343,0.006818011059748441,0.0,0.0034303310592882497,0.0,0.0,0.01753746618598151,0.019417658031862794,-0.025301256848453413,0.022512553594759677,0.03731351127936455,0.0,-0.016833807038716175,-0.03391778781107835,0.008124418913696418,0.0,-0.02610138814187213,0.022289034512036565,-0.0001722768808506414,0.013713083932835213,0.012555861779924404,0.004149402307052297,-0.0067854575338721634,-0.0006577479980852674,0.0,0.00045855043331033407,-0.010277825765447113,-0.016990140613096116
2012-02-03,0.009660489526728933,0.000288873738705675,0.0151515114995735,0.0,0.013698660994950318,-0.003649969016154886,0.008859426159347983,0.011468332503483225,-0.006876817035429861,0.008741407943401391,0.025852723902261232,0.025686078125464418,0.009731205453567426,-0.0003977233614489428,0.010041889241307667,0.004048696394740148,0.028895585563843973,0.031151619793130747,0.0,0.002563953086558879,0.003920490363336748,0.0,0.017905279499555338,-0.030476210501110046,0.013596974918444804,0.014204643698600083,-0.0023981564996437,0.0,0.003261226214673174,0.0351085936405231,0.02081909375299329,0.0,0.025060823060933934,0.02946410886571038,0.0048276262781907775,-0.008324844580457014,-0.005723056277201266,0.002754753735876303,0.024765340788121648,0.006583171846053393,0.0,-0.013746138723490176,-0.003115835737160788,0.014320952805718878
2012-02-06,0.0001073339773371984,0.000288873738705675,-0.01623163423956675,0.0,0.0,-0.005494467745359,-0.005345625234567719,0.0,-0.014425794097125966,-0.0017329804998417186,-0.006970342484028502,0.005122394164569721,0.00907030251683616,0.015917190007678883,0.014912821307330848,-0.02016111701979928,0.002202253420936051,-0.0013136915963997131,0.0,0.001705254334471329,0.006139055197732501,0.0,0.0027946367553814966,-0.042239672277354035,-0.009755788386614173,0.014705809681237136,-0.013221184828750565,0.0,0.010158621283156366,0.016959167027871036,-0.016446778549100816,0.0,0.028862374716297046,-0.014882702040053708,0.007721269226184768,-0.0010490453741703876,0.007035431534344383,-0.005494538452771591,-0.003333304249595992,-0.00043582085799753756,0.0,0.022067210855507335,0.03385515922122129,-0.011684753034369999
2012-02-07,0.010624923341101544,0.000288873738705675,-0.01005086493559948,0.0,0.0059122384305194675,0.0036833067060706437,0.0019191710998396339,0.002519567310190318,-0.009953150338850913,0.006944388142003266,0.004859235810135143,0.007927692808104236,0.006741554591443322,0.0007833856177115184,0.00816330562669898,-0.004938608724729399,0.005494647221856663,0.0013154196521425465,0.0,0.010213246785919283,0.009428334082013157,0.0,-0.01295068197272109,0.01846180218059379,0.01970428270361646,-0.020703893793781014,-0.01827029525670354,0.0,0.029766414265681718,-0.026452033370425565,-0.006688912235664257,0.0,0.00792103514685838,-0.00406764341959609,0.029456911799795815,0.012604497646872437,0.02095884011834115,0.011049790403812043,0.017558451959274635,-0.0002179570699062383,0.0,-0.007953960457601106,0.020151257405330414,0.00492628581596688
2012-02-08,-0.001304671025683768,0.000288873738705675,-0.004405927881130367,0.0,0.01427348661076766,0.005504820465039195,-0.0003831398448176371,-0.003141997697535426,-0.027202908143985183,0.004482829882311856,-0.01020937379411424,0.004494142060980089,0.010044423754725473,0.003913771833794266,-0.020242888532921333,0.004963119630639223,-0.0027326422537503614,-0.012259603863592039,0.0,0.019376398820241558,0.021977846558821845,0.0,-0.023916551378153628,-0.006042809558248541,0.009661810290303219,-0.021846346282845763,-0.016129140749219895,0.0,-0.0066403929918652516,0.0035441274767720188,0.0033664919599936116,0.0,-0.025213186729794224,0.02392092419136449,0.002315421715204602,-0.017634507557530377,0.0031102992014966357,-0.01639354042009944,-0.0008216602516842864,-0.006980984833054205,0.0,-0.019244865487023533,-0.011358354979701724,-0.0004901419609242286
2012-02-09,-0.00457231395543134,0.000288873738705675,0.008081283654329585,0.0,-0.015728328564248106,-0.022263333861739953,-0.010348332094880952,-0.007248221493542206,0.01367783869325323,0.007208897389573421,0.001628763999229843,-0.03467544443175896,0.008287177146043101,0.009746734049010275,-0.0066113460254308976,0.0,0.005479816585476138,0.011968273194902901,0.0,-0.004132511871755451,-0.006719995614092533,0.0,0.010889928877064303,0.003039681120942328,0.023923382542133442,-0.025936598507909303,-0.003783120273927354,0.0,0.0027527929718649258,0.0058857739814777155,0.014765285285122554,0.0,0.005374653791451411,0.006837322823070036,0.0008250666278410979,-0.014783532343361938,0.015194010287764792,0.013888973125746773,0.01973677146334274,-0.009226602604297418,0.0,-0.0009337460932083985,-0.020479511782636517,-0.01912716455738739
2012-02-10,-0.023378605218983717,0.000288873738705675,-0.004580961273933926,0.0,-0.024390386191843638,-0.026502250496988622,-0.006584626853420206,-0.018730346503613382,0.014992510852306573,-0.005793985473175445,-0.030894396068745777,-0.030127728511363583,0.04054838210272593,0.037065508312811746,0.015807018777207693,0.005761126167480368,-0.04087210256963325,-0.03985955576070388,0.0,-0.01410800521629585,-0.017591027521172586,0.0,0.007069844872951814,0.009090947626675838,-0.003504732235070973,0.0,0.01265842330430389,0.0,-0.07843135298280735,-0.00526641954069107,-0.007936640409908713,0.0,0.0023385799803437024,-0.010186900169321667,-0.017642239129268544,0.006431056491796205,-0.009163412469491927,-0.016438371415221198,-0.044354678888857246,-0.017073193040271883,0.0,0.005143864040767054,-0.018357915205924447,0.0
2012-02-13,0.026469577174286663,0.000288873738705675,0.017257722464144143,0.0,0.04913788001850006,0.011886138197872542,0.017543981818790355,0.013264484399533316,0.004431389020907339,0.011312687577112124,0.0,0.048387257174233644,-0.008425584127828456,-0.005584338081220386,0.021293865474693252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333092973562017,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013928504846931755,0.028691990227657227,0.025265318513291835,0.0,0.0,0.020779569558189603,0.0
2012-02-14,-0.009940327589356368,0.000288873738705675,0.001885313871134553,0.0,0.011504339640645345,0.04092517022579667,-0.00996132953509743,-0.008620769186512,-0.02058842667820915,0.0006781718782618018,0.0,-0.0188033622868502,-0.029739757272776446,-0.029576993194920687,0.011226832325832214,-0.009819830721320977,-0.014204338045884612,-0.0031932666236969,0.0,0.015993399319544466,0.018732814892663985,0.0,0.007521080091501764,-0.010010011472601499,0.03165316186325362,0.06508858830439834,-0.01349998260927976,0.0,-0.012340616679339611,-0.010588145226117507,-0.003322235259677231,0.0,0.013333547265534262,0.026301060846368296,0.060758575239345136,0.015974259100703492,-0.004315448382622211,-0.005578580767231833,-0.01640715043722696,-0.02640317814840476,0.0,0.01372385826556588,-0.027481020607906914,0.025000062675910373
2012-02-15,0.005058503359522737,0.000288873738705675,0.0028218909973967143,0.0,-0.021933924548986128,0.019293729665880388,0.0023215562825220637,-0.010949696755892968,0.027026949348699203,0.01964764445944378,-0.024049256482630677,0.050522467721735964,0.0322933517378341,0.032793160999875726,0.038858361837869726,0.00826450383195021,-0.00864517182461233,-0.010983868961088938,0.0,-0.011598957504981744,-0.015684759371673018,0.0,0.0507631656981129,0.031344760448537956,0.035227245560147,0.029166772333612645,0.0010134738888534223,0.0,-0.004739527141931044,0.007728915139094017,0.011333347754919565,0.0,0.02796028180635446,0.023398329771856075,0.015823026825692255,0.004192419041516127,-0.005882248429020187,0.004487798653864505,-0.0025018838868219317,-0.017626996318729327,0.0,0.02179917982073243,0.006852293899358708,-0.005853623936203922
2012-02-16,0.011840655978460513,0.000288873738705675,0.02045064432506627,0.0,-0.02325542125040958,0.027142756286336,0.010810654465227332,0.006186854096187355,0.020468032069878905,0.016611266816346504,-0.002292364138735681,0.033167611129848895,0.023859956706899554,0.02353391431837837,-0.0015269614091690809,0.008196823979972567,0.008139270178617153,0.012493811601162585,0.0,0.0,0.002472394954762036,0.0,0.026207570584593443,-0.013725438987047811,0.03512639911621851,0.03373794760818716,0.0,0.0,0.03376606561712414,0.008849496562095771,0.024389877548661287,0.0,0.004480453513458604,0.005987595339076224,0.006230542961201957,0.04071011690326265,-0.012768665471868945,0.026249609078375036,-0.005853023303333926,0.003680796300122635,0.0,0.018638860703309668,0.0,-0.016192505442111704
2012-02-17,0.0009373771582352752,0.000288873738705675,0.02500449245548264,0.0,0.0,-0.026425495502174767,-0.0034375186160313653,-0.002912590821879002,0.030372560741741328,0.01307219865542053,0.005169521275854905,0.0032102317857916063,0.0025892954487301,-0.0010950075477306198,0.0,-0.04146364544008929,0.021914624792089832,0.026965002964295826,0.0,0.0058680664094301616,0.004658995140415678,0.0,-0.003846562999077374,0.013916448349789112,0.042417697190442194,-0.05744117839774565,-0.001265761592966319,0.0,0.007119500026803172,-0.004093466467724349,0.007078736876491298,0.0,0.0019111932985205193,-0.0010820945230265444,0.08400518206690388,-0.008024163403992923,0.009463698542084398,0.020680433102654883,0.007569502445019971,-0.01604388110363164,0.0,0.02513236476670011,0.00785344799456178,0.017456518649392905
2012-02-20,0.0,0.000288873738705675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21,0.0,0.000288873738705675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-22,0.0,0.000288873738705675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
