Date,ABEV3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,EQTL3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,KLBN11.SA,LREN3.SA,MDIA3.SA,MRFG3.SA,MRVE3.SA,NATU3.SA,ODPV3.SA,OIBR4.SA,PETR3.SA,PETR4.SA,PPLA11.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SMTO3.SA,TAEE11.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VLID3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2015-07-27,-0.014767868819475893,-0.006685967413440519,0.03037730739189648,0.003419405852103319,0.013842080744611351,-0.0029576126087840215,0.010000006789134153,0.009677338269286073,-0.0016333197709282876,-0.10124483383550942,-0.004545454545454519,0.01874300111237437,-0.011881270762480578,0.0026867141862669808,0.019549003334709658,0.012106537753911795,-0.04040406168924138,0.00224209685182708,0.06811136394617212,-0.0002858569318090476,0.03041845129156373,0.043209803865700946,-0.013445365759757077,-0.016853942754888607,-0.037671196234783655,-0.0604395665576557,-0.005970190893330951,0.0,-0.002078301807266425,-0.018430911077941037,-0.01504677462760895,0.005649775148374392,-0.014028027993781,-0.006648921515440165,-0.011240271967223214,-0.006591281850075181,-0.004385964912280715,-0.060414794145660866,-0.05284145035706689,-0.04080029726272716,0.01617256909692033,-0.019047671858797743,-0.01672629247546431,0.05434782721369835,-0.004609851686843802,-0.01312502332057841,-0.034972645701117466,-0.01820356788598665,0.022648990837870864,-0.009957276790009795,-0.01668385046501386,-0.026041642413474064,-0.001786818642622201,-0.007347117042464157,-0.014543563510050483,0.0,-0.010356171059578423,0.00019647584648030403
2015-07-28,0.005888683541460216,-0.009615308566544023,-0.0014265661277205188,0.018174993219754354,0.010332137496900984,0.02043503390793111,0.05346534406266201,0.04366346438772806,0.014277292099106997,0.12465377571376313,0.020091324200913308,0.0043290965607540866,-0.023046047373343814,0.018220870292839697,-0.001770139611829924,-0.011961722706365308,0.10526312157057616,0.0011185938871607348,-0.036231810032995915,-0.012582187766256525,0.003689939471474224,-0.010650905872117145,0.020868815190423717,0.008571467932680488,0.06405680672459368,0.04385960631655861,0.0015015359025454256,0.009999894165295675,0.018396406033090562,0.0028887285442684707,0.022867416883907588,-0.05742826547720503,0.060975569341388036,-0.006693425576769552,0.0027440099645694715,0.020853060870175577,-0.008810572687224627,0.05374275065663503,0.05473689029091289,0.04253576929423053,-0.013262599201099179,0.00153299372066118,-0.0046172114985474355,-0.041237074886146474,-0.01496254959460619,0.027865737051742778,0.023782563982042815,-0.007598755515839439,-0.022628849799925854,0.002298801411219742,-0.001801780745673387,0.08288774877209648,0.07935560295602606,-0.015603069947307313,-0.03307888153091787,-0.052325667788232,0.017769205515430153,0.00019647584648030403
2015-07-29,-0.009579579372294589,-0.007767053261281798,0.04428572881789439,0.026031977414975982,0.008400343486503425,0.01711888573379583,-0.0018797734390801901,0.01224493716305508,0.011436936843767898,-0.0377668330559483,0.008057296329453845,-0.032327804045327424,-0.0071794558794070484,-0.0436843195504657,-0.018026029885684802,-0.007748176773259341,-0.01190469432579655,0.008938539152060887,-0.004511387694752789,0.018244993486125516,0.0018381869372015025,-0.023923423143372258,-0.007092201967616729,0.01982993829554336,-0.0033444695085413922,-0.008403353487606458,-0.006996471166770268,0.021039636268308737,0.009884054390262964,-0.008161273024024362,0.0,-0.023443715264622633,-0.01724123992288884,0.018867896519328964,0.018373702687892735,0.00371401699038576,-0.008888888888888835,0.07468130079097657,0.06786420363629708,0.021969445117702158,0.03629028081811314,0.02704075351947166,0.025146459205870997,-0.021505355393904968,0.005424774888461492,-0.008009887286863804,-0.026548647359614486,0.007656938721181339,-0.004926033393071849,-0.008027516416980407,0.02060767825899812,-0.029629658845988227,0.01437259406792446,0.01402148408079551,-0.037368434411997775,-0.02147235853849816,0.01296318696826737,0.00019647584648030403
2015-07-30,0.015045608281234024,0.004892434125599365,-0.017327909841640454,-0.013048247873502783,-0.025715406039876654,0.01556048824006595,0.030131922367148567,-0.04536294243294914,0.0015946081701243564,-0.0213310575344704,0.0248667850799289,0.027839622590819513,-0.03305791719112183,0.040176153204995346,0.030695315081971764,0.0009761082472954374,-0.002409693651091449,-0.006644459326317298,0.03323266078685316,0.01251419509352747,0.034862432697731816,0.04044116787706953,-0.05462181843418856,-0.0005555095099011309,-0.026845540158832892,-0.056497189220031774,0.026170031628196977,-0.013333395750119048,-0.01248726930377797,0.0038722131084112377,0.025603020053287073,0.030787991634776857,0.04093558504727124,-0.01851849153730889,-0.024952001442116734,-0.0055504111642112886,0.03139013452914807,-0.023728790546210465,-0.026168199809568193,-0.04030713606672387,-0.0012969970959813004,-0.004967634291609402,0.010954913229807461,0.054945052641772074,-0.008992699138953508,-0.030434756051249012,-0.019886384879754138,0.01519759799286624,0.017326656480292302,-0.007225445407325948,0.017243932480824897,-0.020356275003996394,-0.04904629971774355,0.0024048149602862168,-0.0010934301529548218,-0.0576802562567762,-0.006926062294755675,0.00020292229727791877
2015-07-31,0.030704073184030456,0.018500401748121398,0.023201856969912393,0.015791464277236544,0.02156133969084917,0.007191980785758556,0.024679982932304778,0.03801479609898184,0.0402374554637599,0.09328680644411103,-0.016464471403812797,0.02275209671316558,0.020299203101153296,0.02010584440801666,0.050510825643305335,0.014139395657847942,0.05072464853126668,0.03678928805822235,0.019005910796472847,0.01825844333292559,0.02659572173689173,0.007067187424528942,0.06222220526801214,-0.02723735098789437,0.015517287101250554,0.05988025533631114,-0.006375633381950907,0.031941200075109366,0.028024558935126453,0.02314366146118063,-0.015104945240786427,0.01710530417117595,-0.007490595669841227,0.0404311765317138,0.0023621837339955487,0.034418523950404456,0.050000000000000044,0.005208286767206527,0.006717820951217757,0.028800003139734853,0.011688331504920768,0.018472237603638808,0.020259207671393886,-0.05208333126372766,0.012704137276462468,0.0217809004601508,0.012753583382869138,0.011976036619723684,0.03211678208833435,0.040756881242390186,0.018255544513739785,0.020779263404233417,0.024068771228133556,-0.005997614248245298,0.02408308443930407,-0.05322689321011154,0.01939996392568699,0.00020292229727791877
2015-08-03,0.006676993975344825,-0.01625217269230994,0.008616804563796654,-0.00939989778892103,-0.04257638884943871,-0.005898746728017601,-0.016057034614637256,-0.014242231581791831,-0.003756851587076837,-0.07814988398863709,-0.03171806167400881,0.004237173780860637,-0.03874344274024677,0.006742725229231361,-0.02723720269254082,-0.019711531848596864,0.0,-0.0021505868122021488,-0.01004310083586879,-0.007724170027108013,0.012089904214041658,0.037426864056796516,0.004184116446269481,0.0008572081734379289,0.0,0.011299424374030087,0.003455068807177497,0.003571412782745309,-0.005319123225088762,0.006126265474601933,-0.04334654057851228,-0.02393273479597613,-0.028301956788189808,-0.006476670032529386,-0.01885308560474641,0.0026978866051787787,-0.07867494824016563,-0.051813504786078046,-0.04385129153324474,-0.055209916807427595,0.007958858858064799,0.01127448757535321,-0.030247000376026456,-0.027472526320886037,-0.024014300398095267,0.025078341206689947,0.006868966453917658,-0.038461544972742456,-0.02923144548076162,-0.019860118725869125,-0.012663630753686927,0.015267160753269282,-0.015668756211290713,-0.002614647823278693,0.003206853798517484,-0.07238227449790358,-0.014292735672859491,0.00020292229727791877
2015-08-04,0.0066326101141052085,-0.002915449057909525,-0.035521538503100136,-0.010583895409569832,-0.00988212390725296,-0.017489111970179105,0.04351772649030328,0.031991885514186746,0.004888287151749049,0.033736970198256166,0.010919017288444133,0.012658193057446754,-0.01416123203913433,-0.013395130772255737,-0.004285789919705962,-0.006866081110307065,0.004597696865513701,-0.009698292583794621,-0.03333335199168319,0.0008340342168122739,-0.01365192408537419,-0.0349492074342731,0.011250019073486328,0.0002853777626805609,0.028862369844276703,0.10614528562546388,-0.039350675851587025,-0.027283596653992603,-0.024064169885527953,-0.0023418936781646194,0.011327700231296367,-0.0001325664199095522,0.046601874124228004,-0.014341545943934997,-0.013210565642648997,0.02152464443833324,-0.008988764044943864,0.011839719477296118,0.01296112840497643,0.016872373039465982,-0.015537361735436628,-0.0038778442540218228,-0.00833342385670166,0.010169400568842413,0.017260424123719753,-0.021406665958255133,0.0056850699603328,0.0030768762170902964,0.016027193844609045,0.00684933304248414,0.015852422388411336,0.04511279857818873,0.02899375920737568,0.017745552867217462,0.015450246677256363,-0.01893939421306079,-0.0015955961546132436,0.00020292229727791877
2015-08-05,0.011150594313606765,-0.0029239737544372035,0.011655011240462976,0.004795262524763366,-0.004222731867344343,-0.020661145500512346,-0.05125977323095954,0.03199986015195444,0.0016678058661494521,0.060251069332283524,-0.006300630063006296,-0.028124873404545392,0.0132596555834259,-0.016187949410016333,-0.0301292482339236,-0.01185184054904509,-0.0022882728390274387,-0.01632204846346874,-0.013493220275311857,-0.016666651213610217,-0.022491417588922924,-0.023364573964402724,0.016893277283847485,0.007990886321327828,0.029702960480755047,0.04545450166784626,-0.005632391525043801,-0.0036586113634328177,-0.0017123056243246726,0.008450647066692074,-0.002373022965139193,0.00225347283981181,-0.020408097898511612,-0.02248676450253695,0.008113621340144261,-0.007901615165221365,0.01133786848072571,-0.010801070141074232,-0.014763742203055319,0.04734929014944833,-0.04527813534051872,-0.024817437492331118,0.010564147503955956,0.0850112152744924,0.0,0.00937498118056479,-0.024872838935787955,0.006135051702462313,-0.021510552643323577,-0.002551047419134256,-0.0008511159120970779,0.0,0.05027623360404676,-0.014265931861493275,-0.02046171337521907,-0.0015443632728895373,0.004574693355707371,0.00020292229727791877
2015-08-06,-0.0035088521050531396,-0.004887720583500399,-0.027649786192378567,-0.0036710712939190815,0.004240638948570297,-0.026290148652477696,-0.030219906124502316,0.01744191815595042,-0.0044400400532204065,0.0655090701427079,-0.0126811594202898,-0.04072881930940897,-0.023991304819892867,-0.028131721246103747,-0.006508610917998148,0.021989031935268688,-0.03211016950357426,-0.026548647359614486,-0.015197595819758658,-0.00847456828052251,0.0,0.020334938190836427,0.011345169199133087,-0.02689700965244113,-0.0064103292407952095,-0.05797096107684119,-0.0437693294608853,-0.02080768466112204,-0.0037735813204696766,-0.02048415331482567,-0.015794510865969946,-0.014548345461432244,-0.017045497893767414,-0.01082537322522037,-0.024547307886821246,-0.0530973886750834,-0.03139013452914796,0.04276617623450507,0.032967024591458616,-0.03786706095330172,-0.019512227396472293,-0.041916173363896636,-0.020194723599588293,-0.0567010517061578,-0.04729249134180491,0.01424146184572761,-0.023188383682914426,-0.01646344245082898,-0.021494804175295368,-0.02046033028043137,-0.006247382082162134,-0.023980792039083765,0.029984202417747463,-0.0014070383103065298,-0.010712347644264986,0.0,-0.005488496032771906,0.00020292229727791877
2015-08-07,-0.025150906494340042,-0.010805562132755187,-0.029383925498782992,-0.025423754265248122,-0.0280230535726127,0.004000027974446541,-0.009442786312964913,-0.06285705166290234,-0.013937383037364026,-0.031111116762514435,-0.059633027522935755,-0.011173368078198354,-0.020111659814241234,-0.027307453732183795,-0.01935688729633389,-0.022004926462152907,-0.047393322087358136,-0.04545460949259217,-0.02469138837810303,-0.008547000419168338,-0.02654865089899827,-0.029308324481379433,-0.018429451175694056,-0.01745709673023821,-0.030644954506194533,-0.04102566203030167,-0.01076999778554455,-0.03125001740702371,-0.0292699933052063,-0.024239546901691944,-0.02078499079925744,-0.011407844494279673,0.01734108532718759,-0.0246239190315809,-0.032590718466919744,-0.011214943375271513,-0.10416666666666663,-0.07417106270857987,-0.06286272365691481,-0.016064279974392415,-0.014372594067924349,-0.02604166563186383,-0.0053346471037687415,-0.017486322850558733,-0.002273633394178076,-0.059829067603986985,-0.011869481211371213,-0.01704898335684557,-0.012980540188158085,-0.024949198954035356,-0.05329332611392612,-0.02948405870181503,-0.05924411909765459,-0.0036231964884818613,-0.014618288752500819,-0.01624130187088324,-0.028673691787806654,0.00020292229727791877
2015-08-10,0.008256024854978117,0.027805553823252005,0.02636723279283726,0.007561512549041582,0.0130331919577924,0.05843287757285465,0.02001902399930766,0.037601674516664296,0.0021202305291898593,0.02446480861549971,0.02731707317073173,-0.003389657890550235,0.005701166984123152,0.02245929037490657,-0.016094698399756746,0.01949996948242183,-0.004975119657066318,0.0,0.037974845993932416,0.004885045934627463,-0.009090930379334616,-0.0060386705733529444,0.014285729855907148,-0.0228013225021515,0.0033277743799360326,0.0,0.009254222565459491,0.012903233225720179,0.01312520389260885,0.00876770034501373,-0.006219747890606753,-0.0008145719985787059,0.05681814466248514,-0.004207593958208133,0.010660980463382375,0.029300590537166826,-0.018087855297157618,0.03770033790273075,0.03095977334634692,0.035510173868822825,-0.015703908460102167,0.008556141223758917,0.031204290413123115,-0.015572791236125316,0.018610018190315714,0.00909088270306313,0.0,-0.009145348992479652,0.008093062403004447,0.011603612353407344,0.006640554466679438,-0.007594929374080017,0.05048861570704699,-0.01010094660368488,0.016483443123953778,-0.03223269172995691,0.015974638203264835,0.00020292229727791877
2015-08-11,0.009723573070971714,0.024154496895686384,0.012369182836330816,0.00037520385030864745,0.016764189561427667,0.0316813129068334,0.0,-0.045053941191553926,0.011988729895282102,-0.0007462145889685079,0.033238366571699984,0.020408105209868355,0.01587305534771266,0.015376111812524629,0.0046297114148023955,0.012751360307241333,-0.02249997854232788,-0.013095197818174698,0.007621964233303968,-0.0020017070415839777,-0.0073394318754220755,0.0024301894138669677,-0.0225351894304181,0.010606194861497498,-0.009950310719911704,-0.05080215420747913,0.0005392837669619954,-0.012738860734631263,-0.002100799846980972,0.016417123725029237,-0.006556767350808013,-0.014266320192633963,0.03584235767020938,-0.004225298735158534,-0.01898737335245726,-0.04040400342860384,-0.021052631578947323,-0.0036330573134865096,-0.0010010239350302097,-0.012613302827040207,0.011111202886041394,0.016967109462795227,-0.013002355751543848,-0.006779708139033391,0.0029827893186293863,0.003217539621250154,-0.00900898630432001,0.02227873648048284,0.0010035352462327563,-0.0058823121752308305,0.00824581136517133,-0.03316329385478556,-0.038759689158364474,-0.010816350053825974,0.0005404756265932065,-0.005686486280454095,-0.00569367616963512,0.00020292229727791877
2015-08-12,-0.04206791398698517,-0.010377484341465015,-0.04417295600218307,-0.02663169848257274,-0.045628882107080715,-0.05564001087461301,0.03271030409340403,0.0020511471263624514,-0.014634201921759016,0.02539202316623701,-0.016544117647058876,0.04777769819379141,0.02566959165815974,-0.018388290844968735,-0.013517770946320895,-0.007263904179236502,0.017902795832784868,-0.025331729687973592,-0.016641538974606074,-0.005730653544946063,-0.020332711974952344,-0.027878732392282224,-0.009880678032966883,-0.011994081655235522,-0.02680057022061577,-0.0028168987598808926,-0.020485130802992746,-0.0038709508012723104,-0.028772001725088425,-0.04750589681116202,-0.02249995865737453,-0.02784282174245023,0.04152259584921736,-0.022630844166009023,-0.018494636781754004,-0.01052635594418172,-0.021505376344086002,0.005469413352952701,-0.01603204957424842,0.005988057178739181,-0.03606656899007055,-0.02606882127447485,-0.02994011655979345,-0.0398180185425101,-0.01189585169967411,-0.009621533353943779,-0.026060624556107914,-0.019302553463142913,-0.008020042170090336,-0.030769254311804328,0.007881041294962365,-0.03430075919018705,0.017204284315123886,0.0026820772810782767,-0.03241483801824063,0.017973878361331908,-0.013938702314965745,0.00020292229727791877
