Date,ABEV3.SA,ALUP11.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CYRE3.SA,DASA3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,EVEN3.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,KLBN4.SA,LIGT3.SA,LREN3.SA,MDIA3.SA,MILS3.SA,MRFG3.SA,MRVE3.SA,MYPK3.SA,NATU3.SA,ODPV3.SA,OIBR4.SA,OSXB3.SA,PDGR3.SA,PETR3.SA,PETR4.SA,POMO4.SA,PPLA11.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAPT4.SA,RENT3.SA,RSID3.SA,SANB11.SA,SBSP3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2012-05-03,0.007347430866217364,0.0,0.026119313607975148,-0.014821279192348435,-0.011904779694543732,-0.020568043991353147,0.021489949096699767,0.004131004456660259,0.004447770247199001,-0.0021141649048626032,0.03813554136256281,-0.04658444588082766,0.0,-0.008630407120973516,-0.04472989399862881,0.008531391352174067,-0.00832022242020758,-0.021406750660776686,0.026785718630076172,0.0,0.018239001540356625,0.007847879013760162,-0.016483518403648367,-0.021824530917946672,0.006184315460599832,0.01380666596525626,0.04488074189172875,0.11440681023363841,-0.030691981086939712,-0.026666702762726868,0.004906003422934457,-0.024282597092278757,-0.0013679719182043693,-0.006514653342732157,0.030108407525751613,0.007715373284589155,-0.02487027110868356,-0.029850812873640997,-0.08579602250924068,0.10910728733009911,-0.05201090822052579,0.016647739619977786,0.07177973298636209,0.0009980039920158834,-0.0040000000000000036,0.11333333910874077,-0.031222867737610738,0.005166683808017325,0.009756140556836934,0.009150292148397021,-0.0761896244845417,0.04843000548553045,0.05361441983109394,0.022395230276430977,0.009900842693671308,0.016282695606774977,0.04119849174462509,0.001287015848500106,0.006413676393074219,0.022880270101462097,-0.00923786314431918,-0.01728840621840788,-0.01018524151934086,-0.004468534201704122,0.004621874625279521,-0.005126233499935906,0.0001301063262659774
2012-05-04,-0.03245009842247193,0.0,-0.031818026944598676,0.0026548435809574666,-0.006425633311015422,-0.005000040142335793,-0.026087009000751005,0.000293933522977019,-0.0140221794378671,0.010593220338983134,0.0029155186892921847,-0.014437030717196042,0.0,-0.0015140666305396566,-0.016908643631705855,0.006344416811411069,-0.0009070480216440968,-0.0350000262260437,-0.019875816205994545,0.027819533287714027,0.02655966319216696,0.018268975430604684,-0.006828025016016093,-0.005354704716725944,-0.027043670662446617,0.007198469009958242,0.018791992873428365,-0.03041830335430773,-0.05354059104267761,-0.06053906242559293,-0.024410105098945034,-0.013574609332174026,-0.013698616086465165,-0.032787220031542885,0.015198718608201656,-0.03750006872111655,0.0,0.0,0.03232538530261886,0.0,-0.020095727314480172,-0.04508752924344406,-0.018348607959975505,-0.019940179461615193,-0.019410977242302563,0.01796404771200133,-0.04207701556119847,-0.04299065853708317,-0.009661877917827466,0.0006477567451006472,0.031166390276171407,-0.0020305032476239937,0.01772438364775142,-0.028571598935303366,0.028431528711087006,-0.03234581333393416,-0.008393285638628178,-0.008354722509947177,-0.01752524704621794,-0.013157916626399868,-0.032634037582787934,-0.05092594268717687,-0.028765191546252233,-0.002493929963372832,0.0041823466024693,-0.020658894757181523,0.00012940724567056527
2012-05-07,0.023692199425125127,0.0,0.01408449379940424,0.009267475429628913,-0.001616824455005328,-0.005025076521470773,-0.0060483765254111255,-0.0014688825755703183,0.004491049487917564,-0.0062893081761006275,0.05523248915417289,0.027606285749282033,0.0,-0.006823325335705288,0.019404468677826525,0.00570394287281939,-0.00817064551881852,-0.014896343813930235,0.012040591715640092,0.02048277338991622,0.022864011563595188,0.027647017657139283,0.011874954645988867,-0.001794567693331861,0.016424524961145215,0.0059879951880836835,0.013175217736783873,0.027451037431910574,0.005474431747581665,0.017403524360367628,0.05754800227100154,0.004587215013046375,0.006944437222682787,0.021469289025616733,0.01151630654225988,0.008928590808182646,0.0,0.0004158099459075082,-0.002020239206475094,0.004878072078384754,0.013671877221322237,0.008221716622742736,0.01869157229211904,0.01729399796541209,0.03754266211604085,-0.01568623063560115,0.00467291510524781,0.004882831235591301,0.009756140556836934,-0.012945055066018729,0.014634109124904704,0.01729400586097385,0.03089894202152821,-0.019607801430034044,-0.018112544631941896,-0.00031248772035530337,-0.029020535777092293,0.02721968665065022,0.004729735006634872,-0.01599996567122941,-0.009638541476922113,-0.004878067388767171,-0.0007223399994855662,0.005000008058550165,0.03290295650565778,0.006560234129659115,0.00012940724567056527
2012-05-08,0.0007514499544005737,0.0,-0.018518567575840583,0.0021862367829377227,-0.006882659166257521,-0.005723909576934028,-0.017965764002362827,-0.02441900153683174,-0.012667665821719742,0.006329113924050667,-0.008264441966000402,-0.0002742454753987822,0.0,0.002290093324883946,-0.014708830384685623,-0.0244775809986566,0.0,-0.021038770152639885,-0.004383259068758805,-0.032974917599801645,-0.029411814821946103,0.0034344831332160375,-0.008647261908606207,-0.009887609588965951,-0.012430068823397034,-0.009600609671661653,0.0013003578634942503,-0.03816798854299497,-0.0320629400977791,-0.03883487183683676,-0.023659320466452027,0.0045660397348084025,0.0017241560112135623,-0.005531041967626771,-0.011764645461092793,-0.018503629200500193,-0.001834834451757139,0.018287636900426785,-0.00404856059376435,0.010517792760678768,0.019267843633491655,-0.0027958745807121765,0.0036697215919951898,-0.006000000000000005,0.0,0.029880437304171004,-0.01860463342001273,-0.015549062002454761,-0.007729428044982889,-0.006557306381940187,-0.06730767643663249,-0.02849998474121096,-0.008174365962506869,0.0030001360655123044,-0.00679618184189823,-0.018750028596468682,-0.03860520879109697,0.01009462575712039,0.00793544269934654,-0.0075880697184762536,0.00681257246680822,-0.0019607357316996366,-0.02650598732821907,0.014428092314260121,0.010080722380629625,-0.013966024175106173,0.00012912681074439547
2012-05-09,-0.015768098422244803,0.0,-0.03962267422939458,-0.02486909655003744,-0.0032613322578458614,-0.006095526886846114,-0.005311317858038844,0.0,-0.00754719860148878,-0.023060796645702264,-0.008333312140570759,-0.004386396693212724,0.0,-0.008758581769749085,0.018002176998684227,0.008261913588374581,0.020594987148223387,0.014103427354260845,-0.05031441863232544,0.006671630089998493,-0.024848493360392743,-0.0019965685677816314,-0.0012461324362257331,-0.004993218652882048,0.0,0.004265229795281877,-0.009090869682878533,0.003968252640846437,0.00562505397945956,0.003848000008807473,-0.0274636631215609,-0.01704541960154915,-0.014802077607571129,-0.024471619087460317,0.0026881775096454508,0.024754124572268887,0.0018382072577631803,-0.005306088194555136,-0.024390205865069126,-0.04963975204942883,-0.01953374034435329,-0.0009346008467380207,0.007312607948707139,-0.007042253521126751,-0.013157894736842146,-0.02901350120057289,-0.005687243462743519,-0.004935852928923956,-0.02629026048249783,-0.0033003482009831275,-0.03414429407305164,-0.03139478130574558,0.002747210712340298,0.04187423089500064,-0.022482812322427437,-0.017515941960486225,-0.06735756944253501,0.0037477000338461686,0.002935698221706584,0.009830719194678705,-0.0019332786751579123,0.0,-0.0024753040851818175,-0.004414060937643516,-0.001996091648668652,-0.009591650791021311,0.00012912681074439547
2012-05-10,-0.008849600664525892,0.0,-0.004911657475371811,-0.0008948750524521154,0.006135088787002196,0.0037478034550948447,0.001483233824089103,0.01930040408504574,-0.04562733423580656,0.0,0.010644287394798058,0.0030280755005180904,0.0,0.010372646350273351,0.00043130037216498884,-0.003034857779184885,0.01816138180185356,0.0013244704360337867,-0.03443711553820894,0.0051547181071265324,0.0068365204929985435,0.00028577522150308177,0.015595733152532487,-0.0009124296393274722,-0.002517304026984246,0.017374524479960574,-0.011795563727129199,-0.043478246383282126,0.02423863991356634,0.02874932678455666,0.009136184138352377,-0.0011561132995667744,0.00034944187105723223,-0.01482302686159176,0.0011489766626133768,-0.0038393590988983206,0.015045936481088651,0.02379974984540456,-0.005208379124282514,-0.016006669246672267,-0.007069383206263602,-0.003975635538313482,0.025408421883127197,-0.0020263424518743856,0.023333333333333428,-0.06374505057824387,-0.009532834125577039,-0.011904750641601458,0.0,0.0245032949779298,-0.017782450735700728,0.01115839507048677,0.012602714643086488,0.013397064587985952,0.009000025244741083,0.0,-0.008333284625807624,0.03671435495512987,0.011176108829110687,0.0,0.016949155940313876,0.017681664646900686,0.00024819197071535015,0.007389014918955272,0.017999954910276506,-0.0014050112066370524,0.0001289846649568105
2012-05-11,-0.004002434643112673,0.0,0.011845992773726888,-0.0031347825823280218,0.004065009981290446,0.00033947029371494963,-0.023696654874664325,0.001479312566047053,-0.0231075663303274,0.015021459227467782,0.0016629034243038632,0.006749217785030792,0.0,0.0,-0.008191379849960212,0.0,0.008808684615748685,-0.03703700199609339,0.024691334606381732,0.025640996971528107,-0.009876525108206358,0.007428577968052519,-0.004913992531322076,-0.013241964074434676,-0.022082042463476115,0.02523719742626085,-0.005305034755357818,0.037190069690234306,0.007888319605492189,-0.002794572327026734,-0.002469113902311415,0.017361307667251635,0.013272784567290863,0.017360639988343918,-0.024483546383361587,0.023767393145895932,0.022234264400093906,0.022845678452679374,0.03246077883533438,0.005993119157701177,-0.0288026155665988,0.009626669310711433,0.007079639445270347,-0.035532994923857864,-0.009120521172638396,-0.036170214851607096,-0.01876810799374562,-0.01957828253788818,-0.018999949445214104,-0.03684556353263291,0.054095746323583604,0.003152888269966736,0.033549829793900976,-0.031633512096137406,-0.00891974729391909,0.011345299567165235,0.0014005230769069676,-0.027610997819923933,0.0,0.011357480953726018,-0.0047618493757354274,-0.0009651810365721714,-0.030017436317222645,0.00195627718135305,0.001964719143640048,-0.00430471340993599,0.0001289846649568105
2012-05-14,-0.007882546635121002,0.0,-0.04292665675589524,-0.04312672874889323,-0.023481757392199376,-0.021038290369543855,-0.02609227250488244,-0.019202419851304664,-0.027732475223526176,-0.01014799154334034,-0.03984500971301741,-0.04952253322823208,0.0,-0.036882070354873675,-0.03173220950195654,-0.03196349985280933,-0.017681740604529872,-0.018543986949334124,-0.04149932416150548,-0.012857115213858905,-0.015586002299428081,-0.014464015293409016,-0.029012375270001223,-0.027764940514731662,-0.008387104157478564,-0.02739220890441829,-0.054666646321614554,-0.023904374442086818,-0.025285949526922535,-0.03923401020899231,-0.02392738981776399,-0.03640524358832564,-0.02102724526600286,-0.04778117562850415,-0.0019608212621508025,-0.02854908980403681,-0.031122970963071372,-0.002351150948853631,-0.07302239031004809,-0.05531911474417517,-0.05964678074126828,-0.032093048095703125,-0.00263624752776892,-0.05157894736842106,-0.04076265614727148,-0.10154522312218262,-0.028445313441279874,-0.03225811807298218,-0.043832838829697796,-0.046979799479717976,-0.14432986041845464,-0.009952882794076912,-0.03664925387219231,-0.0307167856473618,-0.0450000039731433,-0.032371788103400134,-0.09510488626775648,-0.014814858418907506,-0.0328946882998159,-0.013369005733020356,-0.006698585349098951,-0.029951730260001974,-0.016623983031913703,-0.021473966287659296,-0.01176475076114425,-0.03204642947262171,0.00012828538752462926
2012-05-15,-0.0009347526735211664,0.0,-0.0030581010769374917,-0.036619662311523915,-0.021558888209867955,-0.008318902035909792,-0.0021806385386035076,-0.018072264433736773,-0.008389293693764621,-0.004698846646732147,-0.03342938968033171,-0.019511934275693088,0.0,0.00039476514023073506,-0.003142548828508729,-0.011006299813402065,-0.011777792111050123,-0.03428969716068664,-0.00837988045505711,0.009406563673918011,0.015832771918963262,-0.021582679517531345,-0.004450069063043682,-0.002379873577556868,-0.004554306788901563,-0.07687913335988672,0.0,0.0,0.0,-0.026737931221211264,-0.02113271357669466,0.001180800857266906,0.002816865989166306,-0.019115951945548826,-0.02554029488291676,-0.04101404329332725,-0.012593514568711828,-0.025923011435401988,0.052516436866221206,-0.1504504683301815,-0.034372786087377594,-0.02691011438317803,-0.04757705073582197,-0.025527192008878985,-0.023303632625085724,-0.0982801673847693,-0.026754103664064055,-0.021693114057533158,-0.008528740079381314,-0.01408446973675237,-0.0023855645424356586,-0.026984139638913662,-0.0005434907113675003,-0.011569213944646495,0.010471240715197894,-0.019542944249382854,-0.0788253635777808,0.018170444043104972,-0.02802720361826372,-0.013550157871284885,-0.008429723669901135,-0.008964158658351207,-0.007542286340000981,0.0,-0.027777809314628255,-0.022627737226277422,0.00012954553508004452
2012-05-16,0.00015593787559975425,0.0,-0.0429448175808983,-0.005847993984229971,-0.004237256261170996,-0.017476391647774925,-0.02310336943379454,0.011963176590384705,-0.0025380485402489716,-0.02145922746781115,-0.05187840283156531,0.005267133004990265,0.0,0.020520881173216043,0.03692836637565455,-0.01748806394393254,0.015516101064588561,-0.017391287521814403,0.012676077999545843,-0.007168383049703797,-0.005610958419890011,0.020588215082162575,0.024265674988312114,0.01622138203430379,-0.013071882795547274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536539745873752,-0.014806378132118492,-0.052631578947368474,-0.005449552075074915,0.03630699329153453,0.043266693040137305,0.0,-0.026785744530022693,0.0,-0.004893972570687022,-0.040239249357164386,-0.012722695275706464,-0.025906793514183457,0.0,-0.028523461534347927,-0.01538460503960859,0.0011198197523516473,0.00906589871537089,-0.017731302683059558,0.010050289787604694,-0.027777813876561197,-0.0009976523698765893,0.0,-0.00622354991287033,0.00012968766086074446
