Date,ABEV3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRSR6.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,EQTL3.SA,FLRY3.SA,FNOR11.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,KLBN11.SA,LIGT3.SA,LREN3.SA,MDIA3.SA,MRFG3.SA,MRVE3.SA,NATU3.SA,ODPV3.SA,OIBR3.SA,OIBR4.SA,PETR3.SA,PETR4.SA,PPLA11.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,SANB11.SA,SAPR4.SA,SBSP3.SA,SMTO3.SA,TAEE11.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VLID3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2016-03-03,0.01653810113027765,0.07091644501335614,0.12457685142594,0.06571418475850765,0.08928574661018462,0.03501346115529258,0.09051708475421116,0.0036169139532882255,-0.0058939694059789716,0.05948559081620797,0.14729932715054894,0.07947686068439097,0.03522377383536224,0.06928605857778347,0.018458206455757464,0.07029618103162227,0.15044245845756765,0.015658398042029065,0.05321786005395812,0.07676348672401856,0.01914948958551954,0.11035654736509293,0.05799999237060538,-0.13986253063473875,0.031011826692404876,0.026392881165719695,0.0,0.07733336879476371,0.15200004577636728,-0.013957028896223633,0.08183078271077382,0.09889707370329348,-0.0393627607082635,0.057142812313538016,0.01935149969982164,-0.0017079952713151547,0.004702206492243954,0.014409189376406006,0.04801958986723909,0.01262139857843625,0.01562500124793309,0.04800000000000004,0.12469126267179975,0.16283186916196257,-0.03732430069846926,0.020246138073411357,0.01667932327731103,-0.010645133635095894,-0.03678926245651348,0.023086147002557844,0.08415236368633106,0.006711765396995251,0.02290742435850479,-0.0055995177527063955,0.011049660297000496,-0.016616306593445374,0.00926779608559336,0.3510638129230861,0.09845285458794129,-0.009659264349164531,-0.0073261260986328125,0.04477614914555761,0.05123293163744913,0.00020292229727791877
2016-03-04,0.036334059484244285,0.10119037925690244,0.0987356610105341,0.07851399008372173,0.10327860652450882,0.045724890694386344,0.07114627818708885,-0.010053097754126106,-0.0086956252959971,0.03793626619292634,0.008559315827410652,0.028891000264860134,0.019607927151033433,0.06953753302262045,0.013503947276382045,0.017385782322282273,0.16307691427377558,0.06517172192879683,0.0928319554178001,0.0404624836664782,0.012710694763210517,0.02752294046394632,0.0330813217385284,-0.07830607023782576,0.008921672961232918,0.028571484710726347,0.0,0.16089116015419536,0.15277770879092323,-0.0015301839752357438,0.03974357814653562,0.04884573360039712,0.02439027385723258,-0.003243219633352501,0.04617751385799118,0.06532895933707228,0.009360473271848857,0.0227272817581734,0.023411397052514715,0.014381527531512228,0.007692308297222894,-0.007633587786259555,0.09549944218948547,0.09893449034201551,0.0005035109907844948,-0.005836635074938035,0.07755406216904093,0.0017216542009568236,0.07638881300334877,0.08273958097441425,-0.007365465304701835,0.1033329963684082,-0.015934493661762028,-0.04854372815414454,0.01530058460759176,0.013210428083797243,0.01989595047500603,0.0708661690789496,0.05953901141582363,-0.04416151301289162,0.013284185105715496,0.03571428571428581,0.04009069141609989,0.00020292229727791877
2016-03-07,0.0031396893786534985,-0.0533782836161284,0.0005479577469498231,-0.017400499100993283,-0.028231794338819838,-0.0014219342115906475,0.09040607588984284,0.012837766915019033,0.016746414576219948,-0.04385967602959184,-0.012729740545988522,0.03079711537705676,-0.007352926539962001,0.007757962904605176,-0.012272102940112384,-0.008860757280171994,0.08862428631321562,-0.010526310981555875,0.021505355393904857,0.018518462226739363,0.002728510386723393,-0.03571426796806565,-0.027447409181937665,0.03944516079106264,-0.006316280447604128,0.002777794321185967,0.0,0.055437018815688965,0.04216870714434928,-0.009578543921305527,-0.012330464582974043,-0.004465605397066197,0.002380925262864819,-0.008676868031410323,0.018636601456968105,0.024967135204952307,-0.0030910989188713822,-0.014814820570806075,-0.017647088522729226,0.011342144887943828,-0.007633588381974699,0.03846153846153855,-0.007013997799095395,0.020775637081209553,-0.028686505906795667,0.03131120032476442,0.028373692236952408,0.0036519476557010933,-0.0032258034744817587,0.027422323809559224,-0.006849391960826456,0.006042616289597902,-0.002188233854460986,-0.03469381797119597,-0.020452053946553805,0.020315344613294872,-0.0028511382188570744,0.0735294285220669,0.06223569390498929,0.009353762404068489,0.016751523196149698,0.024137957342739824,0.0032800244473871754,0.00020292229727791877
2016-03-08,-0.00625982466123165,0.004282651092028633,0.10898136616507714,0.01264902731775197,0.0049695100875095655,0.051975759221850604,-0.10321518601407564,-0.0077563497864331366,-0.042745104023054536,-0.0030581010769374917,0.020057179229884703,-0.014059740404490317,0.01310536968559406,0.031158382382561634,-0.0017749107889645233,0.012132885746624078,-0.13608742053679235,-0.012632992125681364,0.018947400544819137,-0.001818167613934385,0.024489837756641375,0.04475308482932827,0.024459099349267488,-0.013761464971040582,0.011950145608620844,0.022160796434998353,0.0,-0.026262711103744896,0.011560682489023755,0.00541583704380888,0.034956310059817364,0.022428626080825964,-0.012351483335185542,0.037199142099667126,0.0014443385857612068,-0.05128200321168175,-0.024806285352393487,0.03101508679781695,0.004657395192428027,-0.03364483012581443,0.01538461659444601,0.07407407407407418,-0.026236148626150757,0.013568508301948556,-0.041450754812421664,0.02656542107995885,-0.025572013675664307,0.013484587496173539,0.09385120010579917,-0.00355867631767115,-0.009770054112772875,-0.0060063223880949534,0.003947375245592077,-0.003594061846969976,-0.013736263160442963,0.001485937773527013,-0.008728389835392258,0.061643775217663066,-0.1450512060182817,-0.012917688496798752,0.042263601599667355,0.010774400222357094,-0.002924095357998646,0.00020292229727791877
2016-03-09,-0.02099735614435616,0.05046177458860601,0.0024690981264468004,-0.00499648354065485,-0.045264330794892116,0.008121884421770087,-0.05660348267721971,0.020019066068273972,-0.004506374888946341,0.049079781073236184,-0.015449530812081447,0.0062388318322879055,0.0466816746875125,-0.04585865988247484,0.00782358843487474,-0.022082011981480076,-0.04078761693492161,0.016834989812406276,-0.003099244390464162,0.003643046676409023,-0.00664013138668107,0.02067948697623545,0.0018365016950268043,-0.009725139363474633,0.0010050617736947487,0.018428072097225634,0.0,0.016597450375740008,0.06857143129621224,0.011542945250140546,-0.02412537918899693,-0.03321834737216556,-0.024531026861019822,0.04852313124189145,0.009134623029331879,0.021020957293090836,-0.0063594178081538555,0.007292618754043856,-0.06788083088146413,0.042553254089081616,-0.022727274487442828,-0.0482758620689655,-0.00932634222500428,0.017402960922651145,-0.05405400149579376,0.023659937709729073,0.008977908739687734,-0.004646269081432064,0.09467453325685127,-0.00357149890676256,-0.01625079286854736,0.02719031469965527,-0.004368653420162016,0.033099904699344096,0.013370460218234737,-0.033234562751522034,-0.0012144992761020657,0.2387096878393138,-0.03526279057800219,0.0005689912846833511,-0.046735241521737025,-0.001332475513570408,-0.008899841147000154,0.00020292229727791877
2016-03-10,-0.0010724106258854782,0.04600827702992083,0.059113340297505035,0.03263997486849779,0.029880425955575385,0.07183616394362091,-0.0060001224704777645,0.004485930008765404,0.0020576603283559702,0.07163739184022888,0.019971622211711004,0.023029249757336778,0.012359011329522662,-0.022354647079098067,0.014114312504467152,0.02064520825898386,0.07478002041170617,0.04834440795772932,0.07668401596322405,0.043557088161144675,-0.004278083525167897,0.03473232262043946,0.016498653317440493,-0.06233992259031296,0.01656632930625812,0.035125059191766894,0.22222216703273845,0.09591839412211667,0.1497326683877429,0.01939894651095231,0.03708274895840735,0.03922200332785275,-0.01824453308537044,0.03923552582017242,0.013339738975662652,0.0,0.02560001497749953,0.009954671489100564,0.003907659390487206,0.02968457222598775,-0.08527132458708908,-0.02898550724637683,0.026150626467234428,0.04605261960848539,0.022857081984734684,0.0025279773735693567,-0.08281999086796443,0.025885736628826095,0.029729700994108876,-0.007885346919483949,-0.008849481802307269,0.005882664782878688,0.007020616102876076,-0.011501324332245821,0.0,0.0021485999262131905,0.01519988975418718,0.0989583032593746,-0.03448275862068961,0.006823952012783074,-0.007930905736840743,0.017344912131539214,0.018617075927257698,0.00020292229727791877
2016-03-11,-0.022007507562079698,0.021992125154397524,0.0627907154171965,0.03820768804295116,0.03558992246426551,-0.016912023500350926,0.04024151192517422,-0.02307399645967656,-0.011909688336105062,-0.023192370813558405,0.07692306134994031,0.007792220874601075,-0.004777108236806882,0.08917679033682635,0.0003479550786873453,0.04298343112245839,-0.03683492274717537,0.026531852784011933,-0.013474527304777828,-0.05391304231008587,-0.004027891132595829,0.022377564899348057,0.0009017338813563924,0.024590206650289215,0.002469048777328231,0.010282733308770053,0.0,-0.04469268930146586,-0.041860534230585555,0.012686573218916974,0.017878438726472545,0.008421681643308254,0.008538388235642458,0.04453051769322003,-0.024447552462359412,0.008529466980470302,0.023401070958981585,0.0,-0.013800402918958787,0.008108053191142606,-0.10169492406469538,-0.08955223880597019,0.0285422753307214,0.017610106500832057,-0.03631286881128126,0.025936574474714646,0.03283586168533614,-0.006618331013784062,-0.06561679888572791,-0.017702262048571726,-0.011904777390750132,-0.014620182990444541,0.0,-0.03739873625172341,-0.014843345235649785,0.0006125443808646658,-0.00029944252615687894,-0.042653989878622345,-0.009285722460065537,-0.00564807438877335,-0.010174368840084269,-0.09573770741947363,0.001371769784753285,0.00020292229727791877
2016-03-14,-0.009879166004974405,-0.032278499979945696,-0.02844637232730174,-0.0073603304816467485,-0.00635042097326266,-0.023892960005833297,-0.02707952464578267,0.000952319159736259,0.06234414103472008,-0.00837988045505711,-0.05194815611567527,-0.04209628095703344,-0.014933383719556437,-0.020294054891570434,0.0027826060419497978,0.0400001163321837,-0.01983000957794301,-0.0092307120464733,-0.012682937994235921,0.018382298126723873,-0.014559217477977615,-0.028727730631699533,-0.010810886045889423,0.0013333638509114287,-0.03694574851179544,0.012722722267296094,0.0,0.02923989415819328,-0.024271822186955783,-0.010316830714582448,-0.007025730980928957,-0.004639697953842892,-0.00298799275576056,-0.05468025410881017,0.006265036378965139,-0.007436573567586202,0.018292581295731525,-0.02956994023070192,-0.054180128575962105,-0.043789105283580154,0.04716981587000202,0.0,-0.05450943334166336,-0.08529048754093493,0.008116006382231866,-0.0063202355361290374,-0.05635836158754248,-0.00832816049870666,-0.08146066475119218,0.005148936988578212,0.0012048328313893908,-0.053412428898887865,-0.01742925980747001,0.025253638680389656,0.021763358704688818,-0.00520343989947758,-0.012880071416516481,-0.08415839539101477,-0.031002185199978327,-0.008520325297739273,-0.008810607172918594,-0.02102972898152633,-0.015552287515864571,0.00020292229727791877
2016-03-15,0.01441232307862128,-0.04970565046508468,-0.21171173880253225,-0.05493764287228309,-0.05263152278695815,-0.09921667978902637,-0.01192826507337974,-0.0028543918513403987,0.004303623343112184,-0.07605633367694709,-0.054794372056165774,-0.03228696582903556,-0.0503519054723055,-0.09107126887123906,-0.011099538524836805,-0.03263402117723446,-0.12283235480653232,-0.0708074562730896,-0.0711462722500843,-0.034295937173831614,-0.011764701277825695,-0.07605634540913164,-0.052823310372190124,0.039502856747624326,-0.0023018435077298838,-0.007537732878440284,0.0,-0.10037880921454267,-0.18905472489283326,-0.0074460446163345795,-0.05778309033856244,-0.04443749973105671,0.01948042148630247,-0.06862749433823823,-0.010057510971113182,-0.012193328987369356,-0.026946032555547728,0.004616795243004734,-0.021623660152738422,0.02429914202104677,0.018018019677472408,-0.05737704918032782,-0.06603774810902074,-0.10675675022593378,-0.033927562897100416,-0.08091869504999205,-0.032924984024495285,-0.018475718596765334,-0.11926601491144173,-0.017197153323513237,-0.04271967656049791,-0.006269924586463249,-0.008425660006086577,0.016842149771482573,-0.01693061032137111,-0.021538442767183974,0.0042482933902721065,-0.15675679855402358,0.002976187730794999,0.03838437933309802,0.0,-0.10000002825701682,-0.035545460126465755,0.00020292229727791877
2016-03-16,-0.0005463563907125435,0.024088221119884956,0.03371429443359375,-0.026034256685454782,-0.022222213283109804,0.006521750097388868,0.06237441632762297,0.00935116570467831,-0.008570288769015666,0.06554875489166956,0.0014492012784914632,-0.02594992900473614,0.03591785713449691,0.009823169271813148,0.007015042230277269,0.039156549724512546,0.10543654833380778,0.007352957100776214,0.059574515142826856,0.05420554287480939,0.004429687839319074,-0.0015244954385482679,0.0057692713286059405,0.0,0.007946694549547884,-0.013670864867289523,0.0,0.05263138255912847,0.07975459853492506,-0.002625644982177766,-0.025031213841023914,-0.02959347891065245,0.04213622123937011,-0.08105259365719064,0.009192073273488699,0.0013384344979789908,0.03846158386330445,0.06709575315641692,0.0430398861418666,-0.006386903058396953,0.017699116645480295,0.0608695652173914,0.07744113870641933,0.09379725764535518,0.025595224363625935,0.00692042689703265,0.05304830326389931,-0.0021390457151143627,0.07986103177622828,0.01787043747004602,0.029541190738302525,-0.053627178019929445,0.010733442064713383,-0.002691612416815592,0.0033333036634657365,0.01572311443846952,0.0024172552294534633,0.1089744118778917,0.09940654288520734,0.024827641676243184,0.021481566310103783,0.004938306296338624,0.013430935709739078,0.00020292229727791877
2016-03-17,0.02405678538460032,0.06518806130510724,0.14372583524261495,0.12083494054719202,0.13027597773260213,0.10907122766031696,0.07954531206900883,0.0264699818585723,0.05029464600884492,0.10157368546428391,0.09261927314509477,0.03425305888081276,0.06494234432343227,0.07159522631678139,0.05538140728983221,0.04463775255673674,0.1818181495165183,0.06901124757243937,0.10140564508167849,0.08510640483407994,0.0319735216060264,0.10381683191895541,0.06022945622785336,-0.03159691582867252,0.013733422840011,-0.008726951033942498,0.0,0.09800007317926474,0.11363639134513459,0.015043234909171144,0.10269582842053504,0.10924929049146614,-0.005641743794500997,0.07101944129951487,0.054170722974163255,0.02183275444323285,0.02222213381022753,0.020671751040490793,0.02230484721109116,0.018365456103910827,0.03478261178769548,0.024590163934426146,0.08749991307656324,0.12033200001398203,-0.008125332002838492,0.10003813968914232,0.03157895265193522,0.04437300306922465,0.090032224840227,0.044257500927034954,0.08730154109630583,0.12333297729492188,0.02300886942418079,-0.003944315710610602,0.0498338673944867,-0.04024762293318018,0.045365423288032725,0.10404621130831715,0.04588396215779045,-0.014804877497469726,0.0355329524818504,0.026208001132224545,0.06597156795008696,0.00020292229727791877
