Date,ABEV3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,CBEE3.SA,CMIG4.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CYRE3.SA,DASA3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,EVEN3.SA,FNOR11.SA,GFSA3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,KLBN4.SA,LIGT3.SA,LREN3.SA,MRFG3.SA,MRVE3.SA,MYPK3.SA,NATU3.SA,ODPV3.SA,OIBR4.SA,PDGR3.SA,PETR3.SA,PETR4.SA,PPLA11.SA,PRIO3.SA,RADL3.SA,RENT3.SA,RSID3.SA,SANB11.SA,SBSP3.SA,TOTS3.SA,UGPA3.SA,USIM3.SA,USIM5.SA,VALE3.SA,^BVSP,CDI
2011-06-29,0.010501687011509109,-0.014124280467537442,0.01422317244942728,0.004535072706328025,0.007987170868102966,0.0028270368334635254,0.019120445412222464,0.009799523647129105,0.03206997084548102,-0.022727300815854057,0.0037899445434903534,-0.0013483245917574882,-0.009434016388232935,0.0020449163591729214,0.021138218610102788,0.01959750294916729,-0.010989015731064145,0.011450387585257182,-0.014492847928965436,-0.004765400219418514,0.012165524221160018,0.006888645654686609,-0.022462599624052393,0.025474278668139005,-0.013205241018574565,0.0,-0.007858543305753862,0.03123004224390913,0.030927855323080733,0.0019999821980793975,0.0059071862053659,0.009153933750898346,0.0,-0.003355702268578953,-0.010329534130234075,0.012396657639210051,-0.022058851320523654,-0.008903501423566995,-0.007499980926513716,-0.031539919447600706,0.0033760972316003723,-0.0229007326765841,-0.0038684866535402262,-0.002985142852680922,0.0,0.003630389287777369,0.033980173803457525,-0.014084606057992888,-0.024924557441048267,0.014647940166292894,-0.002315802369685982,-0.0069685926238306495,0.0,-0.007537621614446044,0.04779970408600964,0.0006108486850751049,0.0004975683353931615,0.00017623093667196166
2011-06-30,-0.006928291685157406,-0.01337166156776548,0.006832094128239818,0.007524499783438499,0.004754396741858624,0.014864201568078217,-0.005628453781191589,-0.016762203770963713,-0.011299435028248594,0.0,-0.0031458954416916374,0.0036004170022203574,-0.011904745681253326,0.0040815740168198555,-0.003184685943414589,-0.0031168553736302673,-0.028104594759167045,-0.009433952076668084,-0.003676477113764842,0.012891376404112087,0.004326923429747387,0.0026605737835467824,0.012765924981299914,0.0301268262163521,-0.041362547632956104,-0.026315764707210976,-0.01980197292616437,0.007416610385140965,0.0,-0.02195608313832076,0.005872311021200671,0.0019242050044274706,0.006944784348686506,-0.011447816339400951,-0.014247795998515667,0.047619010335772094,-0.025563900641611625,0.007092206392117273,-0.01763226069237045,-0.0038314143905874287,0.009421265141319024,-0.01897321463887114,0.01941747572815533,0.01454235093209233,0.0,0.01082305839846387,0.0,-0.0035713946164359633,-0.011618880248967733,0.01610206997460195,-0.019202360781707117,0.010526191615988889,0.0,-0.009282751629575814,-0.007965286532164773,0.007122553788474262,0.001122982641896808,0.00017663335200546193
2011-07-01,0.0,0.0522749532019815,0.004285744258335722,0.0007467802321698969,0.0031545714693590465,0.03535350685824623,0.0037734913180060836,0.004486248093934941,-0.005714285714285672,0.0,-0.002843052673120683,-0.013453013795378443,-0.007228813746331331,-0.008130052220564843,0.006389814059003296,0.004168833844693021,0.024209795524400723,0.014285698712033224,0.0,-0.02909088134765625,-0.0014361243877540897,-0.008339625487239766,0.0033613414399393804,0.01334022769468346,0.002538068608636479,-0.01351350045186761,0.004040402526676923,0.023926364131692468,0.014999961853027433,0.00748303481488688,0.0025022752351735456,0.000823003286324564,0.0017239108698514638,-0.008514946832267722,0.019327620674333135,0.02532467508202596,0.04552471990064655,-0.015492992914088566,0.028205089080028056,0.006923131578778552,-0.008666666666666711,0.02389075223271986,0.0019047328404018238,0.001264784465175639,0.0,0.06071431296212326,-0.013145480115661301,0.011469508101815018,0.014106597515955999,-0.009289559526493907,0.015490519260292546,0.032986208287200114,0.0,-0.014480415639544275,0.015328470151142026,0.04445336176255199,0.01586436766873911,0.00017663335200546193
2011-07-04,0.0037209051483784172,-0.00643967110077015,0.011024162755709055,0.005597123905129786,0.014150973565302705,0.012195177331417062,-0.001879652805460763,-0.010272422889956112,0.019540229885057547,0.0,0.0022176305122136863,0.013636465351877458,0.016990242931103072,-0.008196779708378954,0.0,0.014530294377033348,0.007879241158255335,-0.011267611436731717,0.003690043474146476,0.004119819351944498,-0.005273271155993409,-0.004204916322369301,0.009212781760251199,0.0025316232555938623,0.011392363881553402,0.04109585014510864,0.0,0.025763978035159063,0.018226643011784338,0.02025653130051097,0.004159651090479999,0.00877188273615137,0.0034429038703187587,-0.0010305661639176122,0.009892817656352637,-0.005699823970396922,-0.006642020540537308,0.001430635292410054,0.024937656809272957,0.019862532648571074,-0.01479488903833226,0.003333328870518626,-0.0019011117304554848,0.0021052310341282965,0.0,0.05387200111178525,0.04186518632635505,-0.009567703470527045,0.017001573388998104,0.00386099243745619,0.0063559567318751675,0.001680636393253776,0.0,0.03284357169092322,0.022286155500883975,0.012768424549175261,0.007839858661703003,0.00017663335200546193
2011-07-05,0.007877680693347378,-0.023148325367724265,-0.004924354138081011,0.0014842388328020206,-0.0034107916541779026,-0.014457876249990953,-0.0018831925536273442,-0.011281588525335451,0.0005636978579481866,-0.02325584336370734,-0.014217834537978313,0.0,-0.017899849497967968,-0.011570260100277174,0.000317420631454679,-0.010230120889809902,-0.01954398588139572,0.016144350337964353,0.006617701403434095,0.018276771689710092,-0.01879512191578303,-0.01228405774265684,-0.005809182356059872,-0.0022726758921776113,-0.03254064574375981,-0.013157882353605488,-0.01609657347058635,-0.022780427867195807,-0.014030039402851302,-0.01389808358163469,-0.0016569131414535532,-0.0010869429120203833,-0.03773581510593205,0.006877573804222825,-0.017959108173999372,-0.015923524660762856,-0.037890066868995764,0.01904760936452088,-0.03649635171992738,-0.02059929044701314,-0.038225255972696215,-0.031007762890623014,-0.009142848423549066,-0.010084024319817808,0.0,0.009584701332962409,-0.004566454583692536,-0.02576018450679174,-0.045592718603388205,-0.008241796327792983,0.01115792949391281,-0.00033556331872508505,0.0,-0.005439295516381892,-0.016877687783801054,-0.02005729260106104,-0.013335211532140678,0.00017677001211979793
2011-07-06,0.0045976976190564844,-0.007582729343240557,-0.008483622152697379,-0.014449856629581315,-0.01213454218296528,-0.0024449786235081206,-0.03698113738257647,-0.01597445841657852,-0.014084507042253502,0.0,0.006409808547111595,-0.0022421991248710027,-0.008505386818394856,-0.0058528490358105145,-0.00666454873934097,-0.012919896386121454,-0.026578110773104124,0.0032710334529408858,-0.002191398447231596,-0.003663000144099149,-0.0058939412952538905,-0.016712021485656314,0.0041736387850921375,-0.007846181895466375,-0.00776195894327214,0.013333320617675781,-0.020449889995002968,-0.005379465763895364,-0.011285552095561369,-0.03154357888506121,-0.012448251782788522,-0.014961884266099346,-0.021391172435071826,-0.009562861021213398,-0.005486319299220499,-0.019417460660567043,-0.023166051627635853,0.03271028673144305,-0.030050471529352696,0.005736072315285501,0.0078069552874378,-0.01714283446125686,-0.0019223815443745185,-0.0021222087518645294,0.0,0.012664492973321728,0.009174464276960226,-0.01211905949601999,-0.016719794731565707,-0.01662046599118472,-0.021028548159837457,-0.01544138350197033,0.0,-0.006731167199445776,-0.012875490514692167,-0.0033138045121549053,-0.0075191548089278415,0.00017663335200546193
2011-07-07,-0.008009201792139375,0.014326633862365323,-0.026737968641691645,-0.015789517325846658,-0.014173174853203352,0.006127478694074151,0.0031347342134038225,-0.01901669098182368,-0.014285714285714235,0.0,-0.015924106232852342,-0.02067418949995281,-0.01225488448238754,-0.022287544484885013,-0.013418525898542866,0.018324626936096156,-0.0034129172943666575,0.0013973770257569296,-0.008052750915364837,0.0022058977568231164,-0.010375526582084182,-0.003557318391379849,-0.023275123789386565,-0.014285673503338536,0.006518867457673494,0.0,-0.004175363727925818,-0.002403836953591587,0.01488839454534241,-0.03742203398702215,-0.02352946634310049,-0.02098866791863252,0.009107586462716366,-0.02137926738783713,-0.03042456353748446,0.0,-0.03162056548738068,0.008597318053428227,-0.03410573752916268,-0.007604556367771909,0.0,-0.01046510219123864,0.0042373117962610785,0.005104165491982782,0.0,0.03561856124816121,-0.025454536028142516,0.02416361694351532,0.008097252418336698,-0.014647940166292783,0.013398556382079985,-0.019775041936667792,0.0,-0.03388399507530837,-0.02536234613277122,0.006258550521012429,-0.005722049068968227,0.00017663335200546193
2011-07-08,-0.017993110740433638,-0.015066101215018834,-0.027472528240288452,-0.008785256689836318,-0.016613455625959284,-0.012423937237965754,-0.016796866561492374,-0.03546099354738985,0.0,-0.015873036424601916,-0.0029137867020068153,0.013308894541272709,-0.0024814333372509267,0.015053778130470041,-0.009391148187805287,-0.023136285104774723,-0.01917812872120772,-0.023255875860761832,-0.016236105774547815,0.0,-0.011482735078136241,-0.007139960506306164,-0.004255335381690539,-0.008799222976469956,-0.0012953047042024712,0.0,-0.025157222923645528,-0.015662735286859797,-0.01222493841922312,-0.029517695532925048,-0.01807214204887042,-0.021156584931982025,-0.02166046716949066,0.007751904234117646,-0.020689753908561426,0.0,-0.03510206542329708,-0.03544187660940812,0.004851760446872744,-0.0076628287811749685,-0.010563380281690127,-0.011750920856943292,-0.005370133919726627,-0.008040568491616495,0.0,-0.05853948890883076,-0.017723605386876895,-0.030852970990489226,-0.02329325030804419,-0.024013652764153126,-0.024134304884297575,-0.00034781868212097056,0.0,-0.025427441354045288,-0.0007435114515724761,-0.0068027654738243015,-0.011156300737859115,0.00017663335200546193
2011-07-11,-0.015738783628266417,-0.03250468728513689,-0.02824858838237143,-0.028131006735006236,-0.03021439156317063,-0.013320168942113408,0.011124413502651809,0.00490197957547478,0.0,-0.024193479014388508,-0.010059501520861547,0.011322425735159847,-0.010447684868731488,0.0008475363881381703,0.01013399971116602,-0.03526316191020762,-0.02164800785955523,-0.023809497853388706,0.010502614788323594,-0.011005124949786449,-0.026262607378520042,-0.03196169086946976,-0.026495681281712202,-0.04046988969043763,-0.014267202719864258,-0.013157882353605488,-0.04086023501416858,-0.025703771506800255,-0.01980205498867016,-0.04228484526562948,-0.03680989787704947,-0.03688754355079138,-0.016605582412331565,-0.008391615776750627,-0.0068661346265634915,0.0,-0.04653128921102512,-0.03860464969311561,-0.0018776742788707557,-0.01544400230773002,-0.016370106761565806,-0.0368608874209827,-0.016583119942730984,-0.01237205242832573,0.0,0.02371794080201317,-0.006647933835256414,-0.022471943720126064,-0.03782886232172311,-0.02753370309987513,0.004301009639616993,-0.03618642889187307,0.0,-0.02159242249755078,-0.041666628231130654,-0.008610540897213803,-0.020954920098190666,0.00017663335200546193
2011-07-12,-0.021718282530589716,-0.03260866799577966,0.001938028910378975,-0.021015111810761655,-0.021775481015476106,-0.005749906181821474,0.022003887447926918,-0.017073189339986694,0.0,0.0,0.012457643428436915,-0.001343403741254745,0.009301056290742737,0.021591695652640075,0.0032362179319453954,-0.023458827439473473,-0.014989295839842653,-0.0004878322519656919,-0.023756522791311685,-0.015207761974784906,0.004149366916481156,0.008666982905023435,-0.003511849047175608,-0.014421855310925102,-0.013157882353605488,0.0933333237965901,0.006726417055699319,-0.03391954545790776,-0.030808016490281864,-0.0007746110766871928,-0.020928064362513377,-0.026032366721553846,-0.011256912635700278,-0.0021156404418170016,0.022691000787597337,0.0,-0.007985748092944611,-0.014513803363403355,0.016124759569497993,-0.009019600050946375,-0.0021707670043414895,0.0012346246181995646,0.0,-0.0012958436194903111,0.0,0.004383259068758916,-0.0009560267971964187,0.004597746431718397,-0.016239308192035673,-0.021686751602175147,-0.008137007107590133,0.010830300941740978,0.0,-0.038620696670707666,-0.04037270598939302,0.0007895956503716217,-0.00861782678002121,0.00017663335200546193
2011-07-13,0.002683614191433259,0.021450440846702223,0.02321084613599589,0.018226029434354363,0.02534236920793309,0.01081215990598472,0.09765476464138922,0.03970229079674459,-0.005797101449275366,0.0,0.00842013861855051,0.02197304475296269,0.014196752081922615,0.00580191245919659,0.012903208253730147,0.018994422337077488,0.062318814839918524,0.017569508358972863,0.022053314859014073,0.0037664747913432883,0.004648760737840929,0.0036824938879389535,0.01233474757207964,-0.005521762753013082,0.018666648864746005,-0.03658533128225516,0.024498915683442313,0.0013003851387010101,0.0046899504993844765,0.012403163241694326,0.0018586376421068085,0.0064515672394211965,0.013283477267736599,-0.0035335662108266774,0.01802740555493343,0.0066006548425956435,0.042039335598473615,0.02110938925303274,-0.013488551116285663,-0.010684596937848179,0.00797679477882518,0.034525201029132147,0.011764675963158666,0.011678137569825164,0.0,0.02556108628492737,0.019138477264508902,0.005720737110447072,0.05473495716179588,0.0036945616952228644,0.012089798816097286,0.008928586089295365,0.0,0.012434253026262665,0.008090645974711208,0.012426056383331385,0.016162800435474356,0.00017677001211979793
2011-07-14,-0.0024330880469746186,-0.03500011301041728,-0.017769421820269637,-0.02147968066311967,-0.024048040663268377,-0.007213995507398874,0.040280194793619106,-0.0023866893836888003,0.0,0.0,0.001606370395568213,-0.014918816509375543,-0.02038319571606817,-0.0037080962311721866,-0.01114649342311036,-0.030153467322485028,-0.004774876913561155,-0.01726615058199521,0.0007439339211381402,0.00975610628906165,0.001542449287430303,-0.005299676497196759,-0.007832911608416149,-0.01443648107120521,-0.005235597192677299,0.037974646297370906,-0.023913071364354832,-0.019480601055140045,-0.016597592882582446,0.013782492015168568,-0.024118692798622,-0.029609225427112973,-0.018726759837069507,0.02127657946724737,-0.014983880283765516,0.0,-0.04635197105867506,-0.02644221370101496,-0.024128625458185504,-0.009999928245539191,-0.010071942446043147,-0.04529198379272559,-0.019379845534327478,-0.01881139966612022,0.0,-0.020060784705221324,-0.004694623080367943,-0.010238867150826447,-0.05024711041799257,-0.030674826810246136,-0.020904387209200737,-0.008849571924513855,0.0,-0.026924879205007746,-0.01685393559422521,-0.013637263548974876,-0.01633426734794796,0.00017677001211979793
2011-07-15,-0.012195228398381497,0.012435223943654039,-0.008083105780323674,-0.008130129304646738,-0.016427126914168033,-0.0027562015052223776,-0.006733974932212616,0.0047847073346865,0.0,0.02479331557443576,0.006732646357346717,-0.008463284336695853,-0.004762956138080643,-0.003722163653072319,0.008051554074230083,-0.023176926796737995,-0.0006854166399760109,-0.014153202135331,-0.0037174787908512696,-0.02972869719794824,-0.004106863471179278,-0.009016365442375496,-0.006140324312856715,-0.014084500464673133,-0.003947333335215575,-0.012195110427418387,-0.008908682958274516,-0.031788040155441566,-0.024261556259745465,-0.006797594723847222,-0.0019012500286000877,-0.003145676202618186,0.0019082079468062396,-0.0013889014684900225,-0.023336160517566262,0.0065573718940485914,0.009901005991836964,0.012345660078442178,-0.007692378633420427,-0.02181828816731768,-0.026162790697674465,0.002496905083626988,0.003162052415751404,0.0017428761154250072,0.0,-0.022952904464674573,0.028301768728965504,-0.028735644273840677,-0.004336505808594682,-0.006329122280272048,0.006317998769947097,-0.03928579931791276,0.0,0.008252430735237626,-0.02367346627371647,-0.0005925852925378061,-0.0033680189011210393,0.00017677001211979793
