Date,ABEV3.SA,ANIM3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRPR3.SA,BRSR6.SA,CBEE3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CYRE3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,EQTL3.SA,EVEN3.SA,EZTC3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,KLBN11.SA,LIGT3.SA,LREN3.SA,MDIA3.SA,MRFG3.SA,MRVE3.SA,NATU3.SA,ODPV3.SA,OIBR4.SA,PETR3.SA,PETR4.SA,POMO4.SA,PPLA11.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,RSID3.SA,SANB11.SA,SBSP3.SA,SEER3.SA,TAEE11.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VLID3.SA,WEGE3.SA,YDUQ3.SA,^BVSP,CDI
2014-07-22,-0.007738045635134583,0.036162381959042866,0.012176439324214972,0.00692523437504633,-0.0005479450953520537,-0.00705614406539623,0.009442304531936951,0.014486176313253996,0.008113239747196133,-0.0021691781009895994,0.06954102920723226,0.014084513719320402,0.008130092083977525,0.020491744521288657,0.009971034558408531,0.011073681290136639,0.016864291283437582,0.004029262060385452,0.0005006885195311117,-0.013651863802616737,0.0,-0.005394493102363174,0.011142866952078778,-0.015827468981795767,-0.012184455390534255,0.0036866322992339384,0.005747198971008061,0.012383889045456176,0.022657985487841703,-0.009029401499821899,-0.009191153268087726,0.006802676955236953,0.007399488777072749,-0.0019751425590464056,-0.012131704742914362,0.02569881752686487,-0.002994094841286876,-0.0026188212584838944,0.03106502327408034,0.04249662879131666,0.0025576033943977006,0.0,0.012658227848101333,0.0005136224568316194,0.005253042034264688,-0.018691492245150543,0.013521127798629573,-0.011606629463466467,0.011860626399317287,0.024736676332356877,0.0,0.005383515325974475,0.006134969325153339,0.006012025510863328,-0.008771879924703185,0.035269664305307646,0.01280789352972822,-0.006259722614865848,0.012639489190946263,-0.024038439495322916,0.009822603882663206,0.022668106630794993,0.009786102350641812,0.03873240831848479,0.006055453378214226,0.0001583393919324383
2014-07-23,-0.014397106779829194,0.027421601804074713,-0.0413532940971606,0.007909200235204583,-0.003015316755392128,0.00056852232741611,0.009938619166529383,-0.0017848923608821954,-0.023972626474885295,-0.005072510690654397,-0.04551365409622887,-0.007352953780298099,0.0,-0.02409631783653632,-0.011942675304323802,-0.014285723893502245,-0.015807285372417823,-0.006270315357761791,-0.02777780001622998,-0.022491368464021,-0.012283242371363579,0.004067829984869098,-0.003955902466523997,-0.038011672863838,-0.01321590900115599,0.0032139436463443083,-0.01333340971754482,0.012232404307749745,-0.02002564242880367,0.007593077262419312,0.010513300896217936,-0.009355525328331171,-0.003147830578920763,0.0002826139757940993,-0.0035087687010102453,-0.0052746869253818,-0.020611446596423666,-0.024311935488394387,-0.038737406317977285,-0.005095543869678698,-0.007653041612799449,0.02057611392162717,0.018750000000000044,-0.024127275379829727,-0.0380047157271185,0.002380825430620792,-0.0022234879445702793,0.000618061105885026,-0.007692274371479679,0.000513612743505254,0.0,0.006693445199040138,-0.024390243902439046,0.00796808544390104,-0.016814206269961218,0.010020122241552354,-0.0019454771020286366,-0.0028871529049180333,-0.02074157977196911,-0.011083762790187968,-0.004392886517427419,-0.00840766157364825,0.013998619068495977,-0.022711866993015084,-0.009709742510735864,0.0001583393919324383
2014-07-24,0.01765057838053452,0.01525138576162477,0.03450965881347656,0.01023545376579671,-0.0005499708710415829,0.011363571175065257,0.010130312490511661,0.01609303252093186,0.011052646306178415,0.029861676238602808,0.0,0.0,-0.024193479014388508,0.023148155961962846,0.021112028838005115,0.016425112485615845,0.0036861657828948236,-0.02347300604305047,-0.017760644525174896,0.008849506735177037,-0.00585222554934639,-0.014179593845338623,0.01049643684288637,0.006079084867011586,0.008928605640421639,0.00915326554229412,0.0011582973508188488,0.0060422904145789325,-0.0026086170158651223,0.030143156017348405,0.02692781701032798,-0.004721938882984111,0.011578894834556097,0.014697586771074134,0.011443605231541865,0.016349973960786635,-0.010453072735555846,-0.004784207632078985,-0.0029851297507195174,-0.0012803935647076603,-0.046272570209549446,-0.006048276229641991,-0.049079754601227044,0.0,0.0029629365897472226,-0.02850341653355226,-0.010306354637900528,0.003705958243557017,-0.01439643364531995,-0.003079967198101108,0.0,-0.0018616967029054798,0.006250000000000089,0.014492786816610703,0.009901045342107784,0.008333257721157228,0.01754379605126788,-0.0015794049407895638,0.015932451415757942,-0.022415919592069677,0.019224727990921675,0.008478949713337958,0.0010618632320509303,0.02323968359580264,0.009717868338557922,0.0001583393919324383
2014-07-25,-0.007176969905071773,-0.008535303743642197,-0.0015161905398169973,-0.010807149214051237,-0.00220082493936391,-0.008426884323705752,0.004584522648042544,0.004839419149563096,-0.004858571550758417,0.0,-0.006130790190735702,-0.007407341706934245,0.0,-0.004524849556587829,-0.02320077661841058,-0.017585553883142868,-0.010230856167608104,-0.01240634914859029,-0.0068133282351628965,-0.008771879924703185,-0.007358379716477348,-0.01849316925706035,-0.0019651795090411817,-0.006042352890990754,-0.008849591131132817,-0.014965983452344345,0.0007712434630027243,-0.0015014643053727905,0.009590210002456079,0.0014630522606944307,-0.0005959611723851399,-0.0010542198808073389,-0.0020810554171006856,-0.004178216693837222,-0.003481285057079231,-0.007391307202623265,0.007746495973770751,0.0015022304804592768,-0.013472944487925131,0.008974514501084219,-0.001347688385901824,-0.005071042255954672,-0.03870967741935483,0.01209887109243124,0.00886264450561014,-0.022004832376641525,0.007599143303693268,-0.0024615948016827316,0.013108556708616437,0.0015447413517435393,0.0,-0.0021316700609793626,-0.012422360248447228,0.0012987159586157482,-0.020499152445345836,-0.021251476262892477,0.010057519169631046,0.011336734515305036,-0.003689994059040802,0.006369451126407855,0.0012368866833212255,-0.006114662962653283,-0.009900941485078918,-0.0203389959820246,-0.0027079236951946806,0.0001583393919324383
2014-07-28,-0.01746993426886101,-0.0392562089319084,-0.0007594636700581914,-0.006145452357441128,-0.000551419813318188,-0.01019833808179249,0.00228174595618702,0.016199534058467302,0.003487341816377665,0.0028288515475118903,-0.002741603838245399,0.0024875399608108584,0.0,-0.011616249492514052,0.01631931081258653,0.014030034169004058,0.017757726082655356,-0.03297569124958455,0.0052769990965839675,0.017699097866309854,-0.004447699552289186,-0.00697837919350619,-0.011251747145398672,-0.028875417508909873,-0.016071370943467445,-0.0009207436025443494,0.0019268987168572504,-0.013533857337925004,-0.005613162384200843,0.001460914865897056,0.004174102141530467,0.011609461978742797,-0.004171046639916187,-0.006713302415393474,0.0,-0.018834843412233404,0.021803031052587185,-0.0004999923896786829,-0.02427929407590257,-0.008894688985798593,0.002159293730151113,-0.012232511719379557,-0.020134228187919434,-0.014553050414575663,-0.016593467856800048,0.014999859736921639,0.0,-0.01696475511336548,0.009981532916043534,-0.011311162427458665,0.0,-0.009879823449278735,-0.012578616352201255,-0.012970185991377114,-0.010464037626314093,0.002412581132768654,0.012328128354704315,-0.007560021618681967,0.002592639045582601,0.029113926113540023,0.013588592099901264,-0.005383246832346145,0.01607131408184448,0.009688605202125222,-0.0021618443126200093,0.0001583393919324383
2014-07-29,0.00551809659931779,-0.00896064165667787,-0.04483262958170031,-0.015458631175000126,-0.011034480897760712,0.004293101521448239,-0.011667611113644116,-0.0025850118336354644,-0.01303213670373815,-0.020451336785033525,-0.028178694158075612,-0.01571551130352522,0.0,-0.026571207235692063,-0.0015898614688779622,-0.025763356390465564,-0.028124841242504917,0.009472210767202283,-0.020209967362107673,-0.026086973107379396,-0.0483991479846867,-0.006324650128625042,0.005689894830617437,-0.003129808209479612,-0.010889367899150737,-0.011981576946572314,-0.007692312635812604,-0.039634108889109676,0.0013026658759680565,0.0007293918535467014,-0.008907340687121179,-0.01564941240827289,0.0010471078490217334,0.004505712139728502,-0.0043667626165833084,-0.030357153958153082,-0.026125031619045225,-0.019509801272395322,-0.010886447287490775,-0.03076917800739265,-0.009965061565801125,-0.03818360939699039,0.041095890410958846,-0.027953523464614438,-0.026302669445684712,-0.012315265979822687,-0.00642454372301049,0.000941285801911329,0.004758457890461143,0.003640289332857538,0.0,-0.0010786844818404528,-0.03821656050955413,0.005256301135878161,-0.03264363606770837,-0.0028078366479482586,-0.033255315181985656,0.02180193260562091,-0.009604769045250428,0.001230040435555857,0.003046876144147781,-0.015463951503219997,-0.013005063083070922,-0.023989059479731734,-0.010000693288962803,0.0001583393919324383
2014-07-30,0.0,0.010849848024316211,-0.009546530144813992,-0.006629467378548304,-0.01589954477431743,-0.005129685638537218,-0.021595162968196968,-0.0043197275780813005,0.0,0.0021598079359022027,0.011315417256011262,-0.03277305900423255,-0.008264473095373814,0.004199361519547029,-0.011146509099419832,-0.0024486308238967913,-0.02358003487435767,0.005361968549930207,0.007232741788539387,0.0008928775939409661,0.00704226560785437,-0.019802028201322153,-0.02008489319893314,-0.004709601766031413,-0.0018348169531452463,0.007462679264300887,-0.012015525535605476,0.0,-0.0047701523688746805,-0.02551019559150791,-0.03295393210364772,-0.012188735524947925,0.0,0.0047659523769871814,-0.012280690453535748,-0.011510165124293592,-0.00828651278671133,-0.020408087003130793,0.04716985328974399,-0.021163960593958753,-0.012513577406862875,-0.00214592081445264,-0.013157894736842146,0.013564839710273446,0.011722708073304888,0.002493872426021948,-0.007590689918362981,-0.011598712736969441,-0.014936241749240797,-0.006217640943825931,0.0,-0.014578863907160122,-0.0331125827814569,0.022222212122744667,-0.020437275972666202,-0.010458588491534804,0.00048450722759474374,-0.019280164828216262,-0.01734426533782807,-0.020884587955890543,-0.021263577982289283,-0.01570672974993581,-0.02136760250078129,-0.0031601177680645742,-0.0042192615416936086,0.0001583393919324383
2014-07-31,-0.044512168244900785,0.03148487004915013,-0.027309440077139646,-0.02634352012956309,0.0028343972199702527,-0.008593511857082459,-0.025897618598299643,-0.0021690996638829008,-0.022887321583599962,0.007902274143272381,-0.018881118881118875,0.0026064059404546924,0.0,-0.03450073796184916,-0.027053145675613566,-0.027982336725047685,-0.0340285040022581,-0.008800016665354238,-0.011968059700684375,0.021409435352494066,-0.02331003833741141,-0.01154392066668608,-0.018764450771071473,-0.01419566120919502,0.0009191386743243601,-0.0023148677558392228,-0.007453941258095842,-0.009523875841295881,-0.019607874235362255,-0.0014958806660390067,0.0,-0.029506397804175077,-0.007322087927411625,-0.021205389753255255,0.007992841174982779,-0.007918028427547186,-0.029882465147405668,-0.030729174613952637,-0.006005972706198737,-0.01621622196327266,-0.02672169218713205,0.001075324246976983,-0.020000000000000018,-0.03693792948528141,-0.037783374588755025,-0.004975097912348847,0.0016997632227793158,-0.012686378597141168,-0.029216009200417448,-0.01094901291985717,0.0,-0.010410990446759083,-0.0273972602739726,-0.025575481032843572,-0.025230492108888947,-0.012195139848713787,-0.01016944737782044,0.027260834062756034,-0.008350711825446444,0.010037691674931626,0.010242023707478287,-0.010638320786863886,-0.010189177832251373,-0.008453672993232741,-0.018442983227258347,0.0001583393919324383
2014-08-01,-0.003828999318734483,-0.008671589187654982,0.005780519572259335,-0.016955242604499765,-0.001695804025433456,0.011268449753595533,0.028700930717027173,-0.01956523342515626,0.026306319082220808,-0.004276512265455112,-0.009978617248752708,0.0017331419263246772,0.024999926796834382,0.017866838540758767,0.02284013753619285,0.020202034612232245,0.03892057630583401,-0.007532964079445259,-0.0013458834301489642,0.027947655356255652,0.0031821768356523616,-0.0014599128675736317,-0.005295642200692563,0.00480010294439448,0.012855774585377233,0.013921167286783609,0.0031620764430919657,-0.006410250532086104,0.014222332535564597,-0.016479428459919343,-0.017967721136638026,0.00442232852577451,-0.010537453077520964,-0.0014252943835368903,-0.0008811027084041356,0.0009389296128750058,0.011824799626636073,0.009779686779940011,0.012084524738142033,0.0027472897612932368,0.01896400040252444,0.007518733451676418,-0.027210884353741527,-0.007226190240163688,-0.005235621961910741,-0.025000106623967455,-0.011877875033274421,-0.0041760091317458725,0.010666692824590873,0.006852888085462805,0.0,0.010797335998492974,0.0,0.0,0.005973067743820115,0.030864202116398287,-0.0019569919022601745,0.014034259562935913,-0.01703357106947989,0.006211203670828613,-0.023963096699823883,0.005376355791000931,0.0025733569450008265,0.02984014792081724,0.001325476007093096,0.0001583393919324383
2014-08-04,0.0012812593339883716,-0.00034986970731976097,0.024630518729541473,0.012477069819739173,0.02066813776155363,0.014285666621345783,0.004405331255210143,0.004878048780487809,0.01246490944118861,0.0,0.007919366450684029,-0.00519034752930303,0.0,0.031383016839106714,0.008414246993256214,0.01237629621846148,0.02160221339638002,0.015451382041058226,0.034231839990894075,0.00934576485973615,0.009516248122618975,0.010964931474207296,0.008577356849777784,0.019108232357478716,0.029918398159123116,-0.004576676417568093,0.014578516957764576,0.0,0.009640640120821775,0.012947491527046218,0.015141941031039163,0.02201428821412854,0.011714536217453553,0.012560710390105312,0.00529109339395939,0.024859352467555107,0.033761356635410245,0.004363577679392439,-0.011940232700691444,0.012328681295404653,0.030555513170030357,0.02558633105231989,0.013986013986013957,0.022956317659612813,0.028947328266344607,-0.01794874717402173,0.03319980586332094,0.004838697371944312,0.024500550384737307,0.04188505294399314,0.0,-0.0016434178264612687,-0.021126760563380254,0.015748013532843164,-0.009896034866447856,0.0035928277000034647,0.01960782480441492,0.006542458699378306,0.01849695215728464,-0.003703788300324029,0.011646173325576603,0.0,-0.0029334565805781976,0.01655741793811738,0.012754235014221127,0.00015847668088708744
